model_label,sample,horizon,sample_definition,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.008082841820059434,0.013652593743128305,-0.5920370862956156,0.5562086029799751,-0.03543227352418174,0.01926658988406287,1743,57,0.9118970834893233,ok,1887,144,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.03998753461872492,0.0442258089363451,-0.9041673986400024,0.36977998298608317,-0.1285824759039975,0.04860740666654766,1743,57,0.9118970834893233,ok,1887,144,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,0.11331149354126632,0.04082325851108219,2.7756601916161574,0.0074757634861831795,0.031532679815813536,0.1950903072667191,1749,57,0.7484358588127393,ok,1887,138,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.06728187137564862
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.0005845505749098312,0.02855251418308619,0.020472823204343408,0.983738964162048,-0.0566130084621298,0.05778210961194946,1749,57,0.7484358588127393,ok,1887,138,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.022970409085025345,0.08945899187997497,-0.2567702653730349,0.7982971676762909,-0.20217830428607234,0.15623748611602165,1749,57,0.7484358588127393,ok,1887,138,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.06658204278398605,0.02099232291106464,3.1717329742908995,0.0024592488563540457,0.024529366745338267,0.10863471882263384,1749,57,0.7516932952669643,ok,1887,138,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.04797900899048177
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,-0.009015197066578134,0.01797542635402217,-0.5015289701076214,0.6179649240142154,-0.045024303077606485,0.026993908944450216,1749,57,0.7516932952669643,ok,1887,138,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.02737038957306706,0.05981908503140105,0.4575527953779203,0.6490440787585934,-0.09246163732605875,0.14720241647219287,1749,57,0.7516932952669643,ok,1887,138,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,gini,product_gini,prior_export_growth,-0.008079543933227802,0.004863842925770681,-1.6611440904925174,0.1022737682346542,-0.017822992132211796,0.0016639042657561921,1703,57,0.9058285507496647,ok,1892,189,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.3785510233169116
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,gini,product_gini,lag_log_real_exports,-0.0036584366235670046,0.004815980051938394,-0.7596453025370221,0.45065276534582044,-0.013306003964769084,0.005989130717635075,1703,57,0.9058285507496647,ok,1892,189,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,gini,product_gini,lag_log_population,-0.018221101329047695,0.013562358011335186,-1.3435054076745954,0.1845273901538676,-0.04538976914094699,0.008947566482851596,1703,57,0.9058285507496647,ok,1892,189,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,gini,partner_gini,prior_export_growth,0.008702816061094704,0.005643356543665611,1.542134719604627,0.12867330163864182,-0.0026021855581528364,0.020007817680342245,1706,57,0.8274839268809895,ok,1892,186,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.3785510233169116
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,gini,partner_gini,lag_log_real_exports,0.006996560179975658,0.004330247538874577,1.6157413905704918,0.11177078779686787,-0.0016779680125886768,0.01567108837253999,1706,57,0.8274839268809895,ok,1892,186,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,gini,partner_gini,lag_log_population,0.008733593267025247,0.019929589059565638,0.43822244607865457,0.6629108879729892,-0.031190171047001704,0.0486573575810522,1706,57,0.8274839268809895,ok,1892,186,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,-0.030812800097199222,0.018087795374115753,-1.703513306065668,0.0940161869224233,-0.06704700830481608,0.005421408110417629,1703,57,0.8139410775440032,ok,1892,189,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.3785510233169116
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.0025673065003473106,0.016629291023940233,-0.15438460344769403,0.8778615557243321,-0.03587977940507581,0.030745166404381186,1703,57,0.8139410775440032,ok,1892,189,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_population,0.030940187070533698,0.04506496203855641,0.6865685816857469,0.49518782745296674,-0.05933577987843609,0.12121615401950349,1703,57,0.8139410775440032,ok,1892,189,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,-0.020761019210595186,0.011798683492530597,-1.7596047240133514,0.08393662977267835,-0.0443966224116307,0.002874583990440327,1703,57,0.8841075321604467,ok,1892,189,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.3785510233169116
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.004361391251965163,0.010922645065032618,-0.3992980844839106,0.6911923434124214,-0.026242078603761265,0.01751929609983094,1703,57,0.8841075321604467,ok,1892,189,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.012009453599673488,0.02946460231484809,-0.40758919707603064,0.6851293123565991,-0.07103414472143645,0.04701523752208947,1703,57,0.8841075321604467,ok,1892,189,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,-0.007914120566728453,0.02519476291792831,-0.3141176836038752,0.7545988932051335,-0.05838529554564086,0.04255705441218396,1706,57,0.8219939471913745,ok,1892,186,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.011024811389014011,0.021883018478047855,0.5038067029040646,0.616373513504766,-0.032812142277511835,0.05486176505553986,1706,57,0.8219939471913745,ok,1892,186,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.09357807259039275,0.08016348316784477,-1.1673404010459572,0.24801947406476268,-0.2541648262368954,0.06700868105610988,1706,57,0.8219939471913745,ok,1892,186,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.004453197177901429,0.01784548290092355,0.24954198228342503,0.803854657277018,-0.03129560081673207,0.04020199517253493,1706,57,0.8174064415328004,ok,1892,186,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,0.022814389481631198,0.013008010573924034,1.7538723044525435,0.08492372985485165,-0.003243786971257101,0.048872565934519496,1706,57,0.8174064415328004,ok,1892,186,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.018897452686758798,0.05627764435955743,0.33578968881538684,0.7382843225657298,-0.0938402160551459,0.13163512142866352,1706,57,0.8174064415328004,ok,1892,186,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,gini,product_gini,prior_export_growth,0.010166172499856203,0.00654787153702574,1.5525919288993892,0.12615438615868488,-0.0029507903848987604,0.023283135384611166,1700,57,0.9243651230001154,ok,1887,187,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.3785510233169116
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,gini,product_gini,lag_log_real_exports,-0.007016840838197435,0.004669346482057557,-1.5027458050415334,0.13852324196203247,-0.016370665841464196,0.0023369841650693265,1700,57,0.9243651230001154,ok,1887,187,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,gini,product_gini,lag_log_population,-0.008390079196270786,0.01778757779995342,-0.4716819395326978,0.6389864959977399,-0.044022879334811915,0.027242720942270343,1700,57,0.9243651230001154,ok,1887,187,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,gini,partner_gini,prior_export_growth,0.026370764240497814,0.008387601456181854,3.144017318689118,0.0026655004994712095,0.009568379470006619,0.04317314901098901,1703,57,0.7746923773836638,ok,1887,184,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.04797900899048177
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,gini,partner_gini,lag_log_real_exports,-0.009260209804487995,0.005444861952822994,-1.7007244416337977,0.09454231135888556,-0.020167578976888555,0.0016471593679125655,1703,57,0.7746923773836638,ok,1887,184,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,gini,partner_gini,lag_log_population,0.02620563100011654,0.020278940583405184,1.2922583846200195,0.2015748686714934,-0.014417968511657345,0.06682923051189042,1703,57,0.7746923773836638,ok,1887,184,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.0584749627753094,0.03872849510815918,1.5098692219256955,0.13669898064221808,-0.019107535605055674,0.13605746115567446,1700,57,0.8811754484626755,ok,1887,187,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.3785510233169116
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.02429845737335666,0.01868791743978559,-1.3002228553100585,0.19885062009127144,-0.06173485453920243,0.01313793979248911,1700,57,0.8811754484626755,ok,1887,187,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_population,-0.02566843091620931,0.051555713795716614,-0.4978775198015377,0.6205199692870722,-0.12894693608105579,0.07761007424863718,1700,57,0.8811754484626755,ok,1887,187,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,0.024050434682312515,0.013045677312316454,1.8435558466256439,0.07054164124002357,-0.0020831973146696707,0.0501840666792947,1700,57,0.9181303999802547,ok,1887,187,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.3785510233169116
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.019485736107559173,0.012489228649044691,-1.5602033284136927,0.12434588417634476,-0.044504667484326896,0.005533195269208549,1700,57,0.9181303999802547,ok,1887,187,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.016069013198468672,0.042287436690359295,-0.3799949690999382,0.7053865603691387,-0.1007809282722979,0.06864290187536054,1700,57,0.9181303999802547,ok,1887,187,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,0.03771950131160015,0.03826148110750833,0.985834845379213,0.32845454681584696,-0.038927455606389105,0.11436645822958941,1703,57,0.7510378801968678,ok,1887,184,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.6569090936316939
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,-0.012973876528581008,0.025968698614056294,-0.49959671531474165,0.6193164006140819,-0.06499543100774688,0.03904767795058486,1703,57,0.7510378801968678,ok,1887,184,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.023148989874742787,0.09138160339166979,-0.2533222116438922,0.8009469253567093,-0.2062083387425425,0.15991035899305692,1703,57,0.7510378801968678,ok,1887,184,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.06720538007658197,0.02588098406223698,2.596708839005915,0.012000509913131506,0.015359538959256056,0.11905122119390789,1703,57,0.7553652192382414,ok,1887,184,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.08640367137454684
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,-0.024902998863089075,0.017737557677637596,-1.4039700005872409,0.16584947200798783,-0.0604355966558454,0.01062959892966725,1703,57,0.7553652192382414,ok,1887,184,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,5,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.03895514452275865,0.06333151051924046,0.6150989326383407,0.5409809820124956,-0.08791311613552617,0.1658234051810435,1703,57,0.7553652192382414,ok,1887,184,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,gini,product_gini,prior_export_growth,-0.00548052606664653,0.0052556712341691805,-1.0427832759049842,0.30152958858300216,-0.016008900687811682,0.005047848554518621,1625,57,0.9132556183376328,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.6385332464110635
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,gini,product_gini,lag_log_real_exports,-0.0009982294237719513,0.004456299332522927,-0.22400412299207137,0.8235693387483252,-0.00992526970205647,0.007928810854512568,1625,57,0.9132556183376328,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,gini,product_gini,lag_log_population,-0.02452932993373437,0.012290731248516608,-1.9957583839199855,0.05083272644071492,-0.049150623235178784,9.196336771003996e-05,1625,57,0.9132556183376328,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,gini,partner_gini,prior_export_growth,0.00882955703131914,0.0054115188760667475,1.6316226984570226,0.10837064111730751,-0.002011017932031638,0.019670131994669916,1625,57,0.8591084411182819,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.3785510233169116
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,gini,partner_gini,lag_log_real_exports,0.0016203085362766767,0.002899667647806173,0.5587911212868025,0.5785320330688395,-0.004188423766934479,0.007429040839487832,1625,57,0.8591084411182819,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,gini,partner_gini,lag_log_population,0.02890190581175403,0.013082289693511742,2.2092390926099235,0.03126515754573508,0.0026949304019474665,0.055108881221560595,1625,57,0.8591084411182819,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,-0.013590558408884278,0.019853491083897203,-0.6845424994250672,0.49645610173530963,-0.053361880159430324,0.02618076334166177,1625,57,0.8207769761824741,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.7770617244552672
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,0.007744241097691673,0.01589296143753211,0.4872748938661123,0.627965600787113,-0.02409318639705165,0.039581668592435,1625,57,0.8207769761824741,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_population,0.01963593317625667,0.03878864212411328,0.5062289397351661,0.6146831698561472,-0.05806705415558486,0.0973389205080982,1625,57,0.8207769761824741,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,-0.01178965234009174,0.013462215060869526,-0.8757587281724978,0.38490224699376496,-0.03875770971591266,0.015178405035729176,1625,57,0.890229782612318,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.7228244515766609
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,0.0017195026583713864,0.01041415433749622,0.16511207752897492,0.869450362776864,-0.019142555362867224,0.022581560679609997,1625,57,0.890229782612318,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.02326957525862835,0.02665599059508693,-0.8729585635026919,0.38641355756429396,-0.0766679410199324,0.030128790502675702,1625,57,0.890229782612318,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,0.004023243108534309,0.020412503762342115,0.19709699287142643,0.8444652603551686,-0.0368679156018248,0.04491440181889342,1625,57,0.8654831807850656,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.015342091776618438,0.016384804168366716,0.9363610098092361,0.3531080051354071,-0.01748061510380211,0.04816479865703899,1625,57,0.8654831807850656,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.07125861470458356,0.06019819553204462,-1.183733400557684,0.24151910463459073,-0.19185009119554136,0.04933286178637425,1625,57,0.8654831807850656,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.019769069116155627,0.017602538314136662,1.1230805900464376,0.26619512156149105,-0.015493052389802704,0.05503119062211396,1625,57,0.8498311414227403,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.5989390235133549
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,0.010143434396884865,0.007791552808777251,1.3018501761880121,0.198297410662625,-0.005464921452711231,0.02575179024648096,1625,57,0.8498311414227403,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.07300316906689225,0.038914683009695895,1.8759800522775154,0.06587368284058627,-0.004952308499188027,0.15095864663297254,1625,57,0.8498311414227403,ok,1892,267,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,gini,product_gini,prior_export_growth,0.005666255330059057,0.007583803682764058,0.747152163621657,0.4580974695621446,-0.009525929011002352,0.020858439671120464,1623,57,0.9270496480996255,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.76062684151876
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,gini,product_gini,lag_log_real_exports,-0.007367465431455826,0.005181735612684617,-1.4218142302398942,0.1606259525481973,-0.017747729205089775,0.003012798342178123,1623,57,0.9270496480996255,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,gini,product_gini,lag_log_population,-0.0055021625709840635,0.019207030713748064,-0.28646606823228066,0.7755783479211066,-0.043978468584925885,0.03297414344295776,1623,57,0.9270496480996255,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,gini,partner_gini,prior_export_growth,0.007611050949978921,0.006729283109597942,1.1310344394818697,0.26286118586064106,-0.005869322983822901,0.021091424883780744,1623,57,0.7820578832335597,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.5989390235133549
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,gini,partner_gini,lag_log_real_exports,-0.014276139738173405,0.005370081825357561,-2.658458511891082,0.010214154051201497,-0.025033706314274574,-0.003518573162072233,1623,57,0.7820578832335597,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,gini,partner_gini,lag_log_population,0.03714440583360927,0.020532994631728314,1.8090106435917737,0.07581842344594529,-0.003988125092553654,0.0782769367597722,1623,57,0.7820578832335597,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,10,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.01606663351808733,0.02715541634985704,0.5916548400912996,0.5564627966344767,-0.038332202251213546,0.0704654692873882,1623,57,0.8804200869143255,ok,1887,264,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.834694194951715
