model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,year
yearly_cross_section_2021,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population,-0.016321540584211196,0.006340558887011544,-2.574148568771345,0.012672115244670653,-0.02901829074805244,-0.00362479042036995,60,0,0.12846649379963837,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2021.0
yearly_cross_section_2021,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_per_capita,0.00682344445584003,0.007692856796991872,0.8869844631071506,0.37881452900718826,-0.008581235563408243,0.022228124475088304,60,0,0.12846649379963837,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2021.0
yearly_cross_section_2022,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population,-0.017400521009322666,0.006667666758198719,-2.6096866625685182,0.011603014412724797,-0.030757462559054725,-0.004043579459590605,59,0,0.11400433347884542,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2022.0
yearly_cross_section_2022,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_per_capita,-0.003624466108106369,0.00783811137860893,-0.4624157444353159,0.6455749278343045,-0.019326089980600605,0.012077157764387869,59,0,0.11400433347884542,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2022.0
yearly_cross_section_2023,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population,-0.015279741440242696,0.006533173963668561,-2.338792985647468,0.023007715682511965,-0.02837251464045315,-0.0021869682400322433,58,0,0.09931978616383685,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2023.0
yearly_cross_section_2023,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_per_capita,-0.003221403355354372,0.0074616612268971,-0.4317273670563008,0.6676273200595232,-0.018174906611788395,0.01173209990107965,58,0,0.09931978616383685,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2023.0
yearly_cross_section_2024,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population,-0.014792399398999402,0.005999254531010043,-2.4657062510913224,0.0169454174199442,-0.026825380149465373,-0.0027594186485334297,56,0,0.11103654167827015,ok,56,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=53",2024.0
yearly_cross_section_2024,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_per_capita,0.001994153559057863,0.007926225936858369,0.2515892904067612,0.802331527233537,-0.013903842371780434,0.01789214948989616,56,0,0.11103654167827015,ok,56,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=53",2024.0
yearly_cross_section_1988,rd2_countries,Exports,product,gini,product_gini,log_population,,,,,,,0,0,,insufficient_year_countries,8,0,,none,none,,,1988.0
yearly_cross_section_1988,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,,,,,,,0,0,,insufficient_year_countries,8,0,,none,none,,,1988.0
yearly_cross_section_1989,rd2_countries,Exports,product,gini,product_gini,log_population,-0.009338071410683131,0.004000708513116465,-2.3341044167721625,0.03778791193959108,-0.01805486644680494,-0.0006212763745613234,15,0,0.23732686728093277,ok,15,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=12",1989.0
yearly_cross_section_1989,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.014959359291220291,0.006471621488614819,-2.311531865319611,0.03936679216564339,-0.029059811219339725,-0.0008589073631008574,15,0,0.23732686728093277,ok,15,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=12",1989.0
yearly_cross_section_1990,rd2_countries,Exports,product,gini,product_gini,log_population,-0.010842291369039926,0.003888712062437514,-2.7881445565922887,0.015374614477146612,-0.01924334302273179,-0.00244123971534806,16,0,0.3263847609654462,ok,16,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=13",1990.0
yearly_cross_section_1990,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.019102594409595462,0.0068743942980453564,-2.778804005325536,0.01565180840977325,-0.03395382038324696,-0.004251368435943969,16,0,0.3263847609654462,ok,16,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=13",1990.0
yearly_cross_section_1991,rd2_countries,Exports,product,gini,product_gini,log_population,-0.019047654572769017,0.0050900965844122075,-3.7421008141771037,0.001962422612709601,-0.02989693862446748,-0.008198370521070555,18,0,0.5012681544992049,ok,18,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=15",1991.0
yearly_cross_section_1991,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.027580152288961525,0.00841245955007127,-3.2784885472320475,0.005077989417960411,-0.045510885373997126,-0.009649419203925928,18,0,0.5012681544992049,ok,18,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=15",1991.0
yearly_cross_section_1992,rd2_countries,Exports,product,gini,product_gini,log_population,-0.015294736551381843,0.004919867741502223,-3.1087698602872966,0.004943739725142118,-0.025472258397095555,-0.005117214705668132,26,0,0.30088436053835355,ok,26,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=23",1992.0
yearly_cross_section_1992,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.015307260353700104,0.007938804738107595,-1.9281568017692494,0.066270501718795,-0.03172992919281711,0.0011154084854169098,26,0,0.30088436053835355,ok,26,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=23",1992.0
yearly_cross_section_1993,rd2_countries,Exports,product,gini,product_gini,log_population,-0.014030490470170777,0.00445524671506608,-3.1492061758835006,0.00397316731570082,-0.023171901638591896,-0.0048890793017496575,30,0,0.249585102279002,ok,30,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=27",1993.0
yearly_cross_section_1993,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.011380418439730769,0.007078649074597742,-1.6077104995316474,0.11953135402640282,-0.025904606626445333,0.0031437697469837954,30,0,0.249585102279002,ok,30,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=27",1993.0
yearly_cross_section_1994,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013606309892158362,0.0038421607080638426,-3.5413172238219337,0.0010958346602043098,-0.021391266960583907,-0.005821352823732817,40,0,0.3027498219458401,ok,40,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=37",1994.0
yearly_cross_section_1994,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.016261386353552953,0.004747244134304973,-3.425437136473228,0.0015168209141614706,-0.02588021663864084,-0.0066425560684650695,40,0,0.3027498219458401,ok,40,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=37",1994.0
yearly_cross_section_1995,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012952435016088993,0.003926291138356209,-3.2988982629320995,0.0019834357026904336,-0.020876011322343856,-0.00502885870983413,45,0,0.2988784596287981,ok,45,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=42",1995.0
yearly_cross_section_1995,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.014237345851525944,0.004438451801551268,-3.2077279394021807,0.0025611296376497963,-0.023194504221078115,-0.005280187481973772,45,0,0.2988784596287981,ok,45,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=42",1995.0
yearly_cross_section_1996,rd2_countries,Exports,product,gini,product_gini,log_population,-0.011595087096723748,0.0035622892559239085,-3.2549538411126213,0.0021307562680641223,-0.01876560346205095,-0.004424570731396546,49,0,0.3198410454762285,ok,49,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=46",1996.0
yearly_cross_section_1996,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.013982227578777129,0.00328870079228907,-4.251596135337361,0.00010274812239295937,-0.020602038929738636,-0.0073624162278156215,49,0,0.3198410454762285,ok,49,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=46",1996.0
yearly_cross_section_1997,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012896221189136947,0.0031458423961559013,-4.09944923016348,0.00017094176048147893,-0.019232273020119588,-0.006560169358154304,48,0,0.4410549785966633,ok,48,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=45",1997.0
yearly_cross_section_1997,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.015180874183652245,0.0027365572812052884,-5.547435198201291,1.4589180603005548e-06,-0.02069258347759437,-0.009669164889710119,48,0,0.4410549785966633,ok,48,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=45",1997.0
yearly_cross_section_1998,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013406708585973263,0.0031533238031656485,-4.251611766769449,0.00010274298166824074,-0.019754020191333273,-0.0070593969806132546,49,0,0.462857289581472,ok,49,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=46",1998.0
yearly_cross_section_1998,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.016499043853514566,0.0027836963523612465,-5.927027148460138,3.724719451131495e-07,-0.022102333989910586,-0.010895753717118546,49,0,0.462857289581472,ok,49,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=46",1998.0
yearly_cross_section_1999,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013963021368282268,0.0027369691841675854,-5.101636309627996,5.454170517717016e-06,-0.019463166865571264,-0.008462875870993272,52,0,0.49759619115339104,ok,52,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=49",1999.0
yearly_cross_section_1999,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.016437816225786946,0.0024315440207567686,-6.760237974499433,1.5605153056903722e-08,-0.021324186877889412,-0.011551445573684479,52,0,0.49759619115339104,ok,52,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=49",1999.0
yearly_cross_section_2000,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012480953378360896,0.002889804508850994,-4.318961140843194,6.606767703266537e-05,-0.018272251029049183,-0.006689655727672609,58,0,0.4041360539988931,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2000.0
yearly_cross_section_2000,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.013488507555104865,0.002634463554357305,-5.120020557048654,4.032702765275607e-06,-0.018768090497980002,-0.008208924612229728,58,0,0.4041360539988931,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2000.0
yearly_cross_section_2001,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012607650948232994,0.002980570570163554,-4.229945458912979,8.737177872439078e-05,-0.018578451279784244,-0.006636850616681744,59,0,0.4322656228352424,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2001.0
yearly_cross_section_2001,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.01496623805721863,0.002703025744329514,-5.536846287393022,8.503275642895493e-07,-0.02038104929235359,-0.00955142682208367,59,0,0.4322656228352424,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2001.0
yearly_cross_section_2002,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012219928438012964,0.002947253667179154,-4.146208578547221,0.00011566223924403896,-0.01812398699287996,-0.0063158698831459695,59,0,0.4119694806949472,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2002.0
yearly_cross_section_2002,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.013889975737636418,0.002767971172589812,-5.018107079720944,5.613582376502056e-06,-0.01943488829916542,-0.008345063176107417,59,0,0.4119694806949472,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2002.0
yearly_cross_section_2003,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012036291999176895,0.0030210437367265627,-3.9841501971165636,0.00019763118545283308,-0.018088169826007874,-0.005984414172345915,59,0,0.40224954323986095,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2003.0
yearly_cross_section_2003,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.014011438437947984,0.0028958512174023223,-4.838452457000441,1.0651188827169704e-05,-0.019812525512373495,-0.008210351363522472,59,0,0.40224954323986095,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2003.0
yearly_cross_section_2004,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012774276103085269,0.0025701975654660904,-4.9701533744814395,6.665132520589048e-06,-0.01792300052171061,-0.0076255516844599275,59,0,0.5129993468907174,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2004.0
yearly_cross_section_2004,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.014827472978146888,0.0022641387853205995,-6.548835731395915,1.920229267280467e-08,-0.019363087986023875,-0.010291857970269902,59,0,0.5129993468907174,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2004.0
yearly_cross_section_2005,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012546314794701084,0.0026116528444404675,-4.803974931587457,1.1692350920735696e-05,-0.01777605940735223,-0.007316570182049938,60,0,0.47262005303709964,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2005.0
yearly_cross_section_2005,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.014246613191831386,0.002259373540447199,-6.305559013057906,4.521868008306476e-08,-0.018770930666212934,-0.009722295717449838,60,0,0.47262005303709964,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2005.0
yearly_cross_section_2006,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012907252019123707,0.0025264421191136715,-5.108865119637825,4.197302521260034e-06,-0.017970355168215435,-0.00784414887003198,58,0,0.5217439136692763,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2006.0
yearly_cross_section_2006,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.015930052580003806,0.0021228784165741427,-7.50398725411293,5.63513571463882e-10,-0.020184395996296338,-0.011675709163711273,58,0,0.5217439136692763,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2006.0
yearly_cross_section_2007,rd2_countries,Exports,product,gini,product_gini,log_population,-0.01149293550997816,0.003625706953166322,-3.16984677979598,0.0024539750519215866,-0.018753288449204958,-0.004232582570751363,60,0,0.2829016720333096,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2007.0
yearly_cross_section_2007,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.01282131633597602,0.00358146617704766,-3.5799071391887676,0.0007107886792929229,-0.01999307864913297,-0.0056495540228190715,60,0,0.2829016720333096,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2007.0
yearly_cross_section_2008,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013203627236674302,0.002811468337917766,-4.696345699006945,1.711229959662266e-05,-0.018833495473244925,-0.0075737590001036794,60,0,0.44145832647090966,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2008.0
yearly_cross_section_2008,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.015066574557819297,0.0024484380078419535,-6.153545447980909,8.050517273336461e-08,-0.019969487097738093,-0.010163662017900501,60,0,0.44145832647090966,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2008.0
yearly_cross_section_2009,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012886674910325966,0.0027032871295280853,-4.767038902218131,1.3709298441200711e-05,-0.01830200976293401,-0.007471340057717925,59,0,0.4594503110052093,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2009.0
yearly_cross_section_2009,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.015962803546218377,0.0027148448066803333,-5.879821751482519,2.3824816054077651e-07,-0.0214012912083131,-0.010524315884123656,59,0,0.4594503110052093,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2009.0
yearly_cross_section_2010,rd2_countries,Exports,product,gini,product_gini,log_population,-0.01318121669679478,0.002639835930239671,-4.993195427716622,6.137711554297264e-06,-0.01846944352332854,-0.007892989870261023,59,0,0.48025126667862894,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2010.0
yearly_cross_section_2010,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.016090048894410142,0.0024637260133058042,-6.530778506827822,2.0561846225389938e-08,-0.021025485164349062,-0.011154612624471223,59,0,0.48025126667862894,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2010.0
yearly_cross_section_2011,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013129289834011017,0.002686229656040958,-4.887627461220624,8.945272150124237e-06,-0.018510454461168977,-0.007748125206853057,59,0,0.4696554297380595,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2011.0
yearly_cross_section_2011,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.015928502218460656,0.002450811217369255,-6.4992775067998085,2.3167069411761397e-08,-0.02083806704330387,-0.011018937393617442,59,0,0.4696554297380595,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2011.0
yearly_cross_section_2012,rd2_countries,Exports,product,gini,product_gini,log_population,-0.012678052145680399,0.0026341634694642506,-4.8129329453721885,1.1325951705285662e-05,-0.01795287350740872,-0.007403230783952076,60,0,0.39882812064894413,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2012.0
yearly_cross_section_2012,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.013800210258838042,0.0027028113475553806,-5.105872546864936,3.9552416524055515e-06,-0.019212496625297473,-0.00838792389237861,60,0,0.39882812064894413,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2012.0
yearly_cross_section_2013,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013370196316151965,0.00251097240733706,-5.324708577873758,1.7800562464192438e-06,-0.018398331831077218,-0.008342060801226714,60,0,0.42200932540177605,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2013.0
yearly_cross_section_2013,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.01432679874802832,0.0025622156259167907,-5.5915663783769265,6.641898196374431e-07,-0.01945754703818238,-0.009196050457874258,60,0,0.42200932540177605,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2013.0
yearly_cross_section_2014,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013241474872862733,0.0025698299859341646,-5.152665719265197,3.3372862080984504e-06,-0.018387470655946193,-0.008095479089779273,60,0,0.41028291950181417,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2014.0
yearly_cross_section_2014,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.01440176988456977,0.0027168785265803954,-5.300851599978077,1.9428422789307182e-06,-0.019842225291136457,-0.008961314478003083,60,0,0.41028291950181417,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2014.0
yearly_cross_section_2015,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013656688887937923,0.0024461864585149607,-5.5828486992069575,6.860586256727619e-07,-0.018555092778099525,-0.008758284997776321,60,0,0.422313179021265,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2015.0
yearly_cross_section_2015,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.014436133015534085,0.0028154135934054954,-5.1275354531737865,3.656304207816643e-06,-0.020073901489946963,-0.008798364541121205,60,0,0.422313179021265,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2015.0
yearly_cross_section_2016,rd2_countries,Exports,product,gini,product_gini,log_population,-0.014451973546745628,0.0022526588714539713,-6.41551800402768,2.975765765326075e-08,-0.018962845128397667,-0.00994110196509359,60,0,0.4820660490618802,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2016.0
yearly_cross_section_2016,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.015592466570819835,0.002396108235855302,-6.507413286885194,2.096258484953524e-08,-0.020390590549842786,-0.010794342591796884,60,0,0.4820660490618802,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2016.0
yearly_cross_section_2017,rd2_countries,Exports,product,gini,product_gini,log_population,-0.013716752799711103,0.0022275031102966577,-6.157905116408261,7.918667475190339e-08,-0.018177250838543445,-0.009256254760878761,60,0,0.4611134779160049,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2017.0
yearly_cross_section_2017,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.015269203120851471,0.002411216607087191,-6.332572144688836,4.080497125370421e-08,-0.020097581091412426,-0.010440825150290517,60,0,0.4611134779160049,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2017.0
yearly_cross_section_2018,rd2_countries,Exports,product,gini,product_gini,log_population,-0.01398948092609682,0.0023405599311225257,-5.976980439628181,1.5687993166684593e-07,-0.018676371343570215,-0.009302590508623424,60,0,0.45106936879323867,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2018.0
yearly_cross_section_2018,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.015249322575204456,0.0024581811658598795,-6.203498255943311,6.661998569251481e-08,-0.020171745452518562,-0.01032689969789035,60,0,0.45106936879323867,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2018.0
yearly_cross_section_2019,rd2_countries,Exports,product,gini,product_gini,log_population,-0.01396471420467816,0.0022733783619776236,-6.142714489694615,8.387592777004069e-08,-0.01851707585043792,-0.0094123525589184,60,0,0.457788001926152,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2019.0
yearly_cross_section_2019,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.01581135635760983,0.0024377888302376336,-6.485941752415262,2.2751891144349094e-08,-0.020692944287206118,-0.01092976842801354,60,0,0.457788001926152,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2019.0
yearly_cross_section_2020,rd2_countries,Exports,product,gini,product_gini,log_population,-0.014395659762419358,0.002126929020448245,-6.768284048983218,7.73333907393344e-09,-0.018654761660230626,-0.010136557864608091,60,0,0.4888363187783563,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2020.0
yearly_cross_section_2020,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.016885415921753116,0.002433731900929026,-6.9380756012227405,4.03476212385269e-09,-0.021758879990538132,-0.012011951852968099,60,0,0.4888363187783563,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2020.0
yearly_cross_section_2021,rd2_countries,Exports,product,gini,product_gini,log_population,-0.014843529810491307,0.002205308574753576,-6.73081761909439,8.925931910241067e-09,-0.01925958405851362,-0.010427475562468992,60,0,0.45776015029084594,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2021.0
yearly_cross_section_2021,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.016047563597375084,0.0025521684642230906,-6.287815174559861,4.837300367349941e-08,-0.0211581927932736,-0.01093693440147657,60,0,0.45776015029084594,ok,60,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=57",2021.0
yearly_cross_section_2022,rd2_countries,Exports,product,gini,product_gini,log_population,-0.014412588147057976,0.0022541899927503405,-6.393688284221844,3.454169384230605e-08,-0.018928273328554845,-0.009896902965561106,59,0,0.39657406629747927,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2022.0
yearly_cross_section_2022,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.01261224569287004,0.002775189479502808,-4.544643090506959,2.9825969576620834e-05,-0.018171618260728297,-0.007052873125011783,59,0,0.39657406629747927,ok,59,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=56",2022.0
yearly_cross_section_2023,rd2_countries,Exports,product,gini,product_gini,log_population,-0.015027635470050114,0.0021603652368297737,-6.9560624351197236,4.452021509153452e-09,-0.019357104152918043,-0.010698166787182186,58,0,0.4586344235607921,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2023.0
yearly_cross_section_2023,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.01483721157821641,0.00253560484101878,-5.851547267221248,2.791245561119949e-07,-0.0199186772323428,-0.00975574592409002,58,0,0.4586344235607921,ok,58,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=55",2023.0
yearly_cross_section_2024,rd2_countries,Exports,product,gini,product_gini,log_population,-0.015114641454574496,0.0021705472373979755,-6.963516478311588,5.163159665711648e-09,-0.019468207883633747,-0.010761075025515245,56,0,0.47744142725373473,ok,56,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=53",2024.0
yearly_cross_section_2024,rd2_countries,Exports,product,gini,product_gini,log_gdp_per_capita,-0.016309691641399542,0.002618223828392915,-6.229296160447272,7.798316581729037e-08,-0.02156118360004445,-0.011058199682754635,56,0,0.47744142725373473,ok,56,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=53",2024.0
yearly_cross_section_1988,rd2_countries,Exports,partner,gini,partner_gini,log_population,,,,,,,0,0,,insufficient_year_countries,8,0,,none,none,,,1988.0
yearly_cross_section_1988,rd2_countries,Exports,partner,gini,partner_gini,log_gdp_per_capita,,,,,,,0,0,,insufficient_year_countries,8,0,,none,none,,,1988.0
yearly_cross_section_1989,rd2_countries,Exports,partner,gini,partner_gini,log_population,0.008872100876138884,0.005330574312103434,1.6643799254414617,0.12190962811116665,-0.0027422228245463243,0.02048642457682409,15,0,0.2766381896394763,ok,15,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=12",1989.0
yearly_cross_section_1989,rd2_countries,Exports,partner,gini,partner_gini,log_gdp_per_capita,0.019058277900226128,0.008683185195926863,2.1948487185515804,0.04858367495371312,0.000139242592997222,0.03797731320745504,15,0,0.2766381896394763,ok,15,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=12",1989.0
yearly_cross_section_1990,rd2_countries,Exports,partner,gini,partner_gini,log_population,0.011300297910786987,0.005772281611659332,1.9576830568975896,0.07208524797160076,-0.0011699583593080942,0.023770554180882066,16,0,0.2328755351256503,ok,16,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=13",1990.0
yearly_cross_section_1990,rd2_countries,Exports,partner,gini,partner_gini,log_gdp_per_capita,0.01656173654698141,0.009240179785245809,1.7923608557299116,0.09636575828875292,-0.0034004582411282895,0.0365239313350911,16,0,0.2328755351256503,ok,16,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=13",1990.0
yearly_cross_section_1991,rd2_countries,Exports,partner,gini,partner_gini,log_population,0.006486136605006255,0.0035703463535874213,1.8166687381713258,0.08930172232989446,-0.00112387650783704,0.01409614971784955,18,0,0.17026913393153176,ok,18,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=15",1991.0
yearly_cross_section_1991,rd2_countries,Exports,partner,gini,partner_gini,log_gdp_per_capita,0.011536306170392,0.006146820545282755,1.8767924141278682,0.08013725929527483,-0.0015653316874856358,0.02463794402826964,18,0,0.17026913393153176,ok,18,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=15",1991.0
yearly_cross_section_1992,rd2_countries,Exports,partner,gini,partner_gini,log_population,0.004267366012978538,0.003956443786355164,1.0785862869316307,0.2919544263075536,-0.003917161535860195,0.012451893561817272,26,0,0.04228183496186422,ok,26,0,,none,HC1 heteroskedasticity-robust,,"Student t, df=23",1992.0
