model_label,sample,flow,dimension,metric,outcome,row_type,label,export_level_bin,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,low_middle_export_cutoff,middle_high_export_cutoff,horizon,bh_q_value,leveling_off_supported
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,middle,middle,prior_export_growth_middle,0.0156274638278447,0.030802186782529106,0.5073491677126165,0.6139021347178174,-0.046076730964475315,0.07733165862016472,1234,57,0.8523303423369436,ok,1237,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9363677717402885,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,high,high,prior_export_growth_high,0.07660203719593159,0.042242087853297285,1.813405565131229,0.07512924876297551,-0.008019033240942622,0.16122310763280578,1234,57,0.8523303423369436,ok,1237,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.5095226834488428,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,0.07645117478474463,0.04596687155070932,1.6631798555271684,0.10186387487597492,-0.015631534023686097,0.16853388359317534,1234,57,0.8523303423369436,ok,1237,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.610026784321347,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,low,low,prior_export_growth_low,0.0056364272708672135,0.013412304155237026,0.42024302503357636,0.675916096542747,-0.021231646546476104,0.03250450108821053,1234,57,0.9124167699602267,ok,1237,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9480381613846321,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,middle,middle,prior_export_growth_middle,0.008147207585065375,0.020840150086035382,0.3909380475395268,0.6973264378603156,-0.03360062965418168,0.04989504482431243,1234,57,0.9124167699602267,ok,1237,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9538662559154583,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,high,high,prior_export_growth_high,0.042725074457313855,0.025343261436662975,1.68585541225982,0.09738842487823204,-0.00804357880101643,0.09349372771564414,1234,57,0.9124167699602267,ok,1237,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.5095226834488428,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,0.03708864718644664,0.027949915992515475,1.3269681095420238,0.1899045979374958,-0.01890176261813769,0.09307905699103097,1234,57,0.9124167699602267,ok,1237,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.610026784321347,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,low,low,prior_export_growth_low,-0.02987100397420052,0.031171008212176547,-0.9582944436982247,0.3420334662503073,-0.09231403687237398,0.03257202892397294,1237,57,0.8444493701231388,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.8476991863546982,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,middle,middle,prior_export_growth_middle,0.0012732306697444407,0.048938814637783414,0.026016786045353818,0.9793364407823815,-0.09676299554481156,0.09930945688430044,1237,57,0.8444493701231388,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9954981269631591,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,high,high,prior_export_growth_high,-0.033597025957403354,0.04553898034720579,-0.7377641243007063,0.46373816529392564,-0.12482256568373899,0.057628513768932285,1237,57,0.8444493701231388,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.0037260219832028346,0.04817559121207728,-0.07734252739733367,0.9386267405232627,-0.10023332795380575,0.09278128398740008,1237,57,0.8444493701231388,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9386267405232628,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,low,low,prior_export_growth_low,-0.038936218582541746,0.015496320706800985,-2.512610529895236,0.014890948775442597,-0.06997907921473091,-0.007893357950352578,1237,57,0.8515363806616095,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.40205561693695013,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,middle,middle,prior_export_growth_middle,0.005238209647779907,0.02779068919395109,0.18848793605737754,0.8511755780061,-0.05043323055038846,0.06090964984594827,1237,57,0.8515363806616095,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9862255057539049,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,high,high,prior_export_growth_high,-0.026363613253515134,0.036379033589514984,-0.724692512478219,0.4716578682094422,-0.099239574652366,0.04651234814533574,1237,57,0.8515363806616095,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,0.012572605329026612,0.036827003048361444,0.34139637462533107,0.7340829275654126,-0.06120074673058573,0.08634595738863896,1237,57,0.8515363806616095,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9232810007811081,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,gini,product_gini,slope,low,low,prior_export_growth_low,0.012308398987156063,0.005165398832033729,2.382855494298778,0.020597244329300723,0.001960861717736859,0.02265593625657527,1228,57,0.9480032396651009,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.41017464789411245,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,gini,product_gini,slope,middle,middle,prior_export_growth_middle,0.014211065956876247,0.008519705526793153,1.6680231390844023,0.10089409520466779,-0.002855955066989057,0.031278086980741554,1228,57,0.9480032396651009,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.5095226834488428,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,gini,product_gini,slope,high,high,prior_export_growth_high,0.0004846001302862245,0.01003525194655399,0.04828978214668856,0.9616571118713918,-0.019618425192948097,0.020587625453520546,1228,57,0.9480032396651009,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9954981269631591,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,gini,product_gini,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.011823798856869839,0.010723568966620018,-1.1025992273350953,0.27491730043583995,-0.033305688862176455,0.009658091148436774,1228,57,0.9480032396651009,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.6267001351969449,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,gini,partner_gini,slope,low,low,prior_export_growth_low,0.02983897591664378,0.010368355594698621,2.877888942379692,0.00565739001791038,0.009068663801849359,0.0506092880314382,1231,57,0.8239525706871729,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.3054990609671605,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,gini,partner_gini,slope,middle,middle,prior_export_growth_middle,0.0007121508179909058,0.00896241348471593,0.07945971464108119,0.936950246422569,-0.017241720813743294,0.018666022449725105,1231,57,0.8239525706871729,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9954981269631591,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,gini,partner_gini,slope,high,high,prior_export_growth_high,0.007517592893656312,0.014681446013084437,0.5120471707593696,0.6106315410796048,-0.021892877571321176,0.0369280633586338,1231,57,0.8239525706871729,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9363677717402885,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,gini,partner_gini,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.022321383022987466,0.014635607259082417,-1.5251422525796112,0.13285184447178103,-0.05164002742944686,0.0069972613834719255,1231,57,0.8239525706871729,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.610026784321347,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,low,low,prior_export_growth_low,0.05786978922559921,0.039083419238858344,1.4806736552891637,0.14429825326812581,-0.020423707625484122,0.13616328607668254,1228,57,0.9146212032043926,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.5095226834488428,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,middle,middle,prior_export_growth_middle,0.08572533942937381,0.046179547801826946,1.8563486112348282,0.06866765259103476,-0.006783411105227663,0.17823408996397527,1228,57,0.9146212032043926,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.5095226834488428,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,high,high,prior_export_growth_high,0.07202775104810012,0.05477679164980668,1.3149319059900495,0.19389219437207156,-0.037703348432638714,0.18175885052883894,1228,57,0.9146212032043926,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.5816765831162146,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,0.014157961822500911,0.06217299616629418,0.22771882803641302,0.8206942229165405,-0.11038951571059222,0.13870543935559404,1228,57,0.9146212032043926,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9232810007811081,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,low,low,prior_export_growth_low,0.03821900041937202,0.014041205574140625,2.721917303864499,0.008634627149016747,0.01009108567153981,0.06634691516720423,1228,57,0.9382041174311156,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.3108465773646029,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,middle,middle,prior_export_growth_middle,0.046189258490152395,0.02244451791621766,2.057930522837275,0.04426270452447656,0.0012274862854745883,0.0911510306948302,1228,57,0.9382041174311156,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.5095226834488428,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,high,high,prior_export_growth_high,0.021449568487073935,0.028189227137766865,0.760913677492655,0.44990088979092147,-0.035020239148152096,0.07791937612229996,1228,57,0.9382041174311156,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.016769431932298084,0.030049030881974217,-0.5580689772713341,0.5790216890396016,-0.07696487415698601,0.04342601029238985,1228,57,0.9382041174311156,ok,1231,3,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9232810007811081,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,low,low,prior_export_growth_low,0.10222889822294579,0.04438338502302265,2.3033145887795032,0.024997376538919182,0.013318294104524023,0.19113950234136756,1231,57,0.8053045483439601,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.41017464789411245,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,middle,middle,prior_export_growth_middle,-0.04213740010580577,0.058708994741564005,-0.7177332926801743,0.47590530066805536,-0.15974564893473236,0.07547084872312083,1231,57,0.8053045483439601,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,high,high,prior_export_growth_high,-0.0035629880175195375,0.06932462140954304,-0.05139570826461183,0.9591930976298456,-0.1424368924438291,0.13531091640879003,1231,57,0.8053045483439601,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9954981269631591,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.10579188624046532,0.0739135434441779,-1.4312923087006788,0.15790384124146567,-0.25385850614217365,0.042274733661243014,1231,57,0.8053045483439601,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.610026784321347,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,low,low,prior_export_growth_low,0.10294825955454595,0.03235164630192348,3.182164474530161,0.002385579116379314,0.038140124360768676,0.1677563947483232,1231,57,0.8098168527220935,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.2576425445689659,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,middle,middle,prior_export_growth_middle,0.0014730279864811624,0.031412466344458705,0.046893101940115915,0.9627652596834897,-0.06145370367417688,0.0643997596471392,1231,57,0.8098168527220935,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9954981269631591,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,high,high,prior_export_growth_high,0.025554198336852213,0.045119387448251023,0.5663684677936109,0.5734062380037288,-0.06483079580895781,0.11593919248266224,1231,57,0.8098168527220935,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.9363677717402885,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.07739406121769374,0.04643080155820239,-1.6668689451910061,0.10112451331761643,-0.17040613350782996,0.015618011072442498,1231,57,0.8098168527220935,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,5,0.610026784321347,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,gini,product_gini,slope,low,low,prior_export_growth_low,0.005255237770140588,0.003817542137051124,1.376602426764572,0.1741144190379004,-0.0023922180847177465,0.012902693624998922,1237,57,0.9297386616408037,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.5473646442898807,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,gini,product_gini,slope,middle,middle,prior_export_growth_middle,-0.014146681825963105,0.00886466229898007,-1.5958511840423701,0.11615057733165932,-0.03190473430211557,0.00361137065018936,1237,57,0.9297386616408037,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.5095226834488428,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,gini,product_gini,slope,high,high,prior_export_growth_high,-0.008414239534215457,0.007730042737173608,-1.0885113860692595,0.281031876583004,-0.023899375903755887,0.0070708968353249725,1237,57,0.9297386616408037,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.7873262551875309,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,gini,product_gini,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.013669477304356045,0.007947408626103658,-1.7199917542251406,0.09095650181692781,-0.02959004987348971,0.0022510952647776233,1237,57,0.9297386616408037,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.610026784321347,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,gini,partner_gini,slope,low,low,prior_export_growth_low,-0.002750874537270593,0.004454889668453186,-0.6174955480380603,0.5394108618989562,-0.01167509091909071,0.006173341844549525,1237,57,0.8913972533914573,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.9323166150617614,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,gini,partner_gini,slope,middle,middle,prior_export_growth_middle,0.009180739389040918,0.009271555084591085,0.9902049122588832,0.32633331742598803,-0.00939241728345297,0.027753896061534805,1237,57,0.8913972533914573,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.8391428162382549,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,gini,partner_gini,slope,high,high,prior_export_growth_high,-0.0035416360274544076,0.008255232314171251,-0.42901712425157296,0.6695567334960921,-0.020078853542751005,0.01299558148784219,1237,57,0.8913972533914573,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.9480381613846321,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,gini,partner_gini,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.0007907614901838146,0.009140595246060661,-0.08651094035966755,0.9313688476881767,-0.019101574081599813,0.017520051101232184,1237,57,0.8913972533914573,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.9386267405232628,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,low,low,prior_export_growth_low,0.01716337861309334,0.020477787420684953,0.8381461463828034,0.4055118673338407,-0.02385855897993349,0.05818531620612017,1237,57,0.8596340580880935,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,middle,middle,prior_export_growth_middle,-0.03618189337795119,0.026232104180863528,-1.3792981732798275,0.17328653772524066,-0.08873111261411651,0.016367325858214127,1237,57,0.8596340580880935,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.5473646442898807,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,high,high,prior_export_growth_high,-0.015835781646976063,0.029865990966804114,-0.5302278991705799,0.5980502128645742,-0.07566455086042079,0.043992987566468654,1237,57,0.8596340580880935,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.9363677717402885,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.0329991602600694,0.0328330490434045,-1.0050592686791078,0.3191915140520834,-0.09877166102774645,0.032773340507607655,1237,57,0.8596340580880935,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.6267001351969449,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,low,low,prior_export_growth_low,0.011586394972011409,0.010717808219473572,1.0810414531358818,0.2843122588177195,-0.009883954870040457,0.033056744814063274,1237,57,0.9153775423221661,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.7873262551875309,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,middle,middle,prior_export_growth_middle,-0.028779860665583218,0.019302842868390773,-1.4909648729882925,0.14158246794314422,-0.06744810148906587,0.009888380157899432,1237,57,0.9153775423221661,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.5095226834488428,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,high,high,prior_export_growth_high,-0.013939214123671212,0.01853070155960535,-0.7522226872433684,0.4550674159499559,-0.05106067003669041,0.02318224178934799,1237,57,0.9153775423221661,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.02552560909568262,0.019696556977265828,-1.2959426931897187,0.20031119541553918,-0.06498255405364868,0.013931335862283442,1237,57,0.9153775423221661,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.610026784321347,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,low,low,prior_export_growth_low,-0.023399004235711528,0.028764385920578252,-0.8134713635228941,0.41939321826204956,-0.0810209933644683,0.034222984893045254,1237,57,0.8783437309522633,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,middle,middle,prior_export_growth_middle,0.039404991611493176,0.05489082908108682,0.7178793301387856,0.47581594869006183,-0.07055455229505884,0.14936453551804518,1237,57,0.8783437309522633,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,high,high,prior_export_growth_high,-0.06721069441351077,0.03760193863594832,-1.7874263096971226,0.07928042521213222,-0.14253642899666147,0.008115040169639917,1237,57,0.8783437309522633,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.5095226834488428,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,-0.04381169017779924,0.04465523769075235,-0.9811097744279211,0.33075840468727646,-0.13326688062974457,0.04564350027414608,1237,57,0.8783437309522633,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.6267001351969449,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,low,low,prior_export_growth_low,-0.012326387296884934,0.017173450820460998,-0.7177583250885654,0.4758899840965757,-0.0467289432635638,0.02207616866979393,1237,57,0.8727294357896348,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,middle,middle,prior_export_growth_middle,0.02473927747181387,0.03110247718315871,0.79541180357202,0.42973262662472833,-0.03756647127852652,0.08704502622215426,1237,57,0.8727294357896348,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.8861684908991376,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,high,high,prior_export_growth_high,-0.005243306514064211,0.029249913715112163,-0.17925887115883085,0.8583814587117321,-0.06383792469096372,0.053351311662835306,1237,57,0.8727294357896348,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.9862255057539049,False
growth_by_lagged_export_level_tercile,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,difference,high_minus_low,high_minus_low,high_minus_low_growth_slope,0.0070830807828207235,0.030810943544943556,0.22988847363563267,0.8190160968806593,-0.0546386559125332,0.06880481747817466,1237,57,0.8727294357896348,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.9232810007811081,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,gini,product_gini,slope,low,low,prior_export_growth_low,0.005562590129188652,0.005380375663484014,1.0338664950370113,0.30564282216710803,-0.00521559748260066,0.016340777740977964,1231,57,0.9537954968551522,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.8252356198511916,False
growth_by_lagged_export_level_tercile,rd2_countries,Exports,product,gini,product_gini,slope,middle,middle,prior_export_growth_middle,0.015083718431067678,0.009078099444416458,1.6615502532685973,0.10219188148492592,-0.003101900025737611,0.033269336887872966,1231,57,0.9537954968551522,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",26333739048.965607,171579326936.8483,10,0.5095226834488428,False
