period,country,iso3,reporter_code,start_year,end_year,start_source_file,end_source_file,start_active_nonenergy_products,start_total_nonenergy_imports,start_calculated_ex_energy_gini,start_top5_share,start_top5_gini_contribution,start_rank6_50_share,start_rank6_50_gini_contribution,start_rank51_200_share,start_rank51_200_gini_contribution,start_rank201_plus_share,start_rank201_plus_gini_contribution,end_active_nonenergy_products,end_total_nonenergy_imports,end_calculated_ex_energy_gini,end_top5_share,end_top5_gini_contribution,end_rank6_50_share,end_rank6_50_gini_contribution,end_rank51_200_share,end_rank51_200_gini_contribution,end_rank201_plus_share,end_rank201_plus_gini_contribution,delta_calculated_ex_energy_gini,delta_active_nonenergy_products,delta_top5_share,delta_top5_gini_contribution,delta_rank6_50_share,delta_rank6_50_gini_contribution,delta_rank51_200_share,delta_rank51_200_gini_contribution,delta_rank201_plus_share,delta_rank201_plus_gini_contribution,gini_change_direction,main_driver_bucket,main_driver_group,start_panel_ex_energy_gini,end_panel_ex_energy_gini,delta_panel_ex_energy_gini,calculated_vs_panel_delta_gap
full_available,Mexico,MEX,484,1990,2025,COMTRADE-FINAL-CA4841990H0[2002-09-01].parquet,COMTRADE-FINAL-CA4842025H6[2026-03-03].parquet,4724,24264584708.0,0.7942932038549687,0.06720595104445996,0.06714634994589821,0.19928599801692512,0.19729403789239808,0.23517435417382623,0.22401201520299946,0.49833369676478867,0.30584080081367315,4127,543315494053.0,0.8784581846945599,0.1688509266773292,0.1687003230823428,0.29778465779445895,0.2945043350654532,0.22889073756079703,0.21678670081684764,0.3044736779674148,0.19846682572991622,0.08416498083959123,-597,0.10164497563286924,0.1015539731364446,0.09849865977753383,0.09721029717305513,-0.006283616613029203,-0.007225314386151815,-0.19386001879737386,-0.10737397508375693,increase,top5,top-5 superstar concentration,0.7993441298094575,0.8779487039387137,0.07860457412925625,0.005560406710334975
full_available,Ireland,IRL,372,1992,2024,COMTRADE-FINAL-CA3721992H0[2002-09-01].parquet,COMTRADE-FINAL-CA3722024H6[2025-03-21].parquet,4583,20699980291.0,0.8249943076571589,0.13037691437674423,0.1302944248405463,0.23031254334444043,0.22803623395503858,0.21669940487577635,0.20622853781691075,0.422611137403039,0.26043511104466316,5349,135324122954.77296,0.9077848135241944,0.2705674406442594,0.27040909518735223,0.2653629226788307,0.26331697654232605,0.1880753274926163,0.1805236484746751,0.27599430918429385,0.19353509331984092,0.08279050586703551,766,0.1401905262675152,0.14011467034680594,0.035050379334390286,0.03528074258728747,-0.028624077383160057,-0.025704889342235637,-0.14661682821874517,-0.06690001772482224,increase,top5,top-5 superstar concentration,0.8223515262770937,0.907784813524194,0.08543328724710031,-0.002642781380064796
full_available,Australia,AUS,36,1988,2025,COMTRADE-FINAL-CA0361988H0[2005-12-14].parquet,COMTRADE-FINAL-CA0362025H6[2026-03-06].parquet,4557,31054302281.0,0.796510776191435,0.08695085169091261,0.08687593797473461,0.2171814906022361,0.21502436415243087,0.22229359312392533,0.21153028202436763,0.473574064582926,0.28308019203990176,5081,270518275005.548,0.8708389722834844,0.12625408865521393,0.12615093278519798,0.27535564358316394,0.2731637322935751,0.22109720889481627,0.21142056495440914,0.37729305886680586,0.26010374225030225,0.07432819609204944,524,0.03930323696430131,0.03927499481046337,0.058174152980927846,0.05813936814114423,-0.0011963842291090598,-0.00010971706995849262,-0.09628100571612014,-0.022976449789599507,increase,rank6_50,upper-tier concentration (ranks 6-50),0.8002813843125529,0.8703576391922978,0.07007625487974489,0.004251941212304544
full_available,Denmark,DNK,208,1989,2025,COMTRADE-FINAL-CA2081989H0[2002-09-01].parquet,COMTRADE-FINAL-CA2082025H6[2026-03-10].parquet,4511,22504396559.0,0.7771453722032327,0.07880600549987846,0.07872560957150201,0.19599912907844702,0.19403463048193287,0.21587640371797093,0.2049647940914055,0.5093184617037035,0.2994203380583922,5316,130648991797.523,0.8490285738383629,0.1261046091005607,0.12601848444550057,0.20672429537748685,0.20493726884199648,0.227219922342262,0.21759936944618408,0.43995117317969046,0.3004734511046819,0.07188320163513029,805,0.04729860360068225,0.04729287487399855,0.010725166299039829,0.01090263836006361,0.01134351862429106,0.012634575354778577,-0.06936728852401308,0.0010531130462896887,increase,top5,top-5 superstar concentration,0.781412469288062,0.8490285738383634,0.06761610455030143,0.004267097084828864
full_available,Iceland,ISL,352,1988,2025,COMTRADE-FINAL-CA3521988H0[2002-09-01].parquet,COMTRADE-FINAL-CA3522025H6[2026-03-02].parquet,4241,1653362558.0,0.8304622785007186,0.1520354744842359,0.15190398471825325,0.22614958479058533,0.223883618068079,0.21399812841292132,0.20268555906255165,0.4078168123122575,0.2519891166518347,4899,9866369586.310999,0.9019318549027565,0.2419285119376391,0.241749314764717,0.2696611576593879,0.26760875768467113,0.1957318666072852,0.18686112845495118,0.2926784637956879,0.20571265399841726,0.07146957640203788,658,0.08989303745340319,0.08984533004646375,0.043511572868802584,0.043725139616592135,-0.01826626180563612,-0.01582443060760047,-0.11513834851656962,-0.04627646265341745,increase,top5,top-5 superstar concentration,0.8304622785007187,0.9009044310367152,0.0704421525359965,0.001027423866041377
full_available,United Kingdom,GBR,826,1993,2025,COMTRADE-FINAL-CA8261993H0[2002-09-01].parquet,COMTRADE-FINAL-CA8262025H6[2026-03-10].parquet,4883,178409388202.0,0.8068762855674403,0.11793545680554118,0.11783934437179892,0.22906850456618438,0.2271382921843434,0.19784077282433232,0.18884918483621294,0.45515526580394206,0.2730494641750851,5363,840068159117.411,0.8779125547218952,0.26123843027796,0.26112410167814243,0.22246175385221156,0.22081766740584782,0.17549030692133222,0.16815753716742135,0.3408095089484962,0.2278132484704836,0.07103626915445493,480,0.14330297347241883,0.1432847573063435,-0.00660675071397282,-0.0063206247784955705,-0.022350465903000105,-0.020691647668791585,-0.11434575685544585,-0.045236215704601485,increase,top5,top-5 superstar concentration,0.7996892582150446,0.8779125547218947,0.07822329650685012,-0.007187027352395181
full_available,Netherlands,NLD,528,1992,2025,COMTRADE-FINAL-CA5281992H0[2002-09-01].parquet,COMTRADE-FINAL-CA5282025H6[2026-05-14].parquet,4576,116699100835.0,0.7757285824869803,0.07909830197450467,0.07902893007613818,0.18886010540185666,0.18698913031301176,0.21461931682243368,0.2039536410447519,0.5174222758012049,0.30575688105307847,5403,535700833810.208,0.8431811374849139,0.09472813478054552,0.0946593262694473,0.22851543889286607,0.22665084782846714,0.2334890173251034,0.22386151243441005,0.4432674090014849,0.29800945095258924,0.06745255499793357,827,0.015629832806040855,0.015630396193309123,0.039655333491009415,0.039661717515455386,0.01886970050266973,0.01990787138965816,-0.07415486679972,-0.007747430100489228,increase,rank6_50,upper-tier concentration (ranks 6-50),0.7783468087315255,0.8414062708723984,0.06305946214087288,0.0043930928570606875
full_available,Germany,DEU,276,1991,2025,COMTRADE-FINAL-CA2761991H0[2002-09-01].parquet,COMTRADE-FINAL-CA2762025H6[2026-05-21].parquet,4846,322830570840.0,0.7802468249767691,0.1167517310084003,0.1166617254165905,0.1721998624087927,0.1705868374503274,0.20226940353911868,0.1928249011092566,0.5087790030436883,0.30017336100059455,5477,1386631976811.1482,0.8430128813984187,0.07791772684355014,0.07786153014391516,0.2340347160131263,0.23206928332958981,0.24844187132840634,0.23844747080298895,0.4396056858149171,0.29463459712192475,0.06276605642164956,631,-0.03883400416485017,-0.03880019527267535,0.061834853604333606,0.06148244587926241,0.04617246778928766,0.04562256969373235,-0.06917331722877118,-0.005538763878669806,increase,rank6_50,upper-tier concentration (ranks 6-50),0.773377999477568,0.8430128813984188,0.06963488192085077,-0.006868825499201203
full_available,Finland,FIN,246,1988,2025,COMTRADE-FINAL-CA2461988H0[2002-09-01].parquet,COMTRADE-FINAL-CA2462025H6[2026-04-28].parquet,4701,19030939991.0,0.7935869476947998,0.07859628372047658,0.0785323533442269,0.22110721220233817,0.21895907609879184,0.21704969176264793,0.20668912183609556,0.4832468123145373,0.28940639641568555,4935,71195945541.748,0.8500494224058743,0.11617850051223463,0.11608208722519933,0.23761014246158516,0.23550753692999696,0.22466690875802198,0.21460049501276093,0.42154444826815823,0.2838593032379172,0.05646247471107457,234,0.03758221679175805,0.037549733880972436,0.016502930259246984,0.01654846083120512,0.007617216995374043,0.007911373176665376,-0.06170236404637908,-0.0055470931777683585,increase,top5,top-5 superstar concentration,0.7938863991486442,0.8492174161108028,0.055331016962158586,0.0011314577489159872
full_available,United Arab Emirates,ARE,784,1991,2023,COMTRADE-FINAL-CA7841991H0[2002-09-01].parquet,COMTRADE-FINAL-CA7842023H6[2025-06-16].parquet,1470,4279129892.0,0.867517319142428,0.2005236470162285,0.19996919684769507,0.3530757916053463,0.34284662129542637,0.2936502786113603,0.25146560591726863,0.1527502827670649,0.07323589508203814,5379,370649726061.002,0.9225976061877937,0.4035882284686846,0.40337141067257337,0.21868518861274638,0.2172966697123618,0.14480455428439093,0.1388127329694092,0.2329220286341781,0.16311679283344943,0.05508028704536572,3909,0.2030645814524561,0.2034022138248783,-0.13439060299259992,-0.12554995158306456,-0.14884572432696935,-0.11265287294785942,0.0801717458671132,0.0898808977514113,increase,top5,top-5 superstar concentration,0.8675173191424281,0.9225976061877936,0.055080287045365495,2.220446049250313e-16
