model_label,sample,exposure,exposure_label,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
region_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_pc_level_lag,-0.039721622669000624,0.047377068470114345,-0.8384145315799181,0.4051818822613622,-0.1345229177050708,0.05507967236706956,1887,60,0.7521235503763144,ok,1887,0,"region_year_Europe_Central_Asia_1988,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_1991,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=59",
region_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,0.043880126960693905,0.11276148639440009,0.38914108321716,0.6985727608235437,-0.18175508614086372,0.26951534006225153,1887,60,0.7521235503763144,ok,1887,0,"region_year_Europe_Central_Asia_1988,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_1991,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=59",
two_way_country_year_cluster,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gdp_pc_growth_lag,0.09981353577589831,0.065208147627526,1.5306911698525922,0.13458671013233042,-0.03243471724253473,0.23206178879433137,1887,37,0.7181377112160482,ok,1887,0,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.6735812679127215
two_way_country_year_cluster,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_pc_level_lag,-0.032434102434965584,0.029890017784316856,-1.0851148590478121,0.28508415444802165,-0.09305386819253757,0.0281856633226064,1887,37,0.7181377112160482,ok,1887,0,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,0.050625830432380226,0.04437755599621393,1.1407980745199076,0.2614864798118143,-0.03937602466171525,0.1406276855264757,1887,37,0.7181377112160482,ok,1887,0,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gdp_pc_growth_current,0.12346417074759718,0.04846515671729207,2.5474831633742747,0.013476615867904053,0.026485616157972194,0.22044272533722215,1887,60,0.7185462180326556,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",0.05963202124250074
contemporaneous_growth,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_pc_level_lag,-0.02896792921334479,0.030000903677925603,-0.9655685550118657,0.3382013656704198,-0.08899959881134523,0.031063740384655647,1887,60,0.7185462180326556,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
contemporaneous_growth,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,0.04863724079804227,0.044028221230753846,1.1046833017198754,0.27378161159903236,-0.0394630263901439,0.13673750798622844,1887,60,0.7185462180326556,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
future_growth_placebo,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gdp_pc_growth_future,0.05260837080265275,0.04561981129548074,1.153191328695047,0.253482422986013,-0.03867666074886314,0.14389340235416864,1831,60,0.7214735039720798,ok,1887,56,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",0.38022363447901947
future_growth_placebo,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_pc_level_lag,-0.03336253497531774,0.029892136999325126,-1.1160973528279683,0.2689055061673709,-0.0931765629521486,0.026451493001513122,1831,60,0.7214735039720798,ok,1887,56,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
future_growth_placebo,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,0.0499169145099328,0.04267199969657575,1.169781469461775,0.2467928411542248,-0.035469559656699234,0.13530338867656483,1831,60,0.7214735039720798,ok,1887,56,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
region_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gdp_pc_growth_lag,0.08586470817482629,0.07190729096944301,1.194102948633046,0.2372165669354687,-0.058021448705877374,0.22975086505552994,1887,60,0.7617847518178417,ok,1887,0,"region_year_Europe_Central_Asia_1988,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_1991,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=59",0.624690333125817
region_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_pc_level_lag,-0.029590651776288918,0.03401907407204957,-0.869825313693676,0.38792097017948235,-0.09766266176130252,0.038481358208724684,1887,60,0.7617847518178417,ok,1887,0,"region_year_Europe_Central_Asia_1988,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_1991,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=59",
region_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,0.05042176226505868,0.07076487244220013,0.7125253042212794,0.4789480129458171,-0.09117842042278959,0.19202194495290695,1887,60,0.7617847518178417,ok,1887,0,"region_year_Europe_Central_Asia_1988,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_1991,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=59",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,gni_pc_growth_lag,-0.0018446103885910309,0.01335754556953153,-0.13809500996938948,0.8909348789984344,-0.02893496842598092,0.025245747648798857,1554,37,0.9152371045917701,ok,1892,338,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_gni_pc_level_lag,-0.01954247085485815,0.010456408831797435,-1.8689467071553703,0.06978336848779222,-0.04074905087842552,0.0016641091687092276,1554,37,0.9152371045917701,ok,1892,338,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_population_lag,-0.015091085070095156,0.013184008610851883,-1.144650729192754,0.2599073630638224,-0.04182949384263846,0.01164732370244815,1554,37,0.9152371045917701,ok,1892,338,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,gni_pc_growth_current,-0.020501422644187108,0.012281007975707614,-1.6693599324045587,0.10083415953456505,-0.04512336117275564,0.0041205158843814205,1569,55,0.9154773741152559,ok,1892,323,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.24933836615614302
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_gni_pc_level_lag,-0.019796573245001906,0.010694775327792965,-1.851050876548637,0.0696344647379539,-0.04123830679151866,0.0016451603015148475,1569,55,0.9154773741152559,ok,1892,323,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_population_lag,-0.01664285414626505,0.013018473931512344,-1.278402847662473,0.20657494013434197,-0.04274332289537029,0.00945761460284019,1569,55,0.9154773741152559,ok,1892,323,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,gni_pc_growth_future,-0.006314695509751486,0.010203140088851826,-0.6188972664063547,0.5385862672963608,-0.026770759748371762,0.01414136872886879,1516,55,0.9173165112007924,ok,1892,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7181150230618144
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_gni_pc_level_lag,-0.01929977436821384,0.010991402267594753,-1.7558973730871563,0.08477646670918827,-0.0413362091226578,0.0027366603862301227,1516,55,0.9173165112007924,ok,1892,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_population_lag,-0.015937055122496758,0.013936162970292865,-1.1435755420246672,0.25784407855703634,-0.04387737961845027,0.012003269373456759,1516,55,0.9173165112007924,ok,1892,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,gni_pc_growth_lag,0.006218374758184049,0.013754771725126751,0.45208854661139397,0.6530160293307175,-0.021358282187277283,0.03379503170364538,1554,55,0.9309930335722615,ok,1892,338,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_gni_pc_level_lag,-0.017077406630120334,0.013393842074903703,-1.2750192614349691,0.20776108598358392,-0.043930443195356515,0.009775629935115847,1554,55,0.9309930335722615,ok,1892,338,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,gini,product_gini,log_population_lag,0.015202196352760641,0.024840391451095054,0.6119950397194918,0.543109384279907,-0.0345997899780235,0.06500418268354478,1554,55,0.9309930335722615,ok,1892,338,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,gni_pc_growth_lag,-0.01435220917941897,0.020453700739425245,-0.7016925378083082,0.4873827829661923,-0.05583423694689671,0.02712981858805877,1560,37,0.8414728254545099,ok,1892,332,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_gni_pc_level_lag,0.03306909620359806,0.009643015424339556,3.4293314641112835,0.0015323364696935517,0.013512154470133056,0.05262603793706307,1560,37,0.8414728254545099,ok,1892,332,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_population_lag,0.0017537341258408931,0.017363179882961276,0.10100304999787833,0.9201084827690018,-0.033460426832737304,0.03696789508441909,1560,37,0.8414728254545099,ok,1892,332,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,gni_pc_growth_current,0.03146543761610891,0.012101729627470416,2.6000777231614642,0.011996345416249669,0.0072029305347417055,0.05572794469747612,1576,55,0.8124904099828782,ok,1892,316,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.14395614499499604
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_gni_pc_level_lag,0.029901513619320613,0.008821163137544516,3.3897472649671556,0.0013136947899488247,0.012216146347129638,0.047586880891511585,1576,55,0.8124904099828782,ok,1892,316,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_population_lag,0.01196964595397381,0.014421041878679715,0.8300125646032493,0.4101861573397527,-0.016942802222683732,0.040882094130631354,1576,55,0.8124904099828782,ok,1892,316,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,gni_pc_growth_future,0.03301806297961261,0.01439341887949686,2.293969435340076,0.02570874944414419,0.004160995581894401,0.06187513037733081,1523,55,0.8142950066760714,ok,1892,369,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.30850499332973025
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_gni_pc_level_lag,0.028878036669631124,0.008479349314476916,3.405690177231788,0.0012522316349199531,0.011877964851724758,0.04587810848753749,1523,55,0.8142950066760714,ok,1892,369,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_population_lag,0.013550330348074784,0.015696451929170817,0.8632734588185749,0.3918052552195599,-0.017919161022759256,0.04501982171890882,1523,55,0.8142950066760714,ok,1892,369,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,gni_pc_growth_lag,-0.01636450349469336,0.020716879983442,-0.7899115845519556,0.4330344909857933,-0.057899347089373956,0.025170340099987237,1560,55,0.8717254202409646,ok,1892,332,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_gni_pc_level_lag,0.03311186930784776,0.011210863666079252,2.95355204506094,0.00464428150612649,0.010635440941025441,0.055588297674670085,1560,55,0.8717254202409646,ok,1892,332,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,gini,partner_gini,log_population_lag,-0.010967415884961185,0.0225573364233387,-0.48620172520075855,0.6287914801722021,-0.05619215247680301,0.034257320706880645,1560,55,0.8717254202409646,ok,1892,332,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_lag,0.0006368216709602345,0.045952563830802026,0.013858240278061975,0.9890195961087224,-0.09255929736396057,0.09383294070588105,1554,37,0.8212108824364417,ok,1892,338,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,-0.03100055650498773,0.03931065075610489,-0.7886045107043512,0.43550585349430027,-0.11072625147808166,0.048725138468106194,1554,37,0.8212108824364417,ok,1892,338,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_population_lag,0.03830776914538675,0.04736760075276663,0.8087335760435214,0.4239810773145315,-0.05775817778213631,0.13437371607290982,1554,37,0.8212108824364417,ok,1892,338,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_current,-0.031283404700536505,0.04245953475620135,-0.7367816176075143,0.46444426898902313,-0.11640964651934553,0.05384283711827252,1569,55,0.8212815440255967,ok,1892,323,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.5573331227868278
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,-0.03226897617745356,0.038832357149923065,-0.8309816489601762,0.4096432676528794,-0.11012316473885571,0.045585212383948595,1569,55,0.8212815440255967,ok,1892,323,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_population_lag,0.034488516575549466,0.04679943274047702,0.7369430472972422,0.4643468988719526,-0.05933869682478295,0.12831572997588186,1569,55,0.8212815440255967,ok,1892,323,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_future,0.00811438083218127,0.03306557136265836,0.24540271036553174,0.8070749047403731,-0.05817809834491661,0.07440686000927915,1516,55,0.8264412827767651,ok,1892,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9098892515983721
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,-0.03147217247817363,0.03989334274547906,-0.7889078806698955,0.4336159234586101,-0.11145350908517186,0.0485091641288246,1516,55,0.8264412827767651,ok,1892,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_population_lag,0.03638925093450758,0.05027284591083621,0.723835109694157,0.47229119020535637,-0.06440173659039758,0.13718023845941274,1516,55,0.8264412827767651,ok,1892,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,gni_pc_growth_lag,0.02156555400148242,0.04979010899634581,0.4331292788104793,0.6666460584657821,-0.07825760428191714,0.12138871228488196,1554,55,0.8460103742915926,ok,1892,338,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_gni_pc_level_lag,-0.04320335938848685,0.050677965099478604,-0.8525077773679461,0.3976976941090766,-0.1448065619839487,0.058399843206975,1554,55,0.8460103742915926,ok,1892,338,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_1pct_share,product_top_1pct_share,log_population_lag,0.046853177441559396,0.09465836947116946,0.49497131318989906,0.6226284228872405,-0.14292542696484092,0.23663178184795972,1554,55,0.8460103742915926,ok,1892,338,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_lag,0.001574191441067744,0.030622962609587096,0.051405589365638764,0.9592865119307435,-0.060532055319684475,0.06368043820181997,1554,37,0.8933977802338631,ok,1892,338,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.035143817956223095,0.024345344364744892,-1.4435539473048384,0.1575109004301228,-0.08451846481416542,0.014230828901719228,1554,37,0.8933977802338631,ok,1892,338,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.006803167315926674,0.029685318191988146,-0.22917616284008033,0.8200290383279127,-0.06700778305829366,0.05340144842644031,1554,37,0.8933977802338631,ok,1892,338,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_current,-0.03469952160127378,0.028878249604561198,-1.2015798075169049,0.23476978363493176,-0.09259692611258347,0.02319788291003591,1569,55,0.8932937716697943,ok,1892,323,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.35215467545239765
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.03562294574523805,0.02450488364412356,-1.4537080143933134,0.15181475111016832,-0.08475227942279964,0.013506387932323553,1569,55,0.8932937716697943,ok,1892,323,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.009830892259345532,0.029198048780047756,-0.33669689140540754,0.7376504480217703,-0.06836945551396784,0.04870767099527677,1569,55,0.8932937716697943,ok,1892,323,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_future,-0.0022634225032595323,0.022368301555473376,-0.10118884071936556,0.9197753409167864,-0.047109167003772795,0.04258232199725373,1516,55,0.896310435705346,ok,1892,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9197753409167864
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.03468866817945698,0.025145675489746555,-1.3795083052591566,0.17342430219406793,-0.08510271215634793,0.01572537579743396,1516,55,0.896310435705346,ok,1892,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.007683060602596039,0.03138272459823199,-0.2448181507806011,0.8075251800270162,-0.07060163515650121,0.055235513951309136,1516,55,0.896310435705346,ok,1892,376,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,gni_pc_growth_lag,0.017668149951720696,0.032629030785145376,0.5414855889548599,0.5904001245555542,-0.04774911806306775,0.08308541796650915,1554,55,0.9100682980364194,ok,1892,338,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7999752701589384
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.03584177833701385,0.03169737537528097,-1.1307490892436751,0.2631578936156479,-0.0993911897168368,0.0277076330428091,1554,55,0.9100682980364194,ok,1892,338,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Imports,product,top_5pct_share,product_top_5pct_share,log_population_lag,0.03074223919149248,0.05920805565748356,0.519223927388111,0.6057262635850107,-0.08796276529008201,0.14944724367306697,1554,55,0.9100682980364194,ok,1892,338,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1990,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_lag,-0.09705225787742484,0.09738471272801388,-0.9965861700335087,0.325617219172156,-0.2945576095483143,0.1004530937934646,1560,37,0.810187924706444,ok,1892,332,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.09557013352973776,0.049731264053616296,1.9217314369226899,0.06258311038364037,-0.005289544758576167,0.1964298118180517,1560,37,0.810187924706444,ok,1892,332,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.12595310178459093,0.09173835919469012,-1.3729600451790203,0.17825706741169284,-0.3120071177271317,0.060100914157949825,1560,37,0.810187924706444,ok,1892,332,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_current,-0.005299294718705286,0.04959204747065888,-0.1068577521797343,0.9152978403246832,-0.10472536355146819,0.09412677411405762,1576,55,0.8085077058264853,ok,1892,316,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9152978403246831
