variant,flow,metric_name,outcome,income_form,sample_policy,model_name,curve_component,observations,entity_count,support_p05,support_p95,turning_point_income_variable,turning_point_ppp_2011_usd,turning_point_ci_low_ppp_2011_usd,turning_point_ci_high_ppp_2011_usd,turning_point_inside_p05_p95,slope_p05,slope_p95,slope_p05_p_value,slope_p95_p_value,u_test_p_value,obs_below_turning_point,obs_above_turning_point,entity_below_turning_point,entity_above_turning_point,classification,cluster_count_reference,linear_term_name,square_term_name,linear_term_coefficient,linear_term_cluster_se,linear_term_cluster_p_value,square_term_coefficient,square_term_cluster_se,square_term_cluster_p_value,u_test_q_value,excluded_entity_id
threshold5,Exports,HHI,partner_hhi,gdppc_10k,fixed,entity_year_fe_logpop,within,1970,13,0.172585,3.6387545377958967,4.49589021013761,44958.902101376094,,,False,-0.02991683489129083,-0.005931292180980761,0.20326976464560653,0.7075169084127769,0.7075169084127769,1937.0,33.0,13.0,2.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.0311111056398853,0.03599770648445897,0.4043942375890116,0.0034599494411289297,0.0035457076011587018,0.3484187303855111,,
threshold5,Imports,Gini,partner_gini,gdppc_10k,fixed,pooled_year_fe,overall,2048,13,0.16133738976773962,3.6138358109009325,4.345621708320306,43456.21708320306,,,False,0.055338602780817335,0.009678120800333924,0.9989024783871647,0.0621948312845606,0.9989024783871647,2000.0,48.0,13.0,4.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.05747234538680241,0.014891684309745272,0.0022712786740882772,-0.006612672391244214,0.00209559340844609,0.008289628652716017,,
threshold5,Imports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe_logpop,within,1966,13,0.172325,3.6397114807347863,6.6017518554760874,66017.51855476087,,,False,-0.04258324908134227,-0.019618125519099833,0.23886191194321116,0.803495758404382,0.803495758404382,1956.0,10.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.04372458851375097,0.059929011919295644,0.479631089628466,0.0033115898227439326,0.005344702686594303,0.5471043159388866,,
threshold5,Imports,Theil,partner_theil,gdppc_10k,fixed,pooled_year_fe,overall,2048,13,0.16133738976773962,3.6138358109009325,4.215047715584077,42150.47715584077,,,False,0.3318992496027037,0.04922447929881717,0.9993451831389352,0.08947549242085484,0.9993451831389352,1990.0,58.0,13.0,5.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.34510881671354265,0.08297050521299242,0.001324173609873361,-0.040937711741386676,0.011242137129375697,0.0033790514768037997,,
threshold5,Imports,Theil,partner_theil,gdppc_10k,fixed,entity_year_fe_logpop,within,1966,13,0.172325,3.6397114807347863,-0.6461875863933847,-6461.875863933847,,,False,-0.01114146952473238,-0.058339009853096854,0.47888057427196407,0.7462096292556901,0.7462096292556901,0.0,1966.0,0.0,13.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.008795807689146678,0.21247065598258563,0.9676596250327566,-0.006805924374251276,0.01949870636183401,0.7331037240239132,,
threshold5,Imports,HHI,partner_hhi,gdppc_10k,fixed,pooled_year_fe,overall,2048,13,0.16133738976773962,3.6138358109009325,5.00801768828701,50080.1768828701,,,False,-0.03220104863662745,-0.00926285945778793,0.06439503432083458,0.9651660758942522,0.9651660758942522,2026.0,22.0,13.0,2.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.03327296442533848,0.020563857239434765,0.13162261896804048,0.003321969539280869,0.0026185299490808197,0.22862749629032542,,
threshold5,Imports,HHI,partner_hhi,gdppc_10k,fixed,entity_year_fe_logpop,within,1966,13,0.172325,3.6397114807347863,3.1424624731640582,31424.624731640582,,,True,0.016282242536069417,-0.0027259105059071467,0.7093640799778044,0.6074551183981995,0.7093640799778044,1819.0,147.0,13.0,8.0,insufficient_support,13.0,gdppc_10k,gdppc_10k_sq,0.01722692522176313,0.029705168842121023,0.572689719285816,-0.002740991399082296,0.002895427693490829,0.3624846347095695,,
threshold10,Exports,Gini,partner_gini,gdppc_10k,fixed,pooled_year_fe,overall,1981,13,0.1682,3.636122944713951,6.978352954640033,69783.52954640033,,,False,0.027580689924580157,0.01353582073330542,0.8877419649091055,0.02043388947015179,0.8877419649091055,1972.0,9.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.02826188931557968,0.022400990703425976,0.23105282587353382,-0.0020249684631376977,0.002650098699330205,0.4595629139949352,,
threshold10,Exports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe_logpop,within,1902,13,0.18065334938305672,3.6518965988241314,4.2778242421417705,42778.24242141771,,,False,-0.0592775315733852,-0.009055869674606953,0.14396437108262505,0.6543264938799821,0.6543264938799821,1850.0,52.0,13.0,4.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.06189120937745687,0.05495063168063034,0.28205664605100067,0.007233958885892646,0.004594980381255198,0.1413965720059982,,
threshold10,Exports,Theil,partner_theil,gdppc_10k,fixed,pooled_year_fe,overall,1981,13,0.1682,3.636122944713951,7.235478460944368,72354.78460944368,,,False,0.24518259783181845,0.1248711708285703,0.9497412885374834,0.01196308764812104,0.9497412885374834,1973.0,8.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.2510179010794849,0.14328007795642841,0.10527431160505675,-0.017346323566190418,0.017300894845962003,0.33583107724718875,,
threshold10,Exports,Theil,partner_theil,gdppc_10k,fixed,entity_year_fe_logpop,within,1902,13,0.18065334938305672,3.6518965988241314,3.558779195339543,35587.791953395434,,,True,-0.16147219847763375,0.00445095077650314,0.24318521969547507,0.4842492740607811,0.4842492740607811,1795.0,107.0,13.0,7.0,insufficient_support,13.0,gdppc_10k,gdppc_10k_sq,-0.17010731002096077,0.2312181901307371,0.4760478594684777,0.023899671865527307,0.01867343711613425,0.22477911177767876,,
threshold10,Exports,HHI,partner_hhi,gdppc_10k,fixed,pooled_year_fe,overall,1981,13,0.1682,3.636122944713951,3.472229982826595,34722.29982826595,,,True,-0.020467207711949206,0.0010152544955434623,0.256500397653196,0.41180586614296655,0.41180586614296655,1863.0,118.0,13.0,7.0,insufficient_support,13.0,gdppc_10k,gdppc_10k_sq,-0.02150914266866674,0.03165334192475218,0.5097028822682743,0.0030973096216335675,0.0038587660871348757,0.4377752979579297,,
threshold10,Exports,HHI,partner_hhi,gdppc_10k,fixed,entity_year_fe_logpop,within,1902,13,0.18065334938305672,3.6518965988241314,4.6516946552781855,46516.946552781854,,,False,-0.038607856770035975,-0.008633349039214592,0.11721661807139636,0.8150054399493838,0.8150054399493838,1872.0,30.0,13.0,2.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.040167815213902766,0.03197726862378739,0.23297163816416178,0.004317546420241185,0.0031728796270592413,0.19859734751607516,,
threshold10,Imports,Gini,partner_gini,gdppc_10k,fixed,pooled_year_fe,overall,1971,13,0.16579886035663,3.6385153020611747,4.351893585753146,43518.93585753146,,,False,0.05341834878348361,0.009103351087978792,0.9987582178389545,0.06975762363970817,0.9987582178389545,1924.0,47.0,13.0,4.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.05553409195974335,0.01463596533619024,0.0025559087395681072,-0.0063804515052420015,0.0020199526323375567,0.008240512618616174,,
threshold10,Imports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe_logpop,within,1892,13,0.17838364893401332,3.656869074478188,6.896931870544849,68969.31870544849,,,False,-0.03383320817664827,-0.01631628076019875,0.2573856583711661,0.7883370726960284,0.7883370726960284,1883.0,9.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.03473151104366968,0.05201294900673439,0.5169317117276329,0.002517895761157195,0.004569850566776298,0.5917581372537254,,
threshold10,Imports,Theil,partner_theil,gdppc_10k,fixed,pooled_year_fe,overall,1971,13,0.16579886035663,3.6385153020611747,4.214490584531554,42144.905845315545,,,False,0.32666889716134007,0.046472594886224336,0.9991839983606718,0.10091467448727864,0.9991839983606718,1913.0,58.0,13.0,5.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.340046386620443,0.08421315960675838,0.0016456110284827216,-0.040342525365760135,0.011275276062680912,0.0037964443332831493,,
threshold10,Imports,Theil,partner_theil,gdppc_10k,fixed,entity_year_fe_logpop,within,1892,13,0.17838364893401332,3.656869074478188,-0.09163244648259077,-916.3244648259076,,,False,-0.003913796279999288,-0.054333321447643655,0.4918452070514504,0.7422123894945024,0.7422123894945024,0.0,1892.0,0.0,13.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.0013281827796875266,0.19343367370467762,0.9946343206681427,-0.007247338855783294,0.01741023754027949,0.684561761383105,,
threshold10,Imports,HHI,partner_hhi,gdppc_10k,fixed,pooled_year_fe,overall,1971,13,0.16579886035663,3.6385153020611747,5.087994566636744,50879.945666367435,,,False,-0.03027866804056038,-0.008916407250480348,0.07050168091790772,0.9662233012172073,0.9662233012172073,1952.0,19.0,13.0,2.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.03129857235843147,0.020036222987937655,0.14423868325631511,0.003075727769410767,0.0025479335531428445,0.2506325026547144,,
threshold10,Imports,HHI,partner_hhi,gdppc_10k,fixed,entity_year_fe_logpop,within,1892,13,0.17838364893401332,3.656869074478188,2.2353684837422994,22353.684837422992,,,True,0.00787674980803525,-0.00544330921440384,0.6258318621741399,0.7393928885946062,0.7393928885946062,1586.0,306.0,13.0,10.0,no_u_shape,13.0,gdppc_10k,gdppc_10k_sq,0.008559828919130676,0.024850193293123154,0.7364638193719024,-0.0019146348759468063,0.002467081049797134,0.4527309102384178,,
threshold30,Exports,Gini,partner_gini,gdppc_10k,fixed,pooled_year_fe,overall,1523,13,0.21552000000000002,3.8806947833349263,23.118404729956115,231184.04729956115,,,False,0.013917530462230456,0.011690292177712377,0.772898495737469,0.009588287104456361,0.772898495737469,1523.0,0.0,13.0,0.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.01404849676628283,0.018901333417207098,0.47162929956153865,-0.0003038379362759235,0.0021569576929180907,0.8903142870576695,,
threshold30,Exports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe_logpop,within,1509,13,0.2277051422557727,3.893561852007843,1.3309560498050226,13309.560498050227,,,True,-0.0026448172605058893,0.006143320627394093,0.4511470237298749,0.2590066614378421,0.4511470237298749,1007.0,502.0,13.0,12.0,suggestive_only,13.0,gdppc_10k,gdppc_10k_sq,-0.003190693530738762,0.021862810373122897,0.8863903923309011,0.0011986472172413885,0.0017369815834358798,0.5032752218833227,,
threshold30,Exports,Theil,partner_theil,gdppc_10k,fixed,pooled_year_fe,overall,1523,13,0.21552000000000002,3.8806947833349263,11.149184561765667,111491.84561765667,,,False,0.16836460299698702,0.11192554783622578,0.895931412722873,0.00873441167602551,0.895931412722873,1523.0,0.0,13.0,0.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.17168333836086497,0.132885296965793,0.2206964666783565,-0.007699367492292905,0.01543345182133586,0.6268863813499871,,
threshold30,Exports,Theil,partner_theil,gdppc_10k,fixed,entity_year_fe_logpop,within,1509,13,0.2277051422557727,3.893561852007843,-3.0021575634031676,-30021.575634031677,,,False,0.022187507538347657,0.04737007125525729,0.5678252614290658,0.254132241627155,0.5678252614290658,0.0,1509.0,0.0,13.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.020623289483051168,0.13123443242316707,0.8777409729595572,0.003434744687362968,0.010068141384730509,0.7388897626356032,,
threshold30,Exports,HHI,partner_hhi,gdppc_10k,fixed,pooled_year_fe,overall,1523,13,0.21552000000000002,3.8806947833349263,3.1656404563798395,31656.404563798395,,,True,-0.012708889800376552,0.0030803985047126387,0.29181637437410146,0.14614871025951848,0.29181637437410146,1377.0,146.0,13.0,8.0,insufficient_support,13.0,gdppc_10k,gdppc_10k_sq,-0.013637333221679515,0.02379879186805326,0.577207078117574,0.0021539611667199384,0.002882868646621315,0.4693553293902545,,
threshold30,Exports,HHI,partner_hhi,gdppc_10k,fixed,entity_year_fe_logpop,within,1509,13,0.2277051422557727,3.893561852007843,4.7212365721257665,47212.365721257665,,,False,-0.0352167535342922,-0.006486661344171459,0.11586883256412478,0.7555382824318023,0.7555382824318023,1481.0,28.0,13.0,2.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.0370013267588183,0.02917092091905412,0.22869896291864397,0.0039186054536299395,0.002703436380678245,0.1728275775824389,,
threshold30,Imports,Gini,partner_gini,gdppc_10k,fixed,pooled_year_fe,overall,1489,13,0.21648000000000003,3.916386622698748,4.468278523266364,44682.78523266364,,,False,0.0361359627918267,0.004690519805886983,0.9852910279874928,0.14368486748539278,0.9852910279874928,1455.0,34.0,13.0,3.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.037975822602296976,0.015376704878887405,0.029509785725393294,-0.004249491432165267,0.0018156671685841145,0.03735460222741237,,
threshold30,Imports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe_logpop,within,1477,13,0.22753725150539594,3.928531868847133,1.6856461225921804,16856.461225921805,,,True,0.004009856674441958,-0.006168023909578056,0.5804038872766322,0.7775700631242202,0.7775700631242202,1061.0,416.0,13.0,12.0,no_u_shape,13.0,gdppc_10k,gdppc_10k_sq,0.004635593054437404,0.020110869550271394,0.8215846228083823,-0.001375019641521438,0.001779975958097019,0.45476847934684717,,
threshold30,Imports,Theil,partner_theil,gdppc_10k,fixed,pooled_year_fe,overall,1489,13,0.21648000000000003,3.916386622698748,4.231111325541983,42311.11325541983,,,False,0.2649449282420315,0.02077020454662509,0.9927744741535205,0.25693712609363906,0.9927744741535205,1434.0,55.0,13.0,5.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.27923148992477625,0.09770699463099525,0.014411361596382751,-0.032997417042555384,0.01208585681862914,0.018258022332332084,,
threshold30,Imports,Theil,partner_theil,gdppc_10k,fixed,entity_year_fe_logpop,within,1477,13,0.22753725150539594,3.928531868847133,2.515437686706818,25154.37686706818,,,True,0.07537374322036172,-0.0465536858125796,0.7166619101017304,0.7930157880909894,0.7930157880909894,1238.0,239.0,13.0,9.0,no_u_shape,13.0,gdppc_10k,gdppc_10k_sq,0.0828698449318528,0.1332372224450807,0.545596304023386,-0.01647225160253225,0.012572246537486441,0.2146509810960513,,
threshold30,Imports,HHI,partner_hhi,gdppc_10k,fixed,pooled_year_fe,overall,1489,13,0.21648000000000003,3.916386622698748,6.553779809069263,65537.79809069262,,,False,-0.015568006979624112,-0.006478935314796072,0.10907700875040098,0.9559462320214656,0.9559462320214656,1479.0,10.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.01609980478823118,0.012613726365237206,0.22597342736824327,0.0012282839260141089,0.001528359604416823,0.43722305974095954,,
threshold30,Imports,HHI,partner_hhi,gdppc_10k,fixed,entity_year_fe_logpop,within,1477,13,0.22753725150539594,3.928531868847133,177.12562266023528,1771256.2266023527,,,False,-0.00888245795888656,-0.008696622543999808,0.3194699016014439,0.8797296005479153,0.8797296005479153,1477.0,0.0,13.0,0.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.008893883125337104,0.019245932702171488,0.6522631582380509,2.510614498275461e-05,0.0018296019321725084,0.9892771235145523,,
common_partner_block20,Exports,Gini,partner_gini,gdppc_10k,fixed,pooled_year_fe,overall,1301,13,0.237844576565618,4.067948952082844,127.61385182817506,1276138.5182817506,,,False,0.011497485159245658,0.011151764099479006,0.7997591276654752,0.008633154098345641,0.7997591276654752,1301.0,0.0,13.0,0.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.011518953994297683,0.013877217469362386,0.42271016636289427,-4.513206767634956e-05,0.0015091418254113455,0.9766338211158885,,
common_partner_block20,Exports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe_logpop,within,1283,13,0.25863151522347233,4.096101848667191,3.2918706108854163,32918.70610885417,,,True,-0.01725122883191815,0.0045739807114422186,0.3194092852688203,0.3501381426740653,0.3501381426740653,1149.0,134.0,13.0,7.0,suggestive_only,13.0,gdppc_10k,gdppc_10k_sq,-0.018722168415496267,0.037493339567840525,0.6265641676864389,0.0028436974943040903,0.00324736025897085,0.3983856217754438,,
common_partner_block20,Exports,Theil,partner_theil,gdppc_10k,fixed,pooled_year_fe,overall,1301,13,0.237844576565618,4.067948952082844,20.31036917614877,203103.69176148772,,,False,0.1263573642117852,0.10224670034659146,0.9119187952235843,0.007318845297187515,0.9119187952235843,1301.0,0.0,13.0,0.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.12785460555966846,0.09243267134912396,0.19179201784934702,-0.003147520472198332,0.01037222364942271,0.7667387464918161,,
common_partner_block20,Exports,Theil,partner_theil,gdppc_10k,fixed,entity_year_fe_logpop,within,1283,13,0.25863151522347233,4.096101848667191,3.6933064252618966,36933.06425261896,,,True,-0.0926776806081216,0.010868611026815158,0.30347895000683456,0.43988850991466755,0.43988850991466755,1196.0,87.0,13.0,5.0,insufficient_support,13.0,gdppc_10k,gdppc_10k_sq,-0.09965632330091936,0.1829138815317924,0.5958532758229448,0.013491477801473327,0.01486338685929718,0.3819043824794479,,
common_partner_block20,Exports,HHI,partner_hhi,gdppc_10k,fixed,pooled_year_fe,overall,1301,13,0.237844576565618,4.067948952082844,3.228202622179916,32282.026221799162,,,True,-0.012473518412651003,0.0035027883444801733,0.27792995737350196,0.10716534646841791,0.27792995737350196,1161.0,140.0,13.0,8.0,suggestive_only,13.0,gdppc_10k,gdppc_10k_sq,-0.013465626601665863,0.02179848048727136,0.5482958003832912,0.002085622895717261,0.0025670903719938747,0.43235834943367457,,
common_partner_block20,Exports,HHI,partner_hhi,gdppc_10k,fixed,entity_year_fe_logpop,within,1283,13,0.25863151522347233,4.096101848667191,5.368950487104311,53689.504871043115,,,False,-0.06040745188991214,-0.015045938093612099,0.02702798068603387,0.96725198411993,0.96725198411993,1268.0,15.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.06346465260459216,0.02973569252771826,0.05413921818736362,0.005910340648235441,0.002813866919456264,0.05750064764269281,,
common_partner_block20,Imports,Gini,partner_gini,gdppc_10k,fixed,pooled_year_fe,overall,1246,13,0.24480864481522552,4.14369981153067,4.472331902063167,44723.31902063167,,,False,0.029513814738515852,0.0022942952757216326,0.9694870962957202,0.28248165104110634,0.9694870962957202,1212.0,34.0,13.0,3.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.031222909295731186,0.015086886141017181,0.06073746730275628,-0.003490674437794688,0.0017089187790605056,0.06369565001885379,,
common_partner_block20,Imports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe_logpop,within,1228,13,0.2630416531017626,4.161327441309124,11.925816369921112,119258.16369921112,,,False,-0.015832454013649615,-0.010540451726676786,0.2554668902704196,0.8530231300393267,0.8530231300393267,1228.0,0.0,13.0,0.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.01618953841059009,0.02440476624374944,0.519630597258458,0.0006787601749186241,0.002076411940762065,0.7493818351584499,,
