country,iso3,reporter_code,year,population,log_population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,world_weighted_product_coverage,country_total_imports,country_active_products,world_benchmark_products,sample_window,world_relative_import_product_gini,total_positive_loo_contribution,total_raw_loo_contribution,positive_driver_product_count,main_positive_driver_bucket,top_positive_driver_product_id,top_positive_driver_contribution,overweight_niche_product_positive_share,overweight_large_world_product_positive_share,overweight_mid_world_product_positive_share,missing_large_world_product_positive_share,underweight_large_world_product_positive_share,underweight_other_product_positive_share,near_world_share_positive_share,overweight_niche_product_positive_contribution,overweight_large_world_product_positive_contribution,overweight_mid_world_product_positive_contribution,missing_large_world_product_positive_contribution,underweight_large_world_product_positive_contribution,underweight_other_product_positive_contribution,near_world_share_positive_contribution
Costa Rica,CRI,188,2014,4767119.0,15.377252697164666,1,True,0.6315139346128803,0.8744591816581586,0.9496708100690796,17184913032.0,4495,5011,balanced_2000_2024,0.6315139346128803,0.1594089008291264,0.004042692652619251,2681,underweight_large_world_product,HS1992:270900,0.034232948030439525,0.030105765419964275,0.05865699221349222,0.1411282630434503,0.08157581628626778,0.5248933860366056,0.16363977700021978,0.0,0.004799126974216028,0.009350446654695421,0.022497101287680232,0.013003911208432695,0.08367267772057363,0.026085636983528393,0.0
Croatia,HRV,191,2014,4201598.0,15.250975487081362,1,True,0.5571292606027985,0.8422050197703885,0.9683118570624529,22900025344.0,4752,5011,balanced_2000_2024,0.5571292606027985,0.15522022986807082,0.0012307465757935843,2386,underweight_large_world_product,HS1992:271600,0.010829519195670434,0.04104436645176768,0.11284832661163423,0.19974718152205823,0.07019842206909137,0.4368738332300021,0.1392878701154464,0.0,0.006370915995432713,0.017516343196884998,0.031004803431353145,0.010896215209940219,0.06781165681730617,0.021620295217153584,0.0
Czech Republic,CZE,203,2014,10525347.0,16.16929690611039,2,False,0.49499956320279964,0.8532007431103525,0.9879949919040779,153133599230.0,4922,5011,balanced_2000_2024,0.49499956320279964,0.11750621211638984,0.002979150398572439,2389,underweight_large_world_product,HS1992:710812,0.006544098959832434,0.03347765687540735,0.10957608772960253,0.15501598952440937,0.045947939103248035,0.48091448112314084,0.1750678456441919,0.0,0.003933832649961333,0.012875871007638817,0.018215341746487312,0.005399168278577227,0.056510439028699344,0.020571559405025808,0.0
Denmark,DNK,208,2014,5643475.0,15.546010568492928,2,False,0.56118671127885,0.8366304864290033,0.9836768859790201,96814385342.0,4833,5011,balanced_2000_2024,0.56118671127885,0.1498973031764259,0.002941897727591125,2421,underweight_large_world_product,HS1992:270900,0.00755774169941148,0.05014107031672259,0.09824965940400224,0.16835075895748072,0.035175066471160234,0.5114853126259264,0.13659813222470776,0.0,0.0075160112188562556,0.014727358982662309,0.025235324755430888,0.00527264760307844,0.07667026897697748,0.020475691639420535,0.0
Finland,FIN,246,2014,5461512.0,15.513236232461892,2,False,0.4898602506180131,0.8673409630252218,0.9672861976592565,71751411695.0,4771,5011,balanced_2000_2024,0.4898602506180131,0.1629352207247996,-0.00034637303810391984,2680,underweight_large_world_product,HS1992:720421,0.007618010792469265,0.02744187579240247,0.15425901237667639,0.20100673700181393,0.08356647887607979,0.35902680142005233,0.17469909453297508,0.0,0.004471248089337632,0.02513422623038336,0.032751077060562295,0.013615922680868364,0.05849811113549502,0.028464635528152926,0.0
France,FRA,251,2014,66312067.0,18.009882444628186,4,False,0.4192078478417228,0.8412694377623384,0.979872534491833,630431730890.0,4649,5011,balanced_2000_2024,0.4192078478417228,0.12578387409910918,0.001780801678669841,2194,underweight_large_world_product,HS1992:880330,0.0090393724812034,0.022146439122906786,0.2121452196291252,0.10654471313780672,0.029188989072194742,0.45008843022572664,0.17988620881223993,0.0,0.002785664910379293,0.026684447596557748,0.013401606783251585,0.0036715041265372172,0.05661386644097849,0.02262678424140485,0.0
Georgia,GEO,268,2014,3719414.0,15.129076686958946,1,True,0.7073711594143159,0.8931018375901894,0.9382425315326706,8554221815.88,4268,5011,balanced_2000_2024,0.7073711594143159,0.14442579852553572,0.0033120366774801457,3023,underweight_large_world_product,HS1992:270900,0.026262435227758507,0.02529299102843523,0.08468818428651285,0.08458965585743268,0.08389140211253734,0.539674641169453,0.18186312554562897,0.0,0.003652960426380969,0.012231158641257345,0.012216928594209975,0.01211608273953002,0.0779429409948802,0.026265727129277217,0.0
Germany,DEU,276,2014,80982500.0,18.209743639911967,4,False,0.39040754769288993,0.8355483367295138,0.9789842486497509,1116191551442.8801,4605,5011,balanced_2000_2024,0.39040754769288993,0.1097617531851891,0.002177337169600002,2239,underweight_large_world_product,HS1992:271121,0.007824431499700801,0.023741565302547868,0.1702323096734573,0.11419308327758765,0.03734388694098281,0.42851110599932446,0.22597804880609992,0.0,0.0026059158309683084,0.0186849967585227,0.012534033022170321,0.004098930501391762,0.04703413025381026,0.024803746818325756,0.0
Greece,GRC,300,2014,10892413.0,16.203577049794717,2,False,0.5879814664250123,0.8934914498992814,0.9879756584011581,62157191728.0,4840,5011,balanced_2000_2024,0.5879814664250123,0.13750744240072155,0.010228540363165228,2441,underweight_large_world_product,HS1992:890190,0.007813071715503717,0.018655986375100325,0.0841915939909207,0.15420775433806827,0.025282661588828324,0.5391722199299895,0.1784897837770929,0.0,0.002565336971902754,0.011576970761331462,0.02120471389738654,0.0034765541321627458,0.0741401929760922,0.024543673661845844,0.0
Guyana,GUY,328,2014,754229.0,13.533451314406328,1,True,0.8219388709030685,0.9038344802985075,0.7667548759902879,1783310767.0,3462,5011,balanced_2000_2024,0.8219388709030685,0.10003808666586766,0.006466806852193252,3113,missing_large_world_product,HS1992:270900,0.0165269074233515,0.04674535296536732,0.03770091430709136,0.08781258257867187,0.3335221820684851,0.2878752738844922,0.20634369419589216,0.0,0.00467631567117599,0.003771527332835256,0.008784602746358838,0.033364920954756405,0.028798491597817222,0.020642228362923953,0.0
"China, Hong Kong SAR",HKG,344,2014,7229500.0,15.793680435450318,2,False,0.7650398347307283,0.9399756572539012,0.8724862857416941,600388058415.0,4582,5011,balanced_2000_2024,0.7650398347307283,0.09853938719353683,0.005340324574597544,3028,underweight_large_world_product,HS1992:270900,0.02266034971311648,0.01535951267727925,0.05571609955549725,0.024218862383388596,0.2934843908883127,0.3702640598258412,0.24095707466968105,0.0,0.0015135169668104576,0.005490230307012789,0.002386511857783713,0.028919772029002755,0.03648559355502945,0.023743762477897667,0.0
Hungary,HUN,348,2014,9833038.0,16.10125849829261,2,False,0.5422767853548492,0.8797351238120845,0.9665247053445809,98340172698.0,4796,5011,balanced_2000_2024,0.5422767853548492,0.12837555884441143,0.0026827175061581165,2570,underweight_large_world_product,HS1992:710812,0.006346215206065042,0.015474395659618298,0.19320622781123148,0.11744270396935887,0.09269966054977338,0.3833912163025194,0.1977857957074986,0.0,0.0019865341905830336,0.024802957467487508,0.015076772754265222,0.011900370727764398,0.049218061648874545,0.025390862055436725,0.0
Iceland,ISL,352,2014,327386.0,12.698895181856445,1,True,0.7421742242228453,0.8936414021312535,0.940144431925559,5365994701.0,4392,5011,balanced_2000_2024,0.7421742242228453,0.15887235158152746,0.007492497406871412,2454,underweight_large_world_product,HS1992:281820,0.024931038401198813,0.02763543019658075,0.17802767404369055,0.20263545839013455,0.06429547824473972,0.40583899316235056,0.12156696596250387,0.0,0.004390505782297938,0.028283675221910776,0.03219317178824144,0.010214773824800738,0.06447659520718207,0.019313629757094497,0.0
Ireland,IRL,372,2014,4657740.0,15.354040909920927,1,True,0.6569685810513373,0.8941051498593762,0.991720349385224,80519922242.56601,4794,5011,balanced_2000_2024,0.6569685810513373,0.15395291260418276,0.011594048379207522,2307,overweight_large_world_product,HS1992:880240,0.05230433945878432,0.02980901890738775,0.4146803302897976,0.09223943651368914,0.008477765036759436,0.3286563053712976,0.1261371438810685,0.0,0.004589185282665498,0.06384124464777885,0.014200529908251047,0.0013051766197830217,0.050597595457640976,0.019419180688063364,0.0
Italy,ITA,380,2014,60320707.0,17.915186002417567,4,False,0.4519009122270192,0.8319172658371212,0.9913122713242492,445378251876.0,4797,5011,balanced_2000_2024,0.4519009122270192,0.13116657270617893,0.001288057783742469,2111,underweight_large_world_product,HS1992:271121,0.011093727652667806,0.04569004895243114,0.19703245062292848,0.1660027950460509,0.009201669340908087,0.4331155641394041,0.14895747189827732,0.0,0.005993007127867933,0.02584407126010896,0.021774017685836755,0.0012069514306224383,0.05681028413386885,0.019538241067873996,0.0
Japan,JPN,392,2014,127276000.0,18.66186851472436,4,False,0.547236983791371,0.8958750705479783,0.9938121845588808,801723963381.0,4863,5011,balanced_2000_2024,0.547236983791371,0.14414705812571205,0.008245137931079616,2599,overweight_large_world_product,HS1992:271111,0.038051752656099835,0.02571513637583315,0.3727685263155897,0.08193905085023834,0.009780388996098986,0.3116819182568488,0.19811497920539095,0.0,0.003706761257877833,0.05373348643024933,0.011811273125674981,0.001409814301112755,0.04492803158770342,0.028557691423093723,0.0
Korea,KOR,410,2014,50746659.0,17.7423563412068,4,False,0.5427678627256037,0.8988883772068597,0.9959018542355742,525556821454.0,4919,5011,balanced_2000_2024,0.5427678627256037,0.1259904661173783,0.0057295717710177385,2728,underweight_large_world_product,HS1992:271111,0.01732890880817639,0.033223776578970424,0.2229710682904713,0.09080844227638869,0.007208145416694993,0.43139198150749336,0.21439658592998118,0.0,0.00418587909736412,0.02809222882460627,0.011440997969795252,0.0009081576008912462,0.05435127682942853,0.02701192579529288,0.0
Kyrgyzstan,KGZ,417,2014,5905848.0,15.591453604415701,2,False,0.7768993976492958,0.905250100404786,0.9176751428222407,5681474037.000001,3810,5011,balanced_2000_2024,0.7768993976492958,0.1170757268585596,0.003812329817303506,3349,underweight_large_world_product,HS1992:270900,0.019939594324727694,0.06360566874597755,0.05975829768392074,0.10267836327330924,0.08882813361734028,0.48566634962786476,0.19946318705158744,0.0,0.007446679900760089,0.006996246137175199,0.012021144012869911,0.010399618308739367,0.0568597408934256,0.023352297605589434,0.0
Luxembourg,LUX,442,2014,556319.0,13.22909714971347,1,True,0.7091515119555083,0.8911786403801256,0.9688379855976468,22672627848.0,4681,5011,balanced_2000_2024,0.7091515119555083,0.14868914644824038,0.004283134014045009,2523,underweight_large_world_product,HS1992:270900,0.027013013723296453,0.05611556862651771,0.11782279622052565,0.16480429444756542,0.04654897535214525,0.4839557526765218,0.13075261267672414,0.0,0.008343776001534575,0.01751897100217492,0.024504609872412986,0.0069213274131506575,0.07195896778418776,0.01944149437477949,0.0
Mexico,MEX,484,2014,119784261.0,18.60120285771938,4,False,0.5527500115916217,0.8637447207935036,0.955913730664437,361075682762.0,4293,5011,balanced_2000_2024,0.5527500115916217,0.15527147488693693,0.004271147607915471,2812,underweight_large_world_product,HS1992:270900,0.04247069070526699,0.010696720219663496,0.06880414813160957,0.05603104951110065,0.06123925516329395,0.6044010448161303,0.19882778215820204,0.0,0.001660895524960071,0.010683321558734304,0.008700023697051584,0.00950870947018212,0.09384624165180622,0.030872282984202637,0.0
Morocco,MAR,504,2014,34204780.0,17.347875958348336,3,False,0.6648345290185677,0.8911604523382612,0.9723651923643393,46120361218.0,4649,5011,balanced_2000_2024,0.6648345290185677,0.15284376470199024,0.0018298594148401515,2713,underweight_large_world_product,HS1992:271113,0.011298894215892363,0.06843859745536891,0.22556899953322787,0.15454867808386683,0.037484707691174575,0.36123904322174794,0.1527199740146139,0.0,0.010460412886002635,0.034476815088720025,0.023621801788054175,0.0057293038422727705,0.05521313532335692,0.02334229577358371,0.0
Mozambique,MOZ,508,2014,25788475.0,17.065438244662896,3,False,0.7952623390560781,0.9079069957352092,0.9400458678830551,8743044989.0,4314,5011,balanced_2000_2024,0.7952623390560781,0.12407583055708882,0.004300166365438618,2849,underweight_large_world_product,HS1992:270900,0.019002678138040352,0.041318219016483956,0.19101196969745332,0.0875103316360136,0.06768271613801673,0.4625609901004482,0.14991577341158419,0.0,0.005126592341609948,0.023699968786557002,0.010857917080064672,0.008397789219184104,0.05739263903002245,0.01860092409965064,0.0
Netherlands,NLD,528,2014,16865008.0,16.64075150083295,3,False,0.470193075905753,0.8560624218096131,0.984651855364785,478454070135.173,4896,5011,balanced_2000_2024,0.470193075905753,0.13329338037284139,0.00043693462340466116,2528,underweight_large_world_product,HS1992:271121,0.00573442779716421,0.03500486462197516,0.11976255288630679,0.14504375906038958,0.05464632702620577,0.4745141471008888,0.17102834930423388,0.0,0.004665916734956754,0.015963555516297023,0.019333372947143268,0.007283993654282728,0.06324959470181318,0.02279694681834843,0.0
New Zealand,NZL,554,2014,4516500.0,15.323247915572034,1,True,0.5253550312591042,0.8656123706614323,0.9635550150932227,41208848192.735,4476,5011,balanced_2000_2024,0.5253550312591042,0.16211955059660277,-0.0002320459624434168,2682,underweight_large_world_product,HS1992:710812,0.0066433932901818205,0.019148978587029568,0.11204871728237845,0.1310882671593871,0.05502998699768757,0.4795369155840128,0.20314713438950452,0.0,0.003104423802913203,0.01816528769074499,0.02125197096036724,0.008921436761402002,0.0777423092489612,0.03293412213221414,0.0
Niger,NER,562,2014,19215909.0,16.771249087653718,3,False,0.8939316823233949,0.9289669093840944,0.8228836762444208,2151091817.0,3117,5011,balanced_2000_2024,0.8939316823233949,0.08424607661631622,0.0029834720103804058,3406,underweight_large_world_product,HS1992:270900,0.00984227890772904,0.053096302706842353,0.20765138695422036,0.12875154370747718,0.13124923178264722,0.31025465553885084,0.16899687930996204,0.0,0.004473155185883759,0.017493814654829576,0.01084681241564911,0.011057232836593545,0.026137737481094825,0.014237324042265409,0.0
Norway,NOR,579,2014,5137232.0,15.452024970975842,1,True,0.6249333335287122,0.8511849711798289,0.9523566564586133,88466132093.0,4762,5011,balanced_2000_2024,0.6249333335287122,0.16031428872305464,0.003696476528342152,2376,underweight_large_world_product,HS1992:270900,0.02118454809714987,0.024278437607374647,0.11587539073196748,0.21414405440920709,0.09671068997315138,0.42651416400513087,0.12247726327316853,0.0,0.0038921804563333273,0.018576480845701404,0.03433035176688315,0.015504105474961616,0.06837631483279083,0.019634855346384317,0.0
Panama,PAN,591,2014,3892101.0,15.174459672619356,1,True,0.7448564514185294,0.8945630461678982,0.8397310911368778,24760213948.0,4326,5011,balanced_2000_2024,0.7448564514185294,0.15065860291476207,0.003744163653656374,2812,underweight_large_world_product,HS1992:270900,0.023715621566297695,0.039599341181948966,0.15402389990912527,0.14793098800075982,0.24953469834437325,0.2624962128796736,0.1464148596841191,0.0,0.005965981418817434,0.02320502557579196,0.022287075979994908,0.03759454903131987,0.0395473127028676,0.022058658205970305,0.0
Peru,PER,604,2014,30115826.0,17.220561372275743,3,False,0.5964141196239655,0.8715027209116473,0.9404319965506645,41998264622.62401,4533,5011,balanced_2000_2024,0.5964141196239655,0.15485789549264883,0.0007669613753520377,2778,underweight_large_world_product,HS1992:710812,0.005695142827633726,0.025727961927955286,0.15654668290484489,0.11953756907335517,0.12290799571190883,0.38961916594037926,0.18566062444155654,0.0,0.003984178039478148,0.024242489860999306,0.018511336379006926,0.01903327355516571,0.06033560408112826,0.028751013576870488,0.0
Poland,POL,616,2014,38011735.0,17.453405485806353,3,False,0.45436602881852556,0.8290319545465477,0.9756597231276674,212631997868.0,4935,5011,balanced_2000_2024,0.45436602881852556,0.14145822750232734,0.0005776445811448427,2355,underweight_large_world_product,HS1992:271000,0.009743080995291031,0.03596055157637846,0.08795433063766708,0.20620743764161156,0.09086069778550791,0.4443595468172552,0.13465743554157975,0.0,0.00508691588600052,0.01244186371315803,0.029169738626579067,0.012852993258362588,0.06285831386650637,0.019048402151720767,0.0
Senegal,SEN,686,2014,14152102.0,16.465373722257628,2,False,0.7713853164885345,0.922892846362004,0.8779105891168194,6500018415.0,3959,5011,balanced_2000_2024,0.7713853164885345,0.13169091591467896,0.00453475515724211,3195,underweight_large_world_product,HS1992:100640,0.01516552700165863,0.04011911672005202,0.104816644762415,0.2002012341301967,0.15038479972177915,0.31100286945365807,0.19347533521189905,0.0,0.005283323226551562,0.013803399951865969,0.02636468388985469,0.019804312015006653,0.040956252730445564,0.025478944100954526,0.0
India,IND,699,2014,1312277191.0,20.995029778781227,4,False,0.7124763981744797,0.923563849345634,0.9844094176311912,448770196857.0,4740,5011,balanced_2000_2024,0.7124763981744797,0.114761726176271,0.01652924058630445,2679,underweight_large_world_product,HS1992:270119,0.008667173874802647,0.03404122852325662,0.21374537633849183,0.07367744197758713,0.018841552868176167,0.45887808209131814,0.2008163182011701,0.0,0.003906630146489842,0.024529788350801995,0.00845535042159995,0.0021622891309933667,0.05266164080525626,0.023046027321129592,0.0
Singapore,SGP,702,2014,5469724.0,15.514738716086773,2,False,0.6391439872427218,0.927369334858096,0.9864282528877791,373036643696.18207,4721,5011,balanced_2000_2024,0.6391439872427218,0.12612856308574216,0.006660700011828169,2818,underweight_large_world_product,HS1992:710813,0.008936832298472974,0.010434529922836553,0.291894861358024,0.026063052481949695,0.019739861543429226,0.43314796089985097,0.21871973379390952,0.0,0.0013160922656425544,0.036816279435199495,0.0032872953591766008,0.0024897603719842287,0.054632329911817434,0.02758680574192185,0.0
Slovakia,SVK,703,2014,5418649.0,15.505357080352276,1,True,0.55976463807239,0.8825440229498218,0.9913035715797529,80921909442.692,4842,5011,balanced_2000_2024,0.55976463807239,0.1257128769670416,0.0035455049173372943,2541,underweight_large_world_product,HS1992:870829,0.011930287874085899,0.01906862172503301,0.2250036520207297,0.1112938037443625,0.020072989149256606,0.4367709104403203,0.1877900229202979,0.0,0.0023971712968501313,0.02828585642361703,0.013991064257309116,0.0025234332152812566,0.054907727726966726,0.023607624047017328,0.0
Slovenia,SVN,705,2014,2061980.0,14.539177244190956,1,True,0.5936395079551459,0.8450704096268185,0.8871686120506441,29984028441.0,4771,5011,balanced_2000_2024,0.5936395079551459,0.15419147912728426,0.004315254009190084,2298,underweight_large_world_product,HS1992:270900,0.03778367310062958,0.027571934853281906,0.05668348542621197,0.12378374752352118,0.3028766136451495,0.3726411022021579,0.11644311634967751,0.0,0.004251357417428658,0.008740110459957484,0.01908639912257004,0.04670099305100861,0.05745808273217223,0.01795453634414723,0.0
South Africa,ZAF,710,2014,55594838.0,17.83360091318413,4,False,0.4790773377002031,0.8638525922733553,0.979005471141805,91780421890.228,4601,5011,balanced_2000_2024,0.4790773377002031,0.14093267091951167,0.004428463171961938,2595,underweight_large_world_product,HS1992:710812,0.007372258532619802,0.030436567273725703,0.10876206871534425,0.10050119638912189,0.023929353705699156,0.5134882373756785,0.22288257654043048,0.0,0.004289506719507563,0.015328128838784927,0.014163902037725329,0.0033724277311218964,0.0723672687791066,0.03141143681326536,0.0
Zimbabwe,ZWE,716,2014,14207359.0,16.469270627768427,3,False,0.7864171174132826,0.9146451167572364,0.9355643701804166,6023857504.49,4395,5011,balanced_2000_2024,0.7864171174132826,0.11602529611131562,0.0057970335709078835,2790,underweight_large_world_product,HS1992:270900,0.019784689332426497,0.039839865960974906,0.037087375615905416,0.1597235955755571,0.08504934446872833,0.5134821443324684,0.16481767404636588,0.0,0.0046224322451572375,0.004303073737827012,0.018531977472618033,0.009867875376057489,0.05957691784404795,0.019123019435607902,0.0
Spain,ESP,724,2014,46460733.0,17.654118062194566,3,False,0.44635843018629034,0.8526634804944917,0.9789409823284044,336164447701.044,4622,5011,balanced_2000_2024,0.44635843018629034,0.13543439831913895,0.0016464794467526134,2221,underweight_large_world_product,HS1992:870899,0.014316403856372117,0.025168315704430465,0.19050571996136825,0.04851651457669507,0.025395775659969293,0.5162533074029272,0.1941603666946097,0.0,0.003408655694135676,0.025801027559322287,0.006570804960236432,0.003439461596355775,0.06991845606838093,0.02629599244070785,0.0
Sweden,SWE,752,2014,9696110.0,16.08723533211137,2,False,0.4457374883208958,0.8521801586883968,0.994429768986377,152509140593.634,4876,5011,balanced_2000_2024,0.4457374883208958,0.14734684683232546,0.00012622223590669224,2698,underweight_large_world_product,HS1992:710812,0.007846171030279736,0.03343368901699276,0.09903388314114187,0.12623258252256248,0.012107093941038158,0.5379460757305872,0.1912466756476776,0.0,0.0049263486546264335,0.01459233041040825,0.018599973002200898,0.0017839421165147251,0.07926465802472538,0.02817959462384978,0.0
Switzerland,CHE,757,2014,8188649.0,15.918259484957348,2,False,0.6909691916504799,0.8966061874703444,0.9863394137892934,269788748683.69797,4750,5011,balanced_2000_2024,0.6909691916504799,0.17785697327317962,0.029606384669576324,1765,overweight_large_world_product,HS1992:710812,0.0913733383767017,0.01274114172485744,0.6239185258961342,0.026540984199871987,0.008082714093021191,0.2506345960559232,0.07808203803019209,0.0,0.0022661009032277635,0.11096826058495035,0.004720499117480514,0.0014375670644172223,0.0445771106520525,0.01388743495105127,0.0
Turkey,TUR,792,2014,77181884.0,18.16167532424485,4,False,0.5860115397596708,0.859278174635099,0.8704441354448803,212957751207.0,4555,5011,balanced_2000_2024,0.5860115397596708,0.1639439563545374,0.004611831428915414,2413,missing_large_world_product,HS1992:270900,0.038941423714632384,0.028185154081761952,0.16632242858757926,0.1403282546434712,0.3062128639723509,0.21782815010880277,0.14112314860603387,0.0,0.004620785670626293,0.02726755697314276,0.023005969254577652,0.050201748406281,0.035711608734227185,0.023136287315682513,0.0
Uganda,UGA,800,2014,36395539.0,17.409956770151442,3,False,0.8066591733851317,0.9291870528128576,0.9066236530121377,6071709290.0,4180,5011,balanced_2000_2024,0.8066591733851317,0.11663178526344276,0.004561683366810398,3142,underweight_large_world_product,HS1992:270900,0.01792630545220697,0.023132811107797996,0.1010783663848588,0.10630516621653915,0.1149313020957421,0.47020456169722435,0.1843477924978376,0.0,0.002698021057664479,0.011788950322978442,0.012398561318561985,0.01340464294607846,0.05484079746976189,0.021500812148397497,0.0
North Macedonia,MKD,807,2014,1917557.0,14.46656253798773,1,True,0.7500376169111146,0.8791261066203968,0.9319272108275112,7295144664.0,4412,5011,balanced_2000_2024,0.7500376169111146,0.14919639737540924,0.005400071546652341,2541,underweight_large_world_product,HS1992:711011,0.023779708302152702,0.058906685014135894,0.2812732300422194,0.10440362908966389,0.08600813112304864,0.36283925029356673,0.10656907443736545,0.0,0.008788665185437083,0.04196495260044386,0.015576645333096328,0.012832103308550669,0.054134308970194556,0.015899721977686743,0.0
Egypt,EGY,818,2014,97528654.0,18.395656779971183,4,False,0.7136932150626715,0.8980051867333132,0.9424131853175568,71076869620.0,4551,5011,balanced_2000_2024,0.7136932150626715,0.14932061654259532,0.0025425371876346414,2617,underweight_large_world_product,HS1992:100110,0.011896858834106516,0.05786145277303368,0.23146289650463672,0.1552785782391625,0.07936447200253559,0.32333725569405153,0.15269534478657998,0.0,0.00863990780211965,0.034562182412807285,0.02318629303852937,0.011850751890996158,0.04828091837142656,0.022800563026716292,0.0
United Kingdom,GBR,826,2014,64620000.0,17.984034518360627,4,False,0.44450700593429743,0.8518345718461029,0.9964901792373634,662650680535.0,4885,5011,balanced_2000_2024,0.44450700593429743,0.13181224046966672,0.0023979378670430096,2245,underweight_large_world_product,HS1992:710813,0.012478878757257617,0.020645757704885387,0.3005664105896006,0.10147381903395464,0.0015223341691673416,0.40565841959313537,0.17013325890925662,0.0,0.002721363579274827,0.03961833198974102,0.013375491435879072,0.00020066227758147592,0.05347074515195532,0.022425646035235003,0.0
United States,USA,842,2014,319257560.0,19.581508733097717,4,False,0.4585562028445172,0.8707212374005058,0.9763086287862474,2272055179865.0,4630,5011,balanced_2000_2024,0.4585562028445172,0.12769426716051568,0.0008676142004077625,2636,underweight_large_world_product,HS1992:870324,0.008804553783697266,0.015555385882764658,0.15897330789093536,0.0656198374904563,0.03923093424112414,0.4744940380873785,0.24612649640734108,0.0,0.0019863336006986643,0.020299980049216015,0.00837927705953595,0.005009565397942728,0.06059016846560161,0.031428942587520714,0.0
Burkina Faso,BFA,854,2014,18229461.0,16.718549579569363,3,False,0.8472189301419488,0.9324111856184136,0.8330938881213038,3585920315.215,3179,5011,balanced_2000_2024,0.8472189301419488,0.09932004370252945,0.005108987735996884,3532,underweight_large_world_product,HS1992:270900,0.014181082165713232,0.019673447181556367,0.06215205735604406,0.13195959783643882,0.1556407164243234,0.42132478457703465,0.20924939662460268,0.0,0.0019539676338515832,0.006172945052804413,0.013106233024083314,0.015458242757156793,0.04184599601714989,0.020782659217483457,0.0
Azerbaijan,AZE,31,2015,9649341.0,16.08240018082785,2,False,0.8069150399210328,0.8945408718965648,0.8630520184433661,8675068722.599998,3852,5010,balanced_2000_2024,0.8069150399210328,0.11787467603225621,0.002274318967382616,3004,underweight_large_world_product,HS1992:270900,0.01052406390932481,0.021252498220143974,0.10937885504436964,0.24614994525968353,0.17668715990768472,0.29114748978742677,0.15538405178069137,0.0,0.002505131342575573,0.012892997103134185,0.029014845052842797,0.020826941733177784,0.03431891603629755,0.018315844764228317,0.0
Australia,AUS,36,2015,23815995.0,16.98586797173483,3,False,0.4991508573298086,0.8668820405060063,0.9714932101025128,194660522503.0,4777,5010,balanced_2000_2024,0.4991508573298086,0.143720467502572,0.00150080874827635,2617,underweight_large_world_product,HS1992:854211,0.00724432256197477,0.020631790645569553,0.1129368375325156,0.10816767916339623,0.07808946730749214,0.46361234181847066,0.21656188353255584,0.0,0.002965210596996448,0.01623133508843516,0.015545909418031523,0.011223054748459582,0.06663058250611281,0.031124375144536476,0.0
Austria,AUT,40,2015,8642699.0,15.972225476257695,2,False,0.4809323927371505,0.8279012136270751,0.9860698440811112,147606829500.184,4914,5010,balanced_2000_2024,0.4809323927371505,0.12005302122671141,0.0019816580358327784,2155,underweight_large_world_product,HS1992:293799,0.006673649682211347,0.039301310176085555,0.11117669723477168,0.2033452179634861,0.05200072023701694,0.43894210677558965,0.1552339476130501,0.0,0.004718241024807168,0.013347098393041712,0.024412207768520655,0.006242843570418877,0.05269632606202729,0.01863630440789571,0.0
Armenia,ARM,51,2015,3004600.0,14.91565500561046,1,True,0.7516915660860602,0.893699833523657,0.8770306681025615,3256032567.0,4061,5010,balanced_2000_2024,0.7516915660860602,0.14052092665689087,0.005663096690686764,2886,underweight_large_world_product,HS1992:271121,0.021687378072459795,0.03069509943767263,0.2538017004089285,0.1069588988617267,0.168466320611421,0.28276575003442295,0.1573122306458282,0.0,0.004313303816807168,0.035664450128557235,0.015029963582250505,0.023673043482793754,0.03973450522166788,0.022105660424814322,0.0
Belgium,BEL,56,2015,11274196.0,16.238027132606476,2,False,0.5185190446749275,0.8570384940211757,0.9984742974833006,255571022317.43,4936,5010,balanced_2000_2024,0.5185190446749275,0.1419556478948114,0.0021423857494744514,2313,underweight_large_world_product,HS1992:710231,0.016471959587243235,0.047470351424707666,0.2782053667365595,0.1355611131899142,0.0016359587775917129,0.4033851386815259,0.13374207118970097,0.0,0.00673868449228876,0.03949282308290192,0.019243665652216135,0.00023223358820223527,0.05726279871267437,0.018985442366527994,0.0
Brazil,BRA,76,2015,201675532.0,19.12217068669136,4,False,0.5294431600588118,0.8642805703234593,0.9906445407343605,180457442108.0,4717,5010,balanced_2000_2024,0.5294431600588118,0.1478568132860102,0.0009968193839330342,2684,underweight_large_world_product,HS1992:710812,0.009099694939742164,0.03191655834279442,0.15029747997909773,0.17682525538134447,0.011203003805397817,0.4178747654364817,0.21188293705488384,0.0,0.0047190806076226055,0.02222250643462731,0.02614481876917052,0.0016564404418971668,0.06178563117007718,0.03132833586261541,0.0
Cambodia,KHM,116,2015,15623251.0,16.56427081132144,3,False,0.9049651512695734,0.929296387412972,0.8675305842900469,10665376098.0,3521,5010,balanced_2000_2024,0.9049651512695734,0.08838682999975556,0.0031092504801710774,3139,underweight_large_world_product,HS1992:600299,0.009732454683793579,0.1812281768501233,0.023886570753090065,0.28649802024492155,0.08868314510669992,0.2938237862710571,0.12588030077410806,0.0,0.016018184058417484,0.002111258268430505,0.025322651810654406,0.007838422070389539,0.025970153047024436,0.011126160744839186,0.0
