model_label,sample,exposure,exposure_label,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,product,top_1pct_share,product_top_1pct_share,gdp_pc_growth_lag,0.09867008031653945,0.07306338470679509,1.3504723427816077,0.18202197795627076,-0.047529414789242524,0.24486957542232143,1878,60,0.8897890786726569,ok,1887,9,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",0.7483111007986365
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_gdp_pc_level_lag,0.012193342691673104,0.026872426704401507,0.4537492213040783,0.6516740183410726,-0.04157825894185004,0.06596494432519626,1878,60,0.8897890786726569,ok,1887,9,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,product,top_1pct_share,product_top_1pct_share,log_population_lag,-0.0463963632747022,0.0472424821629986,-0.9820898723022834,0.33006577168518214,-0.14092835173227983,0.048135625182875424,1878,60,0.8897890786726569,ok,1887,9,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,product,top_5pct_share,product_top_5pct_share,gdp_pc_growth_lag,0.032825222247936686,0.040414254596143555,0.8122189206743149,0.41993113988486896,-0.048043514407829085,0.11369395890370246,1878,60,0.9181751139781993,ok,1887,9,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",0.7483111007986365
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_gdp_pc_level_lag,-0.02000305043431698,0.015379374161763501,-1.3006413800666188,0.19843858582338217,-0.05077710704989587,0.010771006181261908,1878,60,0.9181751139781993,ok,1887,9,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.04169873475158674,0.03285657941443907,-1.2691136903089162,0.2093843213320779,-0.10744459829966943,0.024047128796495953,1878,60,0.9181751139781993,ok,1887,9,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,gdp_pc_growth_lag,0.05358686587604621,0.09300853882951403,0.5761499594598696,0.5667052559760029,-0.1325227904445545,0.23969652219664694,1887,60,0.7190654770175839,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",0.844071236155025
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_gdp_pc_level_lag,-0.03957296939765956,0.03902573463464577,-1.0140224077301025,0.3147125289801963,-0.11766328402808497,0.03851734523276586,1887,60,0.7190654770175839,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,0.02115002045783107,0.06402109148569525,0.33036019797564353,0.742298068299851,-0.10695588770521125,0.1492559286208734,1887,60,0.7190654770175839,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gdp_pc_growth_lag,0.09981353577589831,0.07225689520698853,1.38137039364853,0.17237437909066447,-0.044772177568294005,0.24439924912009064,1887,60,0.7181377112160482,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",0.7483111007986365
