country,iso3,reporter_code,year,outcome_year,base_year,horizon,flow,lag_real_exports_constant_2015_usd,lag2_real_exports_constant_2015_usd,current_real_exports_constant_2015_usd,future_real_exports_constant_2015_usd,lag_population,core_growth_complete,common_horizon_support,available_horizon_list,missing_reason
Italy,ITA,380,2022,2022,2017,5,Imports,579951839011.816,550408418676.698,648510640670.422,647191675387.28,60002252.0,True,False,"1,5",not_on_common_horizon_support
Italy,ITA,380,2023,2023,2018,5,Exports,592302444426.809,579951839011.816,647191675387.28,647494940340.362,60148658.0,True,False,"1,5",not_on_common_horizon_support
Italy,ITA,380,2023,2023,2018,5,Imports,592302444426.809,579951839011.816,647191675387.28,647494940340.362,60148658.0,True,False,"1,5",not_on_common_horizon_support
Italy,ITA,380,2024,2024,2019,5,Exports,599564410600.612,592302444426.809,647494940340.362,,59729081.0,True,False,"1,5",not_on_common_horizon_support
Italy,ITA,380,2024,2024,2019,5,Imports,599564410600.612,592302444426.809,647494940340.362,,59729081.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,1988,1988,1983,5,Exports,187653210243.523,178772144083.626,231501718827.216,253684556721.415,119307000.0,True,False,"5,10",not_on_common_horizon_support
Japan,JPN,392,1988,1988,1983,5,Imports,187653210243.523,178772144083.626,231501718827.216,253684556721.415,119307000.0,True,False,"5,10",not_on_common_horizon_support
Japan,JPN,392,1989,1989,1984,5,Exports,216464214997.344,187653210243.523,253684556721.415,272528113743.476,120083000.0,True,False,"5,10",not_on_common_horizon_support
Japan,JPN,392,1989,1989,1984,5,Imports,216464214997.344,187653210243.523,253684556721.415,272528113743.476,120083000.0,True,False,"5,10",not_on_common_horizon_support
Japan,JPN,392,1990,1990,1985,5,Exports,227898071335.177,216464214997.344,272528113743.476,287326861472.013,120837000.0,True,False,"5,10",not_on_common_horizon_support
Japan,JPN,392,1990,1990,1985,5,Imports,227898071335.177,216464214997.344,272528113743.476,287326861472.013,120837000.0,True,False,"5,10",not_on_common_horizon_support
Japan,JPN,392,1991,1991,1986,5,Exports,216536915817.816,227898071335.177,287326861472.013,300563367703.816,121482000.0,True,False,"5,10",not_on_common_horizon_support
Japan,JPN,392,1991,1991,1986,5,Imports,216536915817.816,227898071335.177,287326861472.013,300563367703.816,121482000.0,True,False,"5,10",not_on_common_horizon_support
Japan,JPN,392,2020,2020,2015,5,Exports,775051882733.212,750937516217.842,758671892154.871,849003487934.54,127141000.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,2020,2020,2015,5,Imports,775051882733.212,750937516217.842,758671892154.871,849003487934.54,127141000.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,2021,2021,2016,5,Exports,787594426578.726,775051882733.212,849003487934.54,896088009190.787,127076000.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,2021,2021,2016,5,Imports,787594426578.726,775051882733.212,849003487934.54,896088009190.787,127076000.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,2022,2022,2017,5,Exports,839725871853.843,787594426578.726,896088009190.787,922672551315.374,126972000.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,2022,2022,2017,5,Imports,839725871853.843,787594426578.726,896088009190.787,922672551315.374,126972000.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,2023,2023,2018,5,Exports,871296203211.923,839725871853.843,922672551315.374,933047288877.707,126811000.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,2023,2023,2018,5,Imports,871296203211.923,839725871853.843,922672551315.374,933047288877.707,126811000.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,2024,2024,2019,5,Exports,858588430219.921,871296203211.923,933047288877.707,,126633000.0,True,False,"1,5",not_on_common_horizon_support
Japan,JPN,392,2024,2024,2019,5,Imports,858588430219.921,871296203211.923,933047288877.707,,126633000.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,1988,1988,1983,5,Exports,22264834485.4036,19090501681.7572,47247495541.5277,45499969607.3543,39910403.0,True,False,"5,10",not_on_common_horizon_support
Korea,KOR,410,1988,1988,1983,5,Imports,22264834485.4036,19090501681.7572,47247495541.5277,45499969607.3543,39910403.0,True,False,"5,10",not_on_common_horizon_support
Korea,KOR,410,1989,1989,1984,5,Exports,25084264704.3152,22264834485.4036,45499969607.3543,47841114619.3566,40405956.0,True,False,"5,10",not_on_common_horizon_support
Korea,KOR,410,1989,1989,1984,5,Imports,25084264704.3152,22264834485.4036,45499969607.3543,47841114619.3566,40405956.0,True,False,"5,10",not_on_common_horizon_support
Korea,KOR,410,1990,1990,1985,5,Exports,25374398514.2479,25084264704.3152,47841114619.3566,53708559592.812,40805744.0,True,False,"5,10",not_on_common_horizon_support
Korea,KOR,410,1990,1990,1985,5,Imports,25374398514.2479,25084264704.3152,47841114619.3566,53708559592.812,40805744.0,True,False,"5,10",not_on_common_horizon_support
Korea,KOR,410,1991,1991,1986,5,Exports,34291278610.1156,25374398514.2479,53708559592.812,60229373785.7634,41213674.0,True,False,"5,10",not_on_common_horizon_support
Korea,KOR,410,1991,1991,1986,5,Imports,34291278610.1156,25374398514.2479,53708559592.812,60229373785.7634,41213674.0,True,False,"5,10",not_on_common_horizon_support
Korea,KOR,410,2020,2020,2015,5,Exports,630586518885.63,630613411183.939,674714791896.808,747522754143.353,51014947.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,2020,2020,2015,5,Imports,630586518885.63,630613411183.939,674714791896.808,747522754143.353,51014947.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,2021,2021,2016,5,Exports,646044098324.607,630586518885.63,747522754143.353,776796914677.27,51217803.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,2021,2021,2016,5,Imports,646044098324.607,630586518885.63,747522754143.353,776796914677.27,51217803.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,2022,2022,2017,5,Exports,662138097259.85,646044098324.607,776796914677.27,803296244543.345,51361911.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,2022,2022,2017,5,Imports,662138097259.85,646044098324.607,776796914677.27,803296244543.345,51361911.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,2023,2023,2018,5,Exports,687281070502.729,662138097259.85,803296244543.345,858189201556.078,51585058.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,2023,2023,2018,5,Imports,687281070502.729,662138097259.85,803296244543.345,858189201556.078,51585058.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,2024,2024,2019,5,Exports,686133223882.624,687281070502.729,858189201556.078,,51764822.0,True,False,"1,5",not_on_common_horizon_support
Korea,KOR,410,2024,2024,2019,5,Imports,686133223882.624,687281070502.729,858189201556.078,,51764822.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,1995,1995,1990,5,Exports,,,,,4391236.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,1995,1995,1990,5,Imports,,,,,4391236.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,1996,1996,1991,5,Exports,,,,,4463634.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,1996,1996,1991,5,Imports,,,,,4463634.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2000,2000,1995,5,Exports,,,,,4560454.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2000,2000,1995,5,Imports,,,,,4560454.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2001,2001,1996,5,Exports,,,,,4628438.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2001,2001,1996,5,Imports,,,,,4628438.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2002,2002,1997,5,Exports,,,,,4696421.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2002,2002,1997,5,Imports,,,,,4696421.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2003,2003,1998,5,Exports,,,,,4769015.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2003,2003,1998,5,Imports,,,,,4769015.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2004,2004,1999,5,Exports,,,,,4840422.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2004,2004,1999,5,Imports,,,,,4840422.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2005,2005,2000,5,Exports,,,,,4898362.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2005,2005,2000,5,Imports,,,,,4898362.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2006,2006,2001,5,Exports,,,,,4945073.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2006,2006,2001,5,Imports,,,,,4945073.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2007,2007,2002,5,Exports,,,,,4990704.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2007,2007,2002,5,Imports,,,,,4990704.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2008,2008,2003,5,Exports,,,,,5043308.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2008,2008,2003,5,Imports,,,,,5043308.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2009,2009,2004,5,Exports,,,,2528788695.4789,5104713.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2009,2009,2004,5,Imports,,,,2528788695.4789,5104713.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2010,2010,2005,5,Exports,,,2528788695.4789,2926332612.63424,5162640.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2010,2010,2005,5,Imports,,,2528788695.4789,2926332612.63424,5162640.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2011,2011,2006,5,Exports,,,2926332612.63424,2363860002.53312,5218373.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2011,2011,2006,5,Imports,,,2926332612.63424,2363860002.53312,5218373.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2012,2012,2007,5,Exports,,,2363860002.53312,2655520755.86372,5268385.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2012,2012,2007,5,Imports,,,2363860002.53312,2655520755.86372,5268385.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2013,2013,2008,5,Exports,,,2655520755.86372,2490313820.16897,5318729.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2013,2013,2008,5,Imports,,,2655520755.86372,2490313820.16897,5318729.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2014,2014,2009,5,Exports,,,2490313820.16897,2350023986.18426,5389643.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2014,2014,2009,5,Imports,,,2490313820.16897,2350023986.18426,5389643.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2015,2015,2010,5,Exports,2528788695.4789,,2350023986.18426,2259871799.46952,5467059.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2015,2015,2010,5,Imports,2528788695.4789,,2350023986.18426,2259871799.46952,5467059.0,False,False,,missing_world_bank_growth_controls
Kyrgyzstan,KGZ,417,2020,2020,2015,5,Exports,2350023986.18426,2490313820.16897,1975205654.80872,2298174579.15676,6040036.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,2020,2020,2015,5,Imports,2350023986.18426,2490313820.16897,1975205654.80872,2298174579.15676,6040036.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,2021,2021,2016,5,Exports,2259871799.46952,2350023986.18426,2298174579.15676,3657632879.28513,6175338.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,2021,2021,2016,5,Imports,2259871799.46952,2350023986.18426,2298174579.15676,3657632879.28513,6175338.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,2022,2022,2017,5,Exports,2398219216.23534,2259871799.46952,3657632879.28513,3546361576.63584,6306696.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,2022,2022,2017,5,Imports,2398219216.23534,2259871799.46952,3657632879.28513,3546361576.63584,6306696.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,2023,2023,2018,5,Exports,2333100126.40807,2398219216.23534,3546361576.63584,4357888387.36966,6444079.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,2023,2023,2018,5,Imports,2333100126.40807,2398219216.23534,3546361576.63584,4357888387.36966,6444079.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,2024,2024,2019,5,Exports,2712130985.8133,2333100126.40807,4357888387.36966,,6590211.0,True,False,"1,5",not_on_common_horizon_support
Kyrgyzstan,KGZ,417,2024,2024,2019,5,Imports,2712130985.8133,2333100126.40807,4357888387.36966,,6590211.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,1999,1999,1994,5,Exports,31083019632.4072,28863326802.4659,50988649224.5043,59661851028.7751,402925.0,True,False,"5,10",not_on_common_horizon_support
Luxembourg,LUX,442,1999,1999,1994,5,Imports,31083019632.4072,28863326802.4659,50988649224.5043,59661851028.7751,402925.0,True,False,"5,10",not_on_common_horizon_support
Luxembourg,LUX,442,2000,2000,1995,5,Exports,32503783249.7531,31083019632.4072,59661851028.7751,63490425447.2473,408625.0,True,False,"5,10",not_on_common_horizon_support
Luxembourg,LUX,442,2000,2000,1995,5,Imports,32503783249.7531,31083019632.4072,59661851028.7751,63490425447.2473,408625.0,True,False,"5,10",not_on_common_horizon_support
Luxembourg,LUX,442,2001,2001,1996,5,Exports,34512197241.5047,32503783249.7531,63490425447.2473,63427949555.5,414225.0,True,False,"5,10",not_on_common_horizon_support
Luxembourg,LUX,442,2001,2001,1996,5,Imports,34512197241.5047,32503783249.7531,63490425447.2473,63427949555.5,414225.0,True,False,"5,10",not_on_common_horizon_support
Luxembourg,LUX,442,2002,2002,1997,5,Exports,39162541245.032,34512197241.5047,63427949555.5,65193479016.2423,419450.0,True,False,"5,10",not_on_common_horizon_support
Luxembourg,LUX,442,2002,2002,1997,5,Imports,39162541245.032,34512197241.5047,63427949555.5,65193479016.2423,419450.0,True,False,"5,10",not_on_common_horizon_support
Luxembourg,LUX,442,2020,2020,2015,5,Exports,115238593327.577,109605514435.46,135450331163.035,150812919763.378,569604.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,2020,2020,2015,5,Imports,115238593327.577,109605514435.46,135450331163.035,150812919763.378,569604.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,2021,2021,2016,5,Exports,121356387347.727,115238593327.577,150812919763.378,153030158550.153,582014.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,2021,2021,2016,5,Imports,121356387347.727,115238593327.577,150812919763.378,153030158550.153,582014.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,2022,2022,2017,5,Exports,121081080479.144,121356387347.727,153030158550.153,153876564098.9,596336.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,2022,2022,2017,5,Imports,121081080479.144,121356387347.727,153030158550.153,153876564098.9,596336.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,2023,2023,2018,5,Exports,125352891662.729,121081080479.144,153876564098.9,135135428836.983,607950.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,2023,2023,2018,5,Imports,125352891662.729,121081080479.144,153876564098.9,135135428836.983,607950.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,2024,2024,2019,5,Exports,132921969215.051,125352891662.729,135135428836.983,,620001.0,True,False,"1,5",not_on_common_horizon_support
Luxembourg,LUX,442,2024,2024,2019,5,Imports,132921969215.051,125352891662.729,135135428836.983,,620001.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2000,2000,1995,5,Exports,1169748720.35866,1125121523.91989,946443148.70773,997658026.500563,2312017.0,True,False,"5,10",not_on_common_horizon_support
Mauritania,MRT,478,2000,2000,1995,5,Imports,1169748720.35866,1125121523.91989,946443148.70773,997658026.500563,2312017.0,True,False,"5,10",not_on_common_horizon_support
Mauritania,MRT,478,2001,2001,1996,5,Exports,1157566037.11881,1169748720.35866,997658026.500563,924498587.044211,2358188.0,True,False,5,not_on_common_horizon_support
Mauritania,MRT,478,2001,2001,1996,5,Imports,1157566037.11881,1169748720.35866,997658026.500563,924498587.044211,2358188.0,True,False,"5,10",not_on_common_horizon_support
Mauritania,MRT,478,2002,2002,1997,5,Exports,966772299.500036,1157566037.11881,924498587.044211,726580683.116576,2411306.0,True,False,"5,10",not_on_common_horizon_support
Mauritania,MRT,478,2002,2002,1997,5,Imports,966772299.500036,1157566037.11881,924498587.044211,726580683.116576,2411306.0,True,False,"5,10",not_on_common_horizon_support
Mauritania,MRT,478,2003,2003,1998,5,Exports,888757119.731896,966772299.500036,726580683.116576,919620635.726954,2474651.0,True,False,"5,10",not_on_common_horizon_support
Mauritania,MRT,478,2003,2003,1998,5,Imports,888757119.731896,966772299.500036,726580683.116576,919620635.726954,2474651.0,True,False,"5,10",not_on_common_horizon_support
Mauritania,MRT,478,2010,2010,2005,5,Exports,919865113.52414,919620635.726954,1647742973.53332,1648365517.76486,2939059.0,True,False,"5,10",not_on_common_horizon_support
Mauritania,MRT,478,2020,2020,2015,5,Exports,1862093480.46905,1814976657.96627,2097296609.41397,1827675302.74144,3965959.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2020,2020,2015,5,Imports,1862093480.46905,1814976657.96627,2097296609.41397,1827675302.74144,3965959.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2021,2021,2016,5,Exports,1853820506.35804,1862093480.46905,1827675302.74144,2134724754.24721,4086657.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2021,2021,2016,5,Imports,1853820506.35804,1862093480.46905,1827675302.74144,2134724754.24721,4086657.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2022,2022,2017,5,Exports,1985482014.6789,1853820506.35804,2134724754.24721,2209769831.3733,4210600.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2022,2022,2017,5,Imports,1985482014.6789,1853820506.35804,2134724754.24721,2209769831.3733,4210600.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2023,2023,2018,5,Exports,2020776131.70656,1985482014.6789,2209769831.3733,2475100081.65722,4337685.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2023,2023,2018,5,Imports,2020776131.70656,1985482014.6789,2209769831.3733,2475100081.65722,4337685.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2024,2024,2019,5,Exports,2308934354.59262,2020776131.70656,2475100081.65722,,4467708.0,True,False,"1,5",not_on_common_horizon_support
Mauritania,MRT,478,2024,2024,2019,5,Imports,2308934354.59262,2020776131.70656,2475100081.65722,,4467708.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,1990,1990,1985,5,Exports,64307527000.1138,67310478641.1703,82478796895.8023,86260212568.3474,75043414.0,True,False,"5,10",not_on_common_horizon_support
Mexico,MEX,484,1990,1990,1985,5,Imports,64307527000.1138,67310478641.1703,82478796895.8023,86260212568.3474,75043414.0,True,False,"5,10",not_on_common_horizon_support
Mexico,MEX,484,1991,1991,1986,5,Exports,67195308625.4897,64307527000.1138,86260212568.3474,87712634493.1247,76585637.0,True,False,"5,10",not_on_common_horizon_support
Mexico,MEX,484,1991,1991,1986,5,Imports,67195308625.4897,64307527000.1138,86260212568.3474,87712634493.1247,76585637.0,True,False,"5,10",not_on_common_horizon_support
Mexico,MEX,484,1992,1992,1987,5,Exports,73572315312.4801,67195308625.4897,87712634493.1247,90990714523.1722,78136651.0,True,False,"5,10",not_on_common_horizon_support
Mexico,MEX,484,1992,1992,1987,5,Imports,73572315312.4801,67195308625.4897,87712634493.1247,90990714523.1722,78136651.0,True,False,"5,10",not_on_common_horizon_support
Mexico,MEX,484,1993,1993,1988,5,Exports,77812278288.9485,73572315312.4801,90990714523.1722,99856319458.2647,79695531.0,True,False,"5,10",not_on_common_horizon_support
Mexico,MEX,484,1993,1993,1988,5,Imports,77812278288.9485,73572315312.4801,90990714523.1722,99856319458.2647,79695531.0,True,False,"5,10",not_on_common_horizon_support
Mexico,MEX,484,2020,2020,2015,5,Exports,414495031033.993,387271923577.136,441766474770.265,473068483657.805,121072306.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,2020,2020,2015,5,Imports,414495031033.993,387271923577.136,441766474770.265,473068483657.805,121072306.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,2021,2021,2016,5,Exports,427208869287.461,414495031033.993,473068483657.805,518040550732.703,122251351.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,2021,2021,2016,5,Imports,427208869287.461,414495031033.993,473068483657.805,518040550732.703,122251351.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,2022,2022,2017,5,Exports,440868953680.46,427208869287.461,518040550732.703,480562688734.294,123400057.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,2022,2022,2017,5,Imports,440868953680.46,427208869287.461,518040550732.703,480562688734.294,123400057.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,2023,2023,2018,5,Exports,469645001606.104,440868953680.46,480562688734.294,496549631349.893,124573711.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,2023,2023,2018,5,Imports,469645001606.104,440868953680.46,480562688734.294,496549631349.893,124573711.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,2024,2024,2019,5,Exports,475112904578.178,469645001606.104,496549631349.893,,125762982.0,True,False,"1,5",not_on_common_horizon_support
Mexico,MEX,484,2024,2024,2019,5,Imports,475112904578.178,469645001606.104,496549631349.893,,125762982.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,1993,1993,1988,5,Exports,9224058831.16512,7616734379.99508,10906061429.0251,11879903243.1841,23500524.0,True,False,"5,10",not_on_common_horizon_support
Morocco,MAR,504,1993,1993,1988,5,Imports,9224058831.16512,7616734379.99508,10906061429.0251,11879903243.1841,23500524.0,True,False,"5,10",not_on_common_horizon_support
Morocco,MAR,504,1994,1994,1989,5,Exports,8686175877.71444,9224058831.16512,11879903243.1841,10549598359.6993,23939414.0,True,False,"5,10",not_on_common_horizon_support
Morocco,MAR,504,1994,1994,1989,5,Imports,8686175877.71444,9224058831.16512,11879903243.1841,10549598359.6993,23939414.0,True,False,"5,10",not_on_common_horizon_support
Morocco,MAR,504,1995,1995,1990,5,Exports,10179690320.0689,8686175877.71444,10549598359.6993,11236632131.8212,24375551.0,True,False,"5,10",not_on_common_horizon_support
Morocco,MAR,504,1995,1995,1990,5,Imports,10179690320.0689,8686175877.71444,10549598359.6993,11236632131.8212,24375551.0,True,False,"5,10",not_on_common_horizon_support
Morocco,MAR,504,1996,1996,1991,5,Exports,10399228825.4317,10179690320.0689,11236632131.8212,11975599318.1904,24799014.0,True,False,"5,10",not_on_common_horizon_support
Morocco,MAR,504,1996,1996,1991,5,Imports,10399228825.4317,10179690320.0689,11236632131.8212,11975599318.1904,24799014.0,True,False,"5,10",not_on_common_horizon_support
Morocco,MAR,504,2020,2020,2015,5,Exports,33119569273.8522,31746426618.5438,36379023323.2066,39260720680.6721,34607588.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,2020,2020,2015,5,Imports,33119569273.8522,31746426618.5438,36379023323.2066,39260720680.6721,34607588.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,2021,2021,2016,5,Exports,35374510872.3027,33119569273.8522,39260720680.6721,47404713396.2362,35023457.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,2021,2021,2016,5,Imports,35374510872.3027,33119569273.8522,39260720680.6721,47404713396.2362,35023457.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,2022,2022,2017,5,Exports,39209386462.2378,35374510872.3027,47404713396.2362,51151883307.3133,35446392.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,2022,2022,2017,5,Imports,39209386462.2378,35374510872.3027,47404713396.2362,51151883307.3133,35446392.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,2023,2023,2018,5,Exports,40705483010.5867,39209386462.2378,51151883307.3133,55262944981.8429,35839760.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,2023,2023,2018,5,Imports,40705483010.5867,39209386462.2378,51151883307.3133,55262944981.8429,35839760.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,2024,2024,2019,5,Exports,42792455516.4332,40705483010.5867,55262944981.8429,,36210898.0,True,False,"1,5",not_on_common_horizon_support
Morocco,MAR,504,2024,2024,2019,5,Imports,42792455516.4332,40705483010.5867,55262944981.8429,,36210898.0,True,False,"1,5",not_on_common_horizon_support
Mozambique,MOZ,508,2000,2000,1995,5,Exports,281124515.143564,276815231.576035,647452839.49783,1023363847.8248,15960530.0,True,False,"5,10",not_on_common_horizon_support
Mozambique,MOZ,508,2000,2000,1995,5,Imports,281124515.143564,276815231.576035,647452839.49783,1023363847.8248,15960530.0,True,False,"5,10",not_on_common_horizon_support
Mozambique,MOZ,508,2001,2001,1996,5,Exports,396927295.734941,281124515.143564,1023363847.8248,1359735220.74086,16492480.0,True,False,"5,10",not_on_common_horizon_support
Mozambique,MOZ,508,2001,2001,1996,5,Imports,396927295.734941,281124515.143564,1023363847.8248,1359735220.74086,16492480.0,True,False,"5,10",not_on_common_horizon_support
Mozambique,MOZ,508,2002,2002,1997,5,Exports,430878556.460454,396927295.734941,1359735220.74086,1630085878.35644,16949982.0,True,False,"5,10",not_on_common_horizon_support
Mozambique,MOZ,508,2002,2002,1997,5,Imports,430878556.460454,396927295.734941,1359735220.74086,1630085878.35644,16949982.0,True,False,"5,10",not_on_common_horizon_support
Mozambique,MOZ,508,2003,2003,1998,5,Exports,483803104.965199,430878556.460454,1630085878.35644,2027267680.27126,17340464.0,True,False,"5,10",not_on_common_horizon_support
Mozambique,MOZ,508,2003,2003,1998,5,Imports,483803104.965199,430878556.460454,1630085878.35644,2027267680.27126,17340464.0,True,False,"5,10",not_on_common_horizon_support
Mozambique,MOZ,508,2020,2020,2015,5,Exports,5279638423.57529,5581581463.98321,4926621464.06395,5752178186.22015,26547572.0,True,False,"1,5",not_on_common_horizon_support
Mozambique,MOZ,508,2020,2020,2015,5,Imports,5279638423.57529,5581581463.98321,4926621464.06395,5752178186.22015,26547572.0,True,False,"1,5",not_on_common_horizon_support
Mozambique,MOZ,508,2021,2021,2016,5,Exports,4927685439.31865,5279638423.57529,5752178186.22015,7276839596.2771,27337105.0,True,False,"1,5",not_on_common_horizon_support
Mozambique,MOZ,508,2021,2021,2016,5,Imports,4927685439.31865,5279638423.57529,5752178186.22015,7276839596.2771,27337105.0,True,False,"1,5",not_on_common_horizon_support
Mozambique,MOZ,508,2022,2022,2017,5,Exports,5087681997.53389,4927685439.31865,7276839596.2771,6845332519.0021,28166393.0,True,False,"1,5",not_on_common_horizon_support
Mozambique,MOZ,508,2022,2022,2017,5,Imports,5087681997.53389,4927685439.31865,7276839596.2771,6845332519.0021,28166393.0,True,False,"1,5",not_on_common_horizon_support
