country,iso3,reporter_code,flow,n_years,first_year,last_year,first_partner_gini,last_partner_gini,endpoint_change,abs_endpoint_change,mean_partner_gini,sd_partner_gini,min_partner_gini,max_partner_gini,range_partner_gini,first_partner_active_count,last_partner_active_count,min_partner_active_count,median_partner_active_count,mean_partner_active_count,slope_per_year,slope_per_decade,slope_std_error,slope_p_value,slope_ci_low,slope_ci_high,slope_se_method,slope_hac_maxlags,status,window,slope_q_value,abs_slope_per_decade,stable_slope_10yr_0p02,stable_endpoint_0p05,stable_sd_0p02,low_active_partner_warning
Switzerland,CHE,757,Exports,21,2001,2021,0.903434070544398,0.9131439136998428,0.009709843155444875,0.009709843155444875,0.9033736175038424,0.005201696657694062,0.8961308325861799,0.9131439136998428,0.017013081113662953,225.0,223.0,220.0,224.0,224.42857142857142,0.0005985634127794424,0.0059856341277944244,0.00017255933424380912,0.0005229058309732121,0.0002603533324653673,0.0009367734930935175,HAC/Newey-West,3,ok,balanced_2001_2021,0.0017139691126344173,0.0059856341277944244,True,True,True,False
Switzerland,CHE,757,Imports,21,2001,2021,0.9248565970144372,0.8818405903985536,-0.04301600661588367,0.04301600661588367,0.9055386994335305,0.017186894822379156,0.8805706340628652,0.9313888903940826,0.05081825633121739,211.0,196.0,191.0,210.0,206.9047619047619,-0.002313146036705729,-0.02313146036705729,0.00027331246738433105,2.5974771013156353e-17,-0.002848828629304796,-0.001777463444106662,HAC/Newey-West,3,ok,balanced_2001_2021,3.1169725215787627e-16,0.02313146036705729,False,True,True,False
United Arab Emirates,ARE,784,Exports,21,2001,2021,0.96426194774937,0.9177264783820064,-0.046535469367363635,0.046535469367363635,0.9467865738568667,0.025631846500792293,0.909089696804259,0.9914897760809414,0.08240007927668236,28.0,217.0,11.0,187.0,152.14285714285714,-0.0012672545291569463,-0.012672545291569463,0.0006818658244691608,0.0630966088849245,-0.002603686987405212,6.91779290913192e-05,HAC/Newey-West,3,ok,balanced_2001_2021,0.10636285497744415,0.012672545291569463,True,True,False,False
United Arab Emirates,ARE,784,Imports,21,2001,2021,0.8883985393446794,0.8762614165201643,-0.012137122824515068,0.012137122824515068,0.8917136740126166,0.06945474566324446,0.6629535318543218,0.9898779156796792,0.3269243838253574,9.0,228.0,3.0,175.0,139.0,-0.00038263833365877707,-0.0038263833365877707,0.0024639240952159937,0.8765877201828457,-0.005211840820922563,0.004446564153605009,HAC/Newey-West,3,ok,balanced_2001_2021,0.9266664347011783,0.0038263833365877707,True,True,False,True
Turkey,TUR,792,Exports,21,2001,2021,0.858227673206251,0.8093853522316099,-0.04884232097464114,0.04884232097464114,0.831241191451288,0.018585827396994804,0.8072554720227341,0.8634375620017394,0.05618208997900531,196.0,225.0,196.0,216.0,215.28571428571428,-0.0027302894339457703,-0.027302894339457703,0.0003195174401427972,1.2849131901175094e-17,-0.0033565321090580852,-0.0021040467588334553,HAC/Newey-West,3,ok,balanced_2001_2021,1.516197564338661e-16,0.027302894339457703,False,True,True,False
Turkey,TUR,792,Imports,21,2001,2021,0.8610780547027832,0.8683354445871405,0.007257389884357313,0.007257389884357313,0.8703246964215945,0.005657029170259989,0.8610780547027832,0.878329830318626,0.01725177561584279,181.0,219.0,181.0,212.0,209.28571428571428,-0.000389857912415293,-0.0038985791241529302,0.0002511370976312649,0.12057351157895155,-0.0008820775789544915,0.0001023617541239055,HAC/Newey-West,3,ok,balanced_2001_2021,0.17644904133505104,0.0038985791241529302,True,True,True,False
Uganda,UGA,800,Exports,21,2001,2021,0.8471051827775598,0.898251898629028,0.05114671585146824,0.05114671585146824,0.8799393181147283,0.01638834978044663,0.8471051827775598,0.9210231833616968,0.073918000584137,103.0,133.0,103.0,133.0,130.85714285714286,0.002202833211165602,0.02202833211165602,0.00036034331454041043,9.768266069868743e-10,0.001496573292596609,0.0029090931297345948,HAC/Newey-West,3,ok,balanced_2001_2021,5.763276981222558e-09,0.02202833211165602,False,False,True,False
Uganda,UGA,800,Imports,21,2001,2021,0.8890410171829743,0.891872699116945,0.0028316819339706534,0.0028316819339706534,0.8849988535226883,0.010849482025079564,0.8661058984839602,0.8987638973693826,0.03265799888542231,135.0,165.0,135.0,154.0,153.33333333333334,0.0004645605332638421,0.004645605332638421,0.0004888738037319574,0.3419767161590861,-0.0004936145150358976,0.0014227355815635816,HAC/Newey-West,3,ok,balanced_2001_2021,0.42747089519885756,0.004645605332638421,True,True,True,False
North Macedonia,MKD,807,Exports,21,2001,2021,0.883987393549758,0.9169243172571844,0.0329369237074264,0.0329369237074264,0.9047072147309224,0.02107527142136819,0.883987393549758,0.9843223596370244,0.10033496608726644,87.0,142.0,87.0,111.0,113.57142857142857,0.0021297001708587403,0.021297001708587403,0.0005034195705364865,2.3320605686411992e-05,0.0011430159434946054,0.0031163843982228755,HAC/Newey-West,3,ok,balanced_2001_2021,9.827969539273626e-05,0.021297001708587403,False,True,False,False
North Macedonia,MKD,807,Imports,21,2001,2021,0.8765147754769647,0.8926269068912729,0.01611213141430823,0.01611213141430823,0.8821171157299694,0.004108922949268253,0.8745989026251608,0.8926269068912729,0.018028004266112063,142.0,181.0,142.0,171.0,166.9047619047619,0.00019289155006324728,0.0019289155006324728,0.00015346657576130614,0.20879123850629944,-0.0001078974112596004,0.000493680511386095,HAC/Newey-West,3,ok,balanced_2001_2021,0.2723363980516949,0.0019289155006324728,True,True,True,False
Egypt,EGY,818,Exports,21,2001,2021,0.8681692782532568,0.8017279723158961,-0.06644130593736075,0.06644130593736075,0.8359439006264683,0.028029850936019146,0.8017279723158961,0.8843918793329477,0.08266390701705162,157.0,180.0,157.0,173.0,172.0952380952381,-0.003903015683807477,-0.03903015683807477,0.00048017259217848345,4.3513735117485083e-16,-0.0048441366708405435,-0.00296189469677441,HAC/Newey-West,3,ok,balanced_2001_2021,4.278850619886033e-15,0.03903015683807477,False,False,False,False
Egypt,EGY,818,Imports,21,2001,2021,0.8251501501788314,0.8504747717957146,0.025324621616883203,0.025324621616883203,0.8421487994364848,0.009973067966009592,0.8230780031055402,0.8544612771268216,0.03138327402128138,151.0,183.0,145.0,174.0,167.71428571428572,0.0012093408470896655,0.012093408470896655,0.00017958934992385434,1.6514864270261083e-11,0.0008573521892319499,0.001561329504947381,HAC/Newey-West,3,ok,balanced_2001_2021,1.2386148202695812e-10,0.012093408470896655,True,True,True,False
United Kingdom,GBR,826,Exports,21,2001,2021,0.9014602214899768,0.8907350834017707,-0.010725138088206188,0.010725138088206188,0.8902634971483094,0.0063318580060452686,0.8755452844225804,0.9025568678525148,0.02701158342993437,228.0,232.0,225.0,229.0,229.04761904761904,-0.0006481869581352433,-0.006481869581352433,0.00021576264254488195,0.002663093174979616,-0.0010710739667324015,-0.00022529994953808503,HAC/Newey-West,3,ok,balanced_2001_2021,0.006831412927121624,0.006481869581352433,True,True,True,False
United Kingdom,GBR,826,Imports,21,2001,2021,0.8882473982742127,0.8940542118804637,0.005806813606251016,0.005806813606251016,0.8898728264563964,0.005864640710530844,0.8812738000568874,0.9001921780939037,0.018918378037016348,220.0,227.0,218.0,225.0,224.9047619047619,0.0006856225170325959,0.006856225170325959,0.0001503064029259382,5.078970141741496e-06,0.0003910273806519912,0.0009802176534132005,HAC/Newey-West,3,ok,balanced_2001_2021,1.6929900472471653e-05,0.006856225170325959,True,True,True,False
United States,USA,842,Exports,21,2001,2021,0.8997899015422273,0.8904378571697611,-0.009352044372466173,0.009352044372466173,0.8874675278271628,0.0072008054078218165,0.8765250466780463,0.9002736749354099,0.02374862825736357,221.0,222.0,221.0,224.0,223.47619047619048,-0.0004178624123644444,-0.004178624123644444,0.00037487557608658603,0.26499202831807256,-0.0011526050401778577,0.00031688021544896896,HAC/Newey-West,3,ok,balanced_2001_2021,0.3474339926836951,0.004178624123644444,True,True,True,False
United States,USA,842,Imports,21,2001,2021,0.905753600682651,0.9061718999964165,0.0004182993137654689,0.0004182993137654689,0.902662345892324,0.0055384964330463604,0.8934742960325499,0.9104430726037044,0.016968776571154476,219.0,222.0,218.0,221.0,221.14285714285714,0.0005105435639950542,0.005105435639950542,0.0002342911683456487,0.029324342011711604,5.134131214177206e-05,0.0009697458158483364,HAC/Newey-West,3,ok,balanced_2001_2021,0.05331698547583928,0.005105435639950542,True,True,True,False
Burkina Faso,BFA,854,Exports,21,2001,2021,0.8671309814407755,0.9647718933458516,0.09764091190507607,0.09764091190507607,0.9148147681886142,0.03455142685014457,0.8614727055115827,0.9647718933458516,0.10329918783426884,68.0,108.0,56.0,89.0,85.61904761904762,0.004316863299585453,0.04316863299585452,0.0007575545781388699,1.2092365723579094e-08,0.0028320836101098333,0.005801642989061072,HAC/Newey-West,3,ok,balanced_2001_2021,6.485905251737876e-08,0.04316863299585452,False,False,False,False
Burkina Faso,BFA,854,Imports,21,2001,2021,0.8668661550310202,0.8611429778327013,-0.0057231771983188295,0.0057231771983188295,0.8509244712408671,0.014320917961065638,0.8252747531323068,0.8683686604412912,0.043093907308984436,111.0,158.0,98.0,137.0,136.9047619047619,-5.460838463564738e-06,-5.460838463564738e-05,0.0005856001580432171,0.9925596749054897,-0.001153216057569234,0.0011422943806421045,HAC/Newey-West,3,ok,balanced_2001_2021,0.9925596749054897,5.460838463564738e-05,True,True,True,False
Azerbaijan,AZE,31,Exports,25,2000,2024,0.8909542274250148,0.9104567303325268,0.019502502907511987,0.019502502907511987,0.8885439032750974,0.020424653690758608,0.852167175625071,0.9261312809368516,0.07396410531178055,84.0,122.0,82.0,109.0,103.76,0.00032706236153988953,0.0032706236153988953,0.0008570564030143683,0.7027497416046109,-0.0013527373210877182,0.0020068620441674972,HAC/Newey-West,3,ok,main_2000_2024,0.752946151719226,0.0032706236153988953,True,True,False,False
Azerbaijan,AZE,31,Imports,25,2000,2024,0.8505898806902175,0.8946870417690191,0.04409716107880168,0.04409716107880168,0.8755262202942323,0.017294878232855363,0.845789155521103,0.9044311564039902,0.05864200088288718,113.0,164.0,109.0,136.0,141.72,0.0021693191162118737,0.021693191162118736,0.00014890220738888885,4.439362131467177e-48,0.0018774761525111377,0.0024611620799126098,HAC/Newey-West,3,ok,main_2000_2024,8.878724262934355e-47,0.021693191162118736,False,True,True,False
Australia,AUS,36,Exports,25,2000,2024,0.9173167424845718,0.9392687959810784,0.02195205349650653,0.02195205349650653,0.9304556813013889,0.012742616257723783,0.9110798312322108,0.947477295496673,0.03639746426446222,219.0,212.0,211.0,213.0,213.52,0.0015885806976412235,0.015885806976412235,0.00018761008475991694,2.508041972220068e-17,0.0012208716883752794,0.0019562897069071677,HAC/Newey-West,3,ok,main_2000_2024,2.1497502619029154e-16,0.015885806976412235,True,True,True,False
Australia,AUS,36,Imports,25,2000,2024,0.910843366374088,0.9141527911959731,0.0033094248218851208,0.0033094248218851208,0.9102886038224446,0.0039621062354158,0.9041520020257204,0.9176448620828696,0.013492860057149114,205.0,213.0,203.0,212.0,211.84,0.00033607982028963264,0.0033607982028963264,8.23096690472675e-05,4.443607503612774e-05,0.0001747558333775771,0.0004974038072016882,HAC/Newey-West,3,ok,main_2000_2024,0.00014032444748250867,0.0033607982028963264,True,True,True,False
Austria,AUT,40,Exports,25,2000,2024,0.9146710988821828,0.908259158954056,-0.006411939928126831,0.006411939928126831,0.9045566896128568,0.005298543962721791,0.8955786389736178,0.9146710988821828,0.019092459908565007,203.0,223.0,203.0,218.0,217.12,-0.00017726612476705664,-0.0017726612476705664,0.00021889187376277042,0.4180354755275596,-0.0006062863138505746,0.00025175406431646137,HAC/Newey-West,3,ok,main_2000_2024,0.5118801741153791,0.0017726612476705664,True,True,True,False
Austria,AUT,40,Imports,25,2000,2024,0.9270447740334946,0.9180300385371888,-0.009014735496305826,0.009014735496305826,0.92207872902631,0.005357212225290845,0.91175072262865,0.929585962329978,0.017835239701328054,213.0,234.0,196.0,221.0,219.2,-0.0005939989088050504,-0.005939989088050504,6.925878738067078e-05,9.779239689354366e-18,-0.0007297436376840823,-0.0004582541799260185,HAC/Newey-West,3,ok,main_2000_2024,8.382205448018028e-17,0.005939989088050504,True,True,True,False
Armenia,ARM,51,Exports,25,2000,2024,0.8691921017978079,0.9434176796294128,0.07422557783160488,0.07422557783160488,0.8822090338830655,0.02263364777551121,0.8461293339161136,0.9434176796294128,0.09728834571329925,68.0,107.0,68.0,93.0,92.04,0.002144441398244919,0.021444413982449194,0.000666593484177815,0.0012953171744180276,0.0008379421769273314,0.0034509406195625068,HAC/Newey-West,3,ok,main_2000_2024,0.0035326832029582574,0.021444413982449194,False,False,False,False
Armenia,ARM,51,Imports,25,2000,2024,0.8163559112240346,0.9400745670921348,0.12371865586810016,0.12371865586810016,0.8704189192788665,0.03558706722120803,0.8055376056734478,0.9400745670921348,0.13453696141868698,80.0,185.0,80.0,156.0,146.6,0.004631735742306494,0.046317357423064934,0.00025114940858905115,6.029233371715942e-76,0.0041394919467334194,0.005123979537879568,HAC/Newey-West,3,ok,main_2000_2024,3.6175400230295656e-74,0.046317357423064934,False,False,False,False
Belgium,BEL,56,Exports,25,2000,2024,0.9186549816915296,0.8940817799206637,-0.02457320177086586,0.02457320177086586,0.908933523623089,0.008830721607047103,0.8940817799206637,0.9218913796405256,0.027809599719861855,214.0,232.0,214.0,228.0,226.56,-0.0011117048915879613,-0.011117048915879613,0.00010214147189667778,1.3744096213720104e-27,-0.0013118984978333597,-0.0009115112853425628,HAC/Newey-West,3,ok,main_2000_2024,8.246457728232062e-26,0.011117048915879613,True,True,True,False
Belgium,BEL,56,Imports,25,2000,2024,0.908245525050618,0.9230400480172194,0.014794522966601442,0.014794522966601442,0.9163543255796259,0.00410392526767198,0.9067619909452288,0.9230400480172194,0.016278057071990593,203.0,234.0,198.0,220.0,218.12,0.0004112010482689322,0.004112010482689322,8.09776883654833e-05,3.815192537398886e-07,0.00025248769552127677,0.0005699144010165876,HAC/Newey-West,3,ok,main_2000_2024,1.5260770149595544e-06,0.004112010482689322,True,True,True,False
Botswana,BWA,72,Exports,24,2000,2023,0.9561768339290828,0.9467821533617424,-0.009394680567340385,0.009394680567340385,0.9510475399483117,0.02177376079315936,0.9069510916713068,0.9790881605857984,0.07213706891449156,61.0,126.0,59.0,106.0,104.91666666666667,-0.0020425330502789954,-0.020425330502789954,0.0006407458314480116,0.0014338791003820847,-0.00329837180316127,-0.0007866942973967206,HAC/Newey-West,3,ok,main_2000_2024,0.0037405541749097864,0.020425330502789954,False,True,False,False
Botswana,BWA,72,Imports,24,2000,2023,0.9313707356330908,0.9626568451728066,0.03128610953971578,0.03128610953971578,0.9633346942953168,0.010627884639654162,0.9313707356330908,0.9751811799551172,0.04381044432202641,63.0,169.0,63.0,143.0,134.54166666666666,5.842106882472751e-05,0.0005842106882472751,0.000523101943403332,0.9110755556162154,-0.0009668399004887128,0.0010836820381381678,HAC/Newey-West,3,ok,main_2000_2024,0.9590269006486479,0.0005842106882472751,True,True,True,False
Brazil,BRA,76,Exports,25,2000,2024,0.8792973643652442,0.8794512408442055,0.00015387647896125678,0.00015387647896125678,0.8645918091973103,0.013734905414909819,0.8424157974575721,0.8848817928331376,0.0424659953755655,198.0,228.0,198.0,215.0,215.92,0.000988587528549717,0.00988587528549717,0.0005373527359578412,0.06580690835197223,-6.460448092171305e-05,0.0020417795380211472,HAC/Newey-West,3,ok,main_2000_2024,0.10967818058662038,0.00988587528549717,True,True,True,False
Brazil,BRA,76,Imports,25,2000,2024,0.8872291366891434,0.9000612963199492,0.012832159630805862,0.012832159630805862,0.8878876455697912,0.008326573422533425,0.8743007329290533,0.9032809361917148,0.028980203262661486,189.0,226.0,183.0,213.0,208.72,0.0009117614049294212,0.009117614049294212,0.000207655146881406,1.1296143563545888e-05,0.0005047647958374905,0.001318758014021352,HAC/Newey-West,3,ok,main_2000_2024,3.7653811878486295e-05,0.009117614049294212,True,True,True,False
Cambodia,KHM,116,Exports,25,2000,2024,0.9447086626988268,0.9310620317220186,-0.013646630976808183,0.013646630976808183,0.9311419426034091,0.02001185116358657,0.9010833016778816,0.9603049908271576,0.05922168914927595,93.0,157.0,93.0,144.0,139.76,-0.0018631085109134813,-0.01863108510913481,0.000602780026409011,0.001995778894787971,-0.0030445356532752457,-0.0006816813685517171,HAC/Newey-West,3,ok,main_2000_2024,0.00478986934749113,0.01863108510913481,True,True,False,False
Cambodia,KHM,116,Imports,25,2000,2024,0.8929315959819057,0.9526080136115356,0.05967641762962983,0.05967641762962983,0.9311806347933418,0.01627162297057268,0.8929315959819057,0.9526080136115356,0.05967641762962983,96.0,155.0,92.0,133.0,129.0,0.0019164012165166682,0.01916401216516668,0.00031954877126759044,2.007359007215918e-09,0.0012900971335281634,0.002542705299505173,HAC/Newey-West,3,ok,main_2000_2024,9.264733879458083e-09,0.01916401216516668,True,False,True,False
Canada,CAN,124,Exports,25,2000,2024,0.978379086533886,0.9661575415401392,-0.012221544993746836,0.012221544993746836,0.9671314433677519,0.005892067707700837,0.9593300135338804,0.9790303847716768,0.019700371237796444,208.0,219.0,208.0,218.0,217.64,-0.0005197450317604938,-0.005197450317604938,0.0002030000496891857,0.010457590341391536,-0.0009176178180111392,-0.00012187224550984843,HAC/Newey-West,3,ok,main_2000_2024,0.023239089647536744,0.005197450317604938,True,True,True,False
Canada,CAN,124,Imports,25,2000,2024,0.9557342754390816,0.940679770563875,-0.015054504875206653,0.015054504875206653,0.9433837699933392,0.006449715403421801,0.9305288535216404,0.9561192912525602,0.025590437730919846,210.0,223.0,210.0,220.0,220.32,-0.00041853382267311237,-0.004185338226731124,0.0002160463421184386,0.05271589579597551,-0.0008419768722168709,4.909226870646228e-06,HAC/Newey-West,3,ok,main_2000_2024,0.09302805140466268,0.004185338226731124,True,True,True,False
China,CHN,156,Exports,25,2000,2024,0.9063208578758476,0.8321321811904989,-0.07418867668534868,0.07418867668534868,0.8666850280744204,0.021581827325448465,0.8321321811904989,0.9063208578758476,0.07418867668534868,208.0,215.0,208.0,216.0,214.88,-0.0027200833157489156,-0.027200833157489154,0.0003197380425857835,1.7814635709778506e-17,-0.003346758363704385,-0.002093408267793446,HAC/Newey-West,3,ok,main_2000_2024,1.7814635709778505e-16,0.027200833157489154,False,False,False,False
China,CHN,156,Imports,25,2000,2024,0.8974907911981875,0.8605340566334885,-0.036956734564699056,0.036956734564699056,0.8827367112492905,0.013385098039685264,0.8605340566334885,0.9047083054650676,0.044174248831579166,185.0,216.0,185.0,214.0,209.44,-0.001716809164689601,-0.017168091646896012,0.00011751800624082658,2.464540206467275e-48,-0.0019471402244565744,-0.0014864781049226277,HAC/Newey-West,3,ok,main_2000_2024,7.393620619401825e-47,0.017168091646896012,True,True,True,False
Costa Rica,CRI,188,Exports,25,2000,2024,0.912018677632838,0.9238836120133312,0.011864934380493297,0.011864934380493297,0.9099615976544854,0.006144732233934621,0.8993244086658412,0.925949839878651,0.026625431212809803,121.0,152.0,121.0,148.0,143.64,0.00046508468588878776,0.004650846858887878,0.00022843438987950348,0.04175375418689704,1.736150889457993e-05,0.0009128078628829956,HAC/Newey-West,3,ok,main_2000_2024,0.07591591670344915,0.004650846858887878,True,True,True,False
Costa Rica,CRI,188,Imports,25,2000,2024,0.9251594882519912,0.9281422047667978,0.002982716514806527,0.002982716514806527,0.9245283287132652,0.00753175226668621,0.9115801899583976,0.9417395439897172,0.03015935403131953,152.0,204.0,141.0,191.0,184.64,0.0002579324352731723,0.002579324352731723,0.0001964109524390375,0.18910600638243147,-0.00012702595767655065,0.0006428908282228953,HAC/Newey-West,3,ok,main_2000_2024,0.2836590095736472,0.002579324352731723,True,True,True,False
Croatia,HRV,191,Exports,25,2000,2024,0.9074041978592902,0.9022249199782296,-0.00517927788106054,0.00517927788106054,0.8931167503929309,0.012813957924509614,0.8573155296857653,0.9149751704831092,0.05765964079734387,148.0,196.0,148.0,179.0,174.12,-0.00032293594044368636,-0.0032293594044368636,0.0005196593713290095,0.5343116532576304,-0.0013414495924772714,0.0006955777115898987,HAC/Newey-West,3,ok,main_2000_2024,0.5936796147307005,0.0032293594044368636,True,True,True,False
Croatia,HRV,191,Imports,25,2000,2024,0.8966135417769578,0.8926501671594236,-0.0039633746175342655,0.0039633746175342655,0.9022643082958627,0.006910496094267402,0.8910218144581852,0.9130363210861574,0.02201450662797222,176.0,164.0,160.0,176.0,185.92,-0.0006564333935656815,-0.0065643339356568145,0.0001685435555975618,9.830395837351412e-05,-0.0009867726923632268,-0.00032609409476813607,HAC/Newey-West,3,ok,main_2000_2024,0.00029491187512054235,0.0065643339356568145,True,True,True,False
Czech Republic,CZE,203,Exports,25,2000,2024,0.9226536568515332,0.9208156693971192,-0.0018379874544139918,0.0018379874544139918,0.9206495554686314,0.0029782906620233075,0.9160282470419074,0.927915019450236,0.011886772408328583,192.0,220.0,192.0,211.0,207.84,-0.0001651906447536558,-0.001651906447536558,9.990874506531072e-05,0.09824637711712234,-0.0003610081868222587,3.062689731494708e-05,HAC/Newey-West,3,ok,main_2000_2024,0.15114827248788051,0.001651906447536558,True,True,True,False
Czech Republic,CZE,203,Imports,25,2000,2024,0.9250380569448228,0.9147261310262882,-0.010311925918534581,0.010311925918534581,0.9223470865681687,0.0027133479297663876,0.9147261310262882,0.926496490572,0.011770359545711817,213.0,236.0,209.0,229.0,227.6,-0.00010396458130096202,-0.0010396458130096202,0.00011519035497348893,0.3667669562800011,-0.0003297335284153846,0.00012180436581346057,HAC/Newey-West,3,ok,main_2000_2024,0.4584586953500014,0.0010396458130096202,True,True,True,False
Denmark,DNK,208,Exports,25,2000,2024,0.905643873980279,0.8999636566702844,-0.005680217309994573,0.005680217309994573,0.9033495938747723,0.0045702229203474585,0.8973059423764329,0.9129298037512216,0.015623861374788661,211.0,228.0,211.0,226.0,224.68,-0.000411448700368704,-0.00411448700368704,0.00010982198306546335,0.00017931483444938171,-0.0006266958318877799,-0.00019620156884962814,HAC/Newey-West,3,ok,main_2000_2024,0.0007525554545962195,0.00411448700368704,True,True,True,False
Denmark,DNK,208,Imports,25,2000,2024,0.9080373433694836,0.9166171603027636,0.008579816933280027,0.008579816933280027,0.9140868305517783,0.003135451620930842,0.9076953016711728,0.9215922710516736,0.013896969380500779,187.0,227.0,187.0,217.0,216.04,-2.9436861857419505e-06,-2.9436861857419505e-05,0.00010395488090656002,0.9774093540433277,-0.0002066915087797501,0.0002008041364082662,HAC/Newey-West,3,ok,main_2000_2024,0.982753227656054,2.9436861857419505e-05,True,True,True,False
Finland,FIN,246,Exports,25,2000,2024,0.8837356719303271,0.878985814565602,-0.0047498573647251074,0.0047498573647251074,0.8813949611661065,0.004574876207691268,0.8729401729754243,0.8897213315201955,0.016781158544771246,210.0,214.0,203.0,213.0,212.96,0.00013893661232762186,0.0013893661232762186,0.00019343597811924008,0.47259926207662495,-0.00024019093810036664,0.0005180641627556104,HAC/Newey-West,3,ok,main_2000_2024,0.5581397029418581,0.0013893661232762186,True,True,True,False
Finland,FIN,246,Imports,25,2000,2024,0.8982985414404303,0.900595681893475,0.0022971404530447437,0.0022971404530447437,0.9048576413279028,0.003921550405582349,0.897553126429151,0.9122632319988306,0.014710105569679666,183.0,221.0,174.0,204.0,204.2,0.0002866093468004635,0.002866093468004635,0.00013544901929009561,0.03434529609890907,2.1134147250605065e-05,0.000552084546350322,HAC/Newey-West,3,ok,main_2000_2024,0.06244599290710741,0.002866093468004635,True,True,True,False
France,FRA,251,Exports,25,2000,2024,0.8822145852609857,0.8813201029471645,-0.0008944823138212765,0.0008944823138212765,0.8770858631735448,0.0058487613579689905,0.8662462955145811,0.8860526692673771,0.019806373752796036,216.0,229.0,216.0,227.0,226.64,-0.0001387375941949067,-0.001387375941949067,0.0002393493235643955,0.562154165497742,-0.0006078536481051459,0.0003303784597153325,HAC/Newey-West,3,ok,main_2000_2024,0.6132590896339004,0.001387375941949067,True,True,True,False
France,FRA,251,Imports,25,2000,2024,0.8927337133239901,0.8890702116978006,-0.003663501626189447,0.003663501626189447,0.8924160107348618,0.004067379845877205,0.8859553325683429,0.9012516048447156,0.015296272276372647,217.0,234.0,217.0,233.0,231.36,-9.573404320649403e-05,-0.0009573404320649403,0.00011393945804890675,0.40078587436331703,-0.00031905127740036363,0.0001275831909873756,HAC/Newey-West,3,ok,main_2000_2024,0.48094304923598047,0.0009573404320649403,True,True,True,False
Georgia,GEO,268,Exports,25,2000,2024,0.8649641786280879,0.8923978331256077,0.027433654497519777,0.027433654497519777,0.8535933157669074,0.019835600462393133,0.8168114544875975,0.8923978331256077,0.07558637863801021,86.0,129.0,80.0,110.0,107.72,0.00099763918621972,0.0099763918621972,0.0008475922034835516,0.23918459900191769,-0.000663611006184986,0.0026588893786244263,HAC/Newey-West,3,ok,main_2000_2024,0.32616081682079684,0.0099763918621972,True,True,True,False
Georgia,GEO,268,Imports,25,2000,2024,0.8053681226935325,0.8560328958040726,0.05066477311054007,0.05066477311054007,0.8396422371123794,0.012152234272901226,0.8053681226935325,0.8649421330129909,0.059574010319458415,92.0,130.0,92.0,121.0,120.48,0.00046799948032484606,0.004679994803248461,0.00042396543955497006,0.26965285938778627,-0.00036295751189258845,0.0012989564725422805,HAC/Newey-West,3,ok,main_2000_2024,0.35172112094059077,0.004679994803248461,True,False,True,False
Germany,DEU,276,Exports,25,2000,2024,0.8873266601199996,0.8807138387576932,-0.0066128213623064536,0.0066128213623064536,0.8821193964275855,0.0037071736527896203,0.8753322814689741,0.8888056037469956,0.013473322278021449,217.0,228.0,217.0,230.0,229.76,-0.00025718177692501086,-0.0025718177692501086,0.00012983791308246307,0.04761471027840565,-0.0005116594103944804,-2.7041434555413572e-06,HAC/Newey-West,3,ok,main_2000_2024,0.08402595931483349,0.0025718177692501086,True,True,True,False
Germany,DEU,276,Imports,25,2000,2024,0.8832903305091466,0.8824073433418291,-0.0008829871673174949,0.0008829871673174949,0.8843730049459053,0.00396532606287607,0.8771781427051419,0.8902938624266623,0.01311571972152037,216.0,230.0,215.0,226.0,224.4,-0.00016246974021593037,-0.0016246974021593037,0.00012354503562950135,0.18848809097723818,-0.0004046135605184708,7.967408008661004e-05,HAC/Newey-West,3,ok,main_2000_2024,0.2836590095736472,0.0016246974021593037,True,True,True,False
Greece,GRC,300,Exports,25,2000,2024,0.8635396382230298,0.8529456254117054,-0.010594012811324438,0.010594012811324438,0.8572346514344362,0.008113910280543733,0.8443805404252405,0.8738945268966751,0.02951398647143466,207.0,216.0,197.0,207.0,209.64,-0.00048656330514356815,-0.0048656330514356815,0.0001957920755340314,0.01295142698885422,-0.0008703087216486156,-0.00010281788863852073,HAC/Newey-West,3,ok,main_2000_2024,0.02679605583900873,0.0048656330514356815,True,True,True,False
Greece,GRC,300,Imports,25,2000,2024,0.8785693080711225,0.8669090739986882,-0.011660234072434328,0.011660234072434328,0.8684785856459227,0.0065741444859877965,0.855286442263574,0.8798989070385108,0.024612464774936837,191.0,200.0,172.0,186.0,186.84,-0.00046246729315637183,-0.004624672931563718,0.0001559809251023171,0.0030278481482434584,-0.000768184288632153,-0.00015675029768059067,HAC/Newey-West,3,ok,main_2000_2024,0.006987341880561827,0.004624672931563718,True,True,True,False
Guyana,GUY,328,Exports,25,2000,2024,0.9151825767634372,0.9092938689695778,-0.005888707793859416,0.005888707793859416,0.899385699357178,0.018674801469020577,0.8599747171592411,0.9396517409279072,0.07967702376866603,88.0,130.0,88.0,103.0,103.92,0.0006266616271435703,0.006266616271435703,0.0006900779225416873,0.36382396221257807,-0.000725866247564358,0.001979189501851499,HAC/Newey-West,3,ok,main_2000_2024,0.4644561219735039,0.006266616271435703,True,True,True,False
