year,import_bin,import_bin_label,cmd_code,display_name,product_description,countries_with_imports,reporter_count,pooled_import_value_usd,summed_total_import_share,summed_total_import_share_pct_points,avg_total_import_share,summed_bin_import_share,summed_bin_import_share_pct_points,avg_bin_import_share,pooled_share_of_total_imports,pooled_share_of_bin_imports
2024,final_consumption,Final consumption,961000,"Slates and boards; with writing or drawing surfaces, whether or not f...","Slates and boards; with writing or drawing surfaces, whether or not framed",32,32,462846416.259,0.000994280083792892,0.09942800837928921,3.107125261852788e-05,0.0039270997779562436,0.39270997779562433,0.0001227218680611326,2.746907398265627e-05,0.00012526326429293042
2024,final_consumption,Final consumption,151499,Vegetable oils; excluding low erucic acid rape or colza oil and its f...,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",31,32,261677370.75,0.0009915198791451219,0.09915198791451219,3.098499622328506e-05,0.0036008558280289553,0.36008558280289554,0.00011252674462590485,1.553006527481988e-05,7.081952133641267e-05
2024,final_consumption,Final consumption,030562,"Fish; salted or in brine, not dried or smoked, other than edible fish...","Fish; salted or in brine, not dried or smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",23,32,282033804.30799997,0.0009817303579091584,0.09817303579091584,3.06790736846612e-05,0.0038389107849705496,0.38389107849705495,0.00011996596203032967,1.673818174668822e-05,7.632872099155344e-05
2024,final_consumption,Final consumption,630492,"Furnishing articles; of cotton, not knitted or crocheted (excluding b...","Furnishing articles; of cotton, not knitted or crocheted (excluding bedspreads and articles of heading no. 9404)",32,32,478831740.475,0.0009810873631328316,0.09810873631328317,3.065898009790099e-05,0.004638321913419571,0.4638321913419571,0.0001449475597943616,2.841777324466014e-05,0.00012958948098541637
2024,final_consumption,Final consumption,340530,"Polishes, creams and similar preparations; for coachwork, other than...","Polishes, creams and similar preparations; for coachwork, other than metal polishes, excluding waxes of heading no. 3404",32,32,307859916.505,0.0009808950913014545,0.09808950913014546,3.0652971603170454e-05,0.004047224257875725,0.40472242578757256,0.00012647575805861642,1.8270913473030026e-05,8.331821686783005e-05
2024,final_consumption,Final consumption,160415,"Fish preparations; mackerel, prepared or preserved, whole or in piece...","Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced)",30,32,458659066.102,0.0009803882508861558,0.09803882508861558,3.063713284019237e-05,0.0036666565825695116,0.3666656582569512,0.00011458301820529724,2.7220562538658058e-05,0.00012413001332462254
2024,final_consumption,Final consumption,081310,"Fruit, edible; apricots, dried","Fruit, edible; apricots, dried",32,32,429985683.318,0.0009780978424070593,0.09780978424070592,3.05655575752206e-05,0.004390553708919333,0.4390553708919333,0.00013720480340372916,2.551885059845806e-05,0.000116369941301434
2024,final_consumption,Final consumption,401695,"Rubber; vulcanised (other than hard rubber), inflatable articles (oth...","Rubber; vulcanised (other than hard rubber), inflatable articles (other than boat or dock fenders), of non-cellular rubber",32,32,460315830.699,0.0009747212767668438,0.09747212767668438,3.046003989896387e-05,0.004441890565335554,0.4441890565335554,0.00013880908016673606,2.731888843616565e-05,0.0001245783947623845
2024,final_consumption,Final consumption,630399,"Curtains (including drapes) and interior blinds, curtain or bed valan...","Curtains (including drapes) and interior blinds, curtain or bed valances; of textile materials other than cotton or synthetic fibres, not knitted or crocheted",32,32,277337467.955,0.0009743181916716779,0.0974318191671678,3.0447443489739936e-05,0.0039714687851408964,0.39714687851408964,0.00012410839953565301,1.6459462918592537e-05,7.505771963747762e-05
2024,final_consumption,Final consumption,732392,"Cast iron; table, kitchen and other household articles and parts ther...","Cast iron; table, kitchen and other household articles and parts thereof, of cast iron, enamelled",32,32,637396862.411,0.000974156900426391,0.0974156900426391,3.044240313832472e-05,0.004003688442399389,0.4003688442399389,0.0001251152638249809,3.782831832510766e-05,0.00017250303519903546
2024,final_consumption,Final consumption,611490,Garments; of textile materials (other than cotton or man-made fibres)...,"Garments; of textile materials (other than cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",32,32,438367725.048,0.0009741350017303161,0.0974135001730316,3.0441718804072378e-05,0.003562082622107948,0.35620826221079477,0.00011131508194087337,2.6016309185840186e-05,0.0001186384300952455
2024,final_consumption,Final consumption,821000,"Tools; hand-operated mechanical appliances, weighing 10kg or less, us...","Tools; hand-operated mechanical appliances, weighing 10kg or less, used in the preparation, conditioning or serving of food or drink",32,32,467375175.551,0.0009674101680265981,0.09674101680265981,3.023156775083119e-05,0.003970439505784577,0.39704395057845765,0.00012407623455576802,2.773784742384886e-05,0.00012648891313061185
2024,final_consumption,Final consumption,071040,"Vegetables; sweetcorn, uncooked or cooked by steaming or boiling in w...","Vegetables; sweetcorn, uncooked or cooked by steaming or boiling in water, frozen",32,32,405586839.195,0.0009667951518082185,0.09667951518082185,3.0212348494006827e-05,0.003945698424156119,0.39456984241561194,0.00012330307575487872,2.407082457781162e-05,0.00010976671666263475
2024,final_consumption,Final consumption,670419,"False beards, eyebrows and eyelashes, switches and the like; of synth...","False beards, eyebrows and eyelashes, switches and the like; of synthetic textile materials",32,32,777926831.395,0.0009636615551209258,0.09636615551209257,3.011442359752893e-05,0.003913093735584011,0.39130937355840106,0.00012228417923700033,4.61685106204322e-05,0.0002105356136690169
2024,final_consumption,Final consumption,030612,"Crustaceans; frozen, lobsters (Homarus spp.), in shell or not, smoked...","Crustaceans; frozen, lobsters (Homarus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",31,32,926405423.798,0.0009560166154571353,0.09560166154571353,2.9875519233035478e-05,0.0039635115657861205,0.39635115657861203,0.00012385973643081627,5.498043893247163e-05,0.00025071938199620143
2024,final_consumption,Final consumption,090412,"Spices; pepper (of the genus piper), crushed or ground","Spices; pepper (of the genus piper), crushed or ground",32,32,496309617.65,0.0009544634401307527,0.09544634401307527,2.9826982504086022e-05,0.0037272303403916426,0.37272303403916424,0.00011647594813723883,2.94550527488644e-05,0.00013431963740651801
2024,final_consumption,Final consumption,210330,Mustard flour and meal and prepared mustard,Mustard flour and meal and prepared mustard,32,32,340198740.096,0.000952390398978895,0.0952390398978895,2.9762199968090467e-05,0.0038433331504574347,0.3843333150457435,0.00012010416095179483,2.0190162507975916e-05,9.20702919927568e-05
2024,final_consumption,Final consumption,950612,Ski-fastenings (ski-bindings); for snow-skis,Ski-fastenings (ski-bindings); for snow-skis,30,32,343909225.79399997,0.0009412095244614565,0.09412095244614566,2.9412797639420516e-05,0.0035572848031031547,0.35572848031031545,0.00011116515009697358,2.0410372933226167e-05,9.307448589880537e-05
2024,final_consumption,Final consumption,610333,"Jackets and blazers; men's or boys', of synthetic fibres, knitted or...","Jackets and blazers; men's or boys', of synthetic fibres, knitted or crocheted",32,32,403233201.119,0.0009379665045343826,0.09379665045343827,2.9311453266699457e-05,0.003906402958334283,0.3906402958334283,0.00012207509244794635,2.393114053540162e-05,0.00010912973562960258
2024,final_consumption,Final consumption,030615,"Crustaceans; frozen, Norway lobsters (Nephrops norvegicus), in shell...","Crustaceans; frozen, Norway lobsters (Nephrops norvegicus), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",29,32,284911876.073,0.0009359475188527917,0.09359475188527917,2.924835996414974e-05,0.0037555154219298284,0.3755515421929828,0.00011735985693530714,1.6908989953175317e-05,7.710763307013694e-05
2024,final_consumption,Final consumption,611211,"Track suits; of cotton, knitted or crocheted","Track suits; of cotton, knitted or crocheted",32,32,361740570.31,0.0009339543367860996,0.09339543367860996,2.9186073024565613e-05,0.0037485189189927605,0.37485189189927604,0.00011714121621852377,2.1468630066724524e-05,9.790030358333968e-05
2024,final_consumption,Final consumption,442110,Wood; clothes hangers,Wood; clothes hangers,32,32,318254934.017,0.0009322780349763706,0.09322780349763705,2.913368859301158e-05,0.003741676064191867,0.37416760641918667,0.00011692737700599584,1.8887838429252116e-05,8.613149094794448e-05
2024,final_consumption,Final consumption,970199,"Artwork; other than paintings, drawings, pastels mosaics, executed en...","Artwork; other than paintings, drawings, pastels mosaics, executed entirely by hand, other than drawings of heading no. 4906, of an age not exceeding 100 years",32,32,585251622.689,0.000931386544464888,0.09313865444648879,2.910582951452775e-05,0.006805091575238294,0.6805091575238293,0.00021265911172619668,3.473359532963905e-05,0.000158390615365023
2024,final_consumption,Final consumption,630690,"Camping goods; (of textile materials), n.e.c in heading no. 6306","Camping goods; (of textile materials), n.e.c in heading no. 6306",32,32,373399547.01,0.0009280391437287648,0.09280391437287648,2.90012232415239e-05,0.003572390748214624,0.3572390748214624,0.000111637210881707,2.2160568649986997e-05,0.00010105565150968072
2024,final_consumption,Final consumption,080910,"Fruit, edible; apricots, fresh","Fruit, edible; apricots, fresh",30,32,360569041.573,0.0009235751160497655,0.09235751160497656,2.8861722376555173e-05,0.0035751912712613625,0.35751912712613626,0.00011172472722691758,2.1399102015044734e-05,9.75832448168579e-05
2024,final_consumption,Final consumption,852719,Radio broadcast receivers capable of operating without an external po...,Radio broadcast receivers capable of operating without an external power source; n.e.c. in item no. 8527.1,32,32,434039458.80799997,0.000914414947463681,0.09144149474636809,2.857546710824003e-05,0.003497813453116323,0.3497813453116323,0.00010930667040988509,2.5759434634397915e-05,0.00011746704205181318
2024,final_consumption,Final consumption,030241,"Fish; fresh or chilled, herrings (Clupea harengus, Clupea pallasii),...","Fish; fresh or chilled, herrings (Clupea harengus, Clupea pallasii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",24,32,114264174.04900001,0.0009121319222869986,0.09121319222869986,2.8504122571468705e-05,0.0031441270719794303,0.314412707197943,9.82539709993572e-05,6.781366216223914e-06,3.0924088272737e-05
2024,final_consumption,Final consumption,630251,"Table linen; of cotton, not knitted or crocheted","Table linen; of cotton, not knitted or crocheted",32,32,474548853.931,0.0009088289531292931,0.09088289531292931,2.840090478529041e-05,0.003477283442038419,0.3477283442038419,0.0001086651075637006,2.8163591893776296e-05,0.00012843037435684198
2024,final_consumption,Final consumption,200931,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo...","Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",31,32,506494710.69799995,0.0009065954145828873,0.09065954145828872,2.8331106705715228e-05,0.0036438238970972615,0.36438238970972614,0.00011386949678428942,3.0059519078574928e-05,0.00013707609820539732
2024,final_consumption,Final consumption,620891,"Singlets and other vests, briefs, panties, negligees, bathrobes, dres...","Singlets and other vests, briefs, panties, negligees, bathrobes, dressing gowns and similar articles; women's or girls', of cotton (not knitted or crocheted)",32,32,503348672.037,0.0009005218959279963,0.09005218959279963,2.8141309247749885e-05,0.0034106127592380187,0.34106127592380187,0.00010658164872618809,2.987280753518697e-05,0.0001362246644286084
2024,final_consumption,Final consumption,621410,"Shawls, scarves, mufflers, mantillas, veils and the like; of silk or...","Shawls, scarves, mufflers, mantillas, veils and the like; of silk or silk waste (not knitted or crocheted)",32,32,533331781.018,0.0008970800175895837,0.08970800175895838,2.803375054967449e-05,0.004022465582697434,0.40224655826974337,0.0001257020494592948,3.165224928929198e-05,0.00014433919653402517
2024,final_consumption,Final consumption,630720,Life-jackets and life-belts,Life-jackets and life-belts,32,32,426243468.31200004,0.0008962973977630656,0.08962973977630656,2.80092936800958e-05,0.00367731767234483,0.367731767234483,0.00011491617726077593,2.5296757097789585e-05,0.00011535716027759815
2024,final_consumption,Final consumption,430310,Furskin articles; apparel and clothing accessories,Furskin articles; apparel and clothing accessories,32,32,501483746.153,0.0008930985997814429,0.0893098599781443,2.790933124317009e-05,0.0040500965895610115,0.40500965895610114,0.0001265655184237816,2.976212765244353e-05,0.00013571994689015935
2024,final_consumption,Final consumption,200710,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut...","Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised, cooked preparations, whether or not containing added sugar or other sweetening matter",31,32,277178960.90999997,0.000888734031127189,0.08887340311271891,2.7772938472724656e-05,0.003480622289746802,0.3480622289746802,0.00010876944655458757,1.6450055820270227e-05,7.501482180101901e-05
2024,final_consumption,Final consumption,620930,"Garments and clothing accessories; babies', of synthetic fibres (not...","Garments and clothing accessories; babies', of synthetic fibres (not knitted or crocheted)",32,32,385417400.594,0.0008849927374955051,0.08849927374955051,2.7656023046734535e-05,0.0035802922337600696,0.35802922337600696,0.00011188413230500217,2.2873805908859706e-05,0.00010430812472075975
2024,final_consumption,Final consumption,030192,"Fish; live, eels (Anguilla spp.)","Fish; live, eels (Anguilla spp.)",19,32,694192472.5320001,0.0008839604747541352,0.08839604747541352,2.7623764836066726e-05,0.0047969737579802016,0.47969737579802013,0.0001499054299368813,4.119903215479158e-05,0.00018787401630928775
2024,final_consumption,Final consumption,711810,"Coin (other than gold coin), not being legal tender","Coin (other than gold coin), not being legal tender",31,32,652623011.7639999,0.0008815341313200248,0.08815341313200248,2.7547941603750777e-05,0.0033778659551673847,0.33778659551673845,0.00010555831109898077,3.87319619709396e-05,0.00017662379125022023
2024,final_consumption,Final consumption,030551,"Fish; dried, whether or not salted but not smoked, other than edible...","Fish; dried, whether or not salted but not smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",30,32,346842282.243,0.0008810204805091654,0.08810204805091654,2.7531890015911418e-05,0.003697563850658302,0.3697563850658302,0.00011554887033307194,2.0584444378445704e-05,9.386827885528271e-05
2024,final_consumption,Final consumption,620610,"Blouses, shirts and shirt-blouses; women's or girls', of silk or silk...","Blouses, shirts and shirt-blouses; women's or girls', of silk or silk waste (not knitted or crocheted)",32,32,469387952.775,0.0008780723496222103,0.08780723496222104,2.7439760925694073e-05,0.0035114533619931237,0.3511453361993124,0.00010973291756228512,2.785730200864081e-05,0.00012703364467981675
2024,final_consumption,Final consumption,611594,"Hosiery and footwear; without applied soles, of wool or fine animal h...","Hosiery and footwear; without applied soles, of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, women's full or knee-length hosiery measuring per single yarn less than 67 decitex)",32,32,235569809.215,0.0008778097358535528,0.08778097358535528,2.7431554245423525e-05,0.0033246024667444706,0.33246024667444707,0.0001038938270857647,1.3980630053719751e-05,6.375385491722483e-05
2024,final_consumption,Final consumption,200880,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading...","Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",32,32,318396069.767,0.0008746731737963904,0.08746731737963905,2.73335366811372e-05,0.0033903329455079864,0.3390332945507986,0.00010594790454712457,1.8896214573524083e-05,8.616968747303875e-05
2024,final_consumption,Final consumption,611522,Hosiery; panty hose and tights (other than graduated compression hosi...,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",32,32,391209937.826,0.0008647319308485234,0.08647319308485234,2.7022872839016355e-05,0.003714725039014191,0.3714725039014191,0.00011608515746919347,2.321758222036097e-05,0.00010587579835229248
2024,final_consumption,Final consumption,950669,"Balls; (other than inflatable or for lawn-tennis, golf or table-tennis)","Balls; (other than inflatable or for lawn-tennis, golf or table-tennis)",32,32,456848318.338,0.0008644159950268498,0.08644159950268497,2.7012999844589055e-05,0.003605811000426279,0.3605811000426279,0.00011268159376332121,2.711309802657375e-05,0.00012363995837818252
2024,final_consumption,Final consumption,847010,Calculating machines; electronic calculators capable of operation wit...,"Calculating machines; electronic calculators capable of operation without an external source of electric power and pocket-size data recording, reproducing and displaying machines with calculating functions",32,32,479740813.356,0.0008625153687575137,0.08625153687575136,2.6953605273672302e-05,0.004377211255468213,0.4377211255468213,0.00013678785173338166,2.8471725029413384e-05,0.00012983550954381946
2024,final_consumption,Final consumption,020322,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, frozen","Meat; of swine, hams, shoulders and cuts thereof, with bone in, frozen",30,32,621744200.867,0.0008614459684038896,0.08614459684038896,2.692018651262155e-05,0.004593149432963362,0.45931494329633615,0.00014353591978010505,3.689936197398618e-05,0.00016826684926132975
2024,final_consumption,Final consumption,732181,"Domestic appliances; non-electric, (other than cookers and plate warm...","Domestic appliances; non-electric, (other than cookers and plate warmers), for gas fuel or for both gas and other fuels, of iron or steel",32,32,583725441.319,0.0008594836881472704,0.08594836881472703,2.68588652546022e-05,0.0032154837546179123,0.3215483754617912,0.00010048386733180976,3.464301930378942e-05,0.0001579775745514969
2024,final_consumption,Final consumption,240391,Tobacco; homogenised or reconstituted,Tobacco; homogenised or reconstituted,28,32,315336107.377,0.0008591651584439677,0.08591651584439677,2.6848911201373992e-05,0.0037044172791745266,0.37044172791745267,0.00011576303997420396,1.8714611496731497e-05,8.534154910117219e-05
2024,final_consumption,Final consumption,620461,"Trousers, bib and brace overalls, breeches and shorts; women's or gir...","Trousers, bib and brace overalls, breeches and shorts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",32,32,383950798.511,0.0008569809783618574,0.08569809783618573,2.6780655573808043e-05,0.0034423648253143254,0.3442364825314325,0.00010757390079107267,2.2786765802885327e-05,0.00010391120825369437
2024,final_consumption,Final consumption,081350,"Nuts, edible; mixtures of nuts or dried fruits of chapter 08","Nuts, edible; mixtures of nuts or dried fruits of chapter 08",32,32,256939407.553,0.0008559143675737094,0.08559143675737094,2.6747323986678418e-05,0.0032707039535665684,0.32707039535665683,0.00010220949854895526,1.524887597095225e-05,6.953725422726456e-05
2024,final_consumption,Final consumption,160416,"Fish preparations; anchovies, prepared or preserved, whole or in piec...","Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced)",32,32,442679910.756,0.0008483528688467232,0.08483528688467232,2.65110271514601e-05,0.003132305155340649,0.3132305155340649,9.788453610439528e-05,2.6272229387615546e-05,0.00011980546615525712
2024,final_consumption,Final consumption,950659,"Tennis, badminton and similar rackets; whether or not strung","Tennis, badminton and similar rackets; whether or not strung",32,32,442644753.822,0.0008474442085161892,0.08474442085161892,2.648263151613091e-05,0.004065545699341957,0.4065545699341957,0.00012704830310443616,2.6270142888969077e-05,0.00011979595139580201
2024,final_consumption,Final consumption,961519,"Combs, hair slides and the like; of other than hard rubber or plastics","Combs, hair slides and the like; of other than hard rubber or plastics",32,32,445487262.689,0.0008468290991034215,0.08468290991034215,2.6463409346981923e-05,0.004192446193638649,0.4192446193638649,0.0001310139435512078,2.6438840503601326e-05,0.00012056523884614011
2024,final_consumption,Final consumption,200310,"Vegetable preparations; mushrooms of the genus Agaricus, prepared or...","Vegetable preparations; mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",32,32,434090615.682,0.0008450417311044018,0.08450417311044017,2.6407554097012556e-05,0.0032871810284152555,0.32871810284152553,0.00010272440713797674,2.576247069972599e-05,0.00011748088698352953
2024,final_consumption,Final consumption,611599,"Hosiery and footwear; without applied soles, of textile materials n.e...","Hosiery and footwear; without applied soles, of textile materials n.e.c. in item no. 6115.9, knitted or crocheted (excluding graduated compression hosiery, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",32,32,278485494.3,0.0008429220746422887,0.08429220746422887,2.6341314832571523e-05,0.0033808639523259863,0.33808639523259865,0.00010565199851018707,1.652759614701792e-05,7.536841779223768e-05
2024,final_consumption,Final consumption,020712,"Meat and edible offal; of fowls of the species Gallus domesticus, not...","Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",30,32,287615620.592,0.0008426847329154266,0.08426847329154266,2.633389790360708e-05,0.0033109219838915313,0.3310921983891531,0.00010346631199661035,1.7069452161833863e-05,7.783936578398502e-05
2024,final_consumption,Final consumption,200969,"Juice; grape, of a Brix value exceeding 30, unfermented, not containi...","Juice; grape, of a Brix value exceeding 30, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",32,32,509339233.066,0.0008421803496931345,0.08421803496931345,2.6318135927910452e-05,0.0035557127486751856,0.35557127486751855,0.00011111602339609955,3.0228336190746733e-05,0.00013784593058316507
2024,final_consumption,Final consumption,180610,"Cocoa; powder, containing added sugar or other sweetening matter","Cocoa; powder, containing added sugar or other sweetening matter",32,32,232670642.452,0.0008414744579988945,0.08414744579988945,2.6296076812465453e-05,0.0033219481834684075,0.3321948183468407,0.00010381088073338773,1.3808569898334769e-05,6.29692337562829e-05
2024,final_consumption,Final consumption,630491,"Furnishing articles; excluding those of heading no. 9404, n.e.c. in h...","Furnishing articles; excluding those of heading no. 9404, n.e.c. in heading 6304, knitted or crocheted",32,32,457410590.77699995,0.0008368993442392464,0.08368993442392464,2.615310450747645e-05,0.003238190544740143,0.32381905447401427,0.00010119345452312947,2.714646785008915e-05,0.000123792129981239
2024,final_consumption,Final consumption,850860,"Vacuum cleaners, other than with a self-contained electric motor","Vacuum cleaners, other than with a self-contained electric motor",32,32,276976595.589,0.0008358306652061627,0.08358306652061627,2.6119708287692584e-05,0.004392171958007775,0.4392171958007775,0.00013725537368774297,1.6438045814836887e-05,7.496005430191416e-05
2024,final_consumption,Final consumption,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets,...","Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",29,32,458231232.173,0.0008283788629986261,0.0828378862998626,2.5886839468707065e-05,0.003187656175382593,0.3187656175382593,9.961425548070603e-05,2.7195171390676445e-05,0.0001240142257271837
2024,final_consumption,Final consumption,200830,"Fruit; citrus, prepared or preserved in ways n.e.c. in heading no. 20...","Fruit; citrus, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",32,32,722503283.003,0.0008258987800681574,0.08258987800681573,2.5809336877129917e-05,0.003658457553205865,0.3658457553205865,0.00011432679853768329,4.287922610254311e-05,0.00019553596292872855
2024,final_consumption,Final consumption,620821,"Nightdresses and pyjamas; women's or girls', of cotton (not knitted o...","Nightdresses and pyjamas; women's or girls', of cotton (not knitted or crocheted)",32,32,400488243.913,0.0008227499088462676,0.08227499088462675,2.571093465144586e-05,0.003171861099494388,0.3171861099494388,9.912065935919963e-05,2.3768232430418804e-05,0.00010838684924679962
2024,final_consumption,Final consumption,852713,Radio broadcast receivers capable of operating without an external po...,"Radio broadcast receivers capable of operating without an external power source; apparatus (other than pocket-size radio cassette-players), combined with sound recording or reproducing apparatus",32,32,434353411.815,0.0008216892683850432,0.08216892683850431,2.56777896370326e-05,0.0041429546954581155,0.41429546954581153,0.0001294673342330661,2.5778067161459624e-05,0.00011755200928308023
2024,final_consumption,Final consumption,611190,"Garments and clothing accessories; babies', of textile materials (oth...","Garments and clothing accessories; babies', of textile materials (other than cotton or synthetic fibres), knitted or crocheted",32,32,247547237.945,0.0008211090671024978,0.08211090671024979,2.5659658346953057e-05,0.0031341809293606313,0.31341809293606315,9.794315404251973e-05,1.4691468172691499e-05,6.699538767593624e-05
2024,final_consumption,Final consumption,170220,"Sugars; maple sugar, chemically pure, in solid form; maple syrup, not...","Sugars; maple sugar, chemically pure, in solid form; maple syrup, not containing added flavouring or colouring matter",32,32,598142213.721,0.0008179318022250377,0.08179318022250377,2.556036881953243e-05,0.0030451995944902758,0.3045199594490276,9.516248732782112e-05,3.54986279328947e-05,0.00016187928342987397
2024,final_consumption,Final consumption,071190,"Vegetables and mixed vegetables; n.e.c. in heading no. 0711, provisio...","Vegetables and mixed vegetables; n.e.c. in heading no. 0711, provisionally preserved but unsuitable in that state for immediate consumption",31,32,363239650.85099995,0.0008161845944325407,0.08161845944325408,2.5505768576016897e-05,0.0036519604699219365,0.36519604699219366,0.00011412376468506052,2.155759770877632e-05,9.830600991573696e-05
2024,final_consumption,Final consumption,482020,Paper and paperboard; exercise books,Paper and paperboard; exercise books,32,32,284401337.389,0.0008154512276291302,0.08154512276291302,2.548285086341032e-05,0.0034903098756293447,0.3490309875629345,0.00010907218361341702,1.687869043180243e-05,7.696946252401377e-05
2024,final_consumption,Final consumption,620822,"Nightdresses and pyjamas; women's or girls', of man-made fibres (not...","Nightdresses and pyjamas; women's or girls', of man-made fibres (not knitted or crocheted)",32,32,432232051.02,0.0008145983730994227,0.08145983730994227,2.545619915935696e-05,0.0034066170837320957,0.3406617083732096,0.00010645678386662799,2.5652168343677368e-05,0.00011697789102572713
2024,final_consumption,Final consumption,071022,"Vegetables, leguminous; beans (vigna spp., phaseolus spp.), shelled o...","Vegetables, leguminous; beans (vigna spp., phaseolus spp.), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen",31,32,412636823.609,0.0008092252538578585,0.08092252538578584,2.5288289183058077e-05,0.0030696899454655713,0.30696899454655713,9.59278107957991e-05,2.4489228040908492e-05,0.000111674701752051
2024,final_consumption,Final consumption,970531,"Collections and collectors' pieces; of numismatic interest, of an age...","Collections and collectors' pieces; of numismatic interest, of an age exceeding 100 years",29,32,427327743.306,0.000799453895346528,0.0799453895346528,2.4982934229579e-05,0.0034335233410803185,0.34335233410803184,0.00010729760440875995,2.536110680210071e-05,0.0001156506049719255
2024,final_consumption,Final consumption,630253,"Table linen; of man-made fibres, not knitted or crocheted","Table linen; of man-made fibres, not knitted or crocheted",32,32,457297876.125,0.0007968478636816581,0.07968478636816581,2.4901495740051817e-05,0.0030974917189993297,0.30974917189993295,9.679661621872905e-05,2.7139778445124664e-05,0.00012376162525062605
2024,final_consumption,Final consumption,021011,"Meat; salted, in brine, dried or smoked, of swine, hams, shoulders an...","Meat; salted, in brine, dried or smoked, of swine, hams, shoulders and cuts thereof, with bone in",31,32,331584545.538,0.0007966514820690238,0.07966514820690238,2.4895358814656994e-05,0.0030876089997987056,0.30876089997987055,9.648778124370955e-05,1.9678926082020125e-05,8.973897410482556e-05
2024,final_consumption,Final consumption,821420,Manicure or pedicure sets and instruments; (including nail files),Manicure or pedicure sets and instruments; (including nail files),32,32,404796906.375,0.0007942735403404776,0.07942735403404776,2.4821048135639926e-05,0.00357916439322745,0.357916439322745,0.00011184888728835781,2.4023943534096753e-05,0.00010955293178685438
2024,final_consumption,Final consumption,200939,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo...","Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",32,32,479837457.13699996,0.000794081015314589,0.0794081015314589,2.4815031728580906e-05,0.0032846332158077687,0.32846332158077685,0.00010264478799399277,2.8477460658073338e-05,0.00012986166490563367
2024,final_consumption,Final consumption,630312,Curtains (including drapes) and interior blinds; curtain or bed valan...,"Curtains (including drapes) and interior blinds; curtain or bed valances, knitted or crocheted, of synthetic fibres",32,32,289421169.181,0.0007931032902183972,0.07931032902183972,2.4784477819324914e-05,0.0030687411895441554,0.3068741189544155,9.589816217325486e-05,1.717660811255158e-05,7.832801364243809e-05
2024,final_consumption,Final consumption,030461,"Fish fillets; frozen, tilapias (Oreochromis spp.)","Fish fillets; frozen, tilapias (Oreochromis spp.)",29,32,775889184.566,0.000792444444852384,0.0792444444852384,2.4763888901637e-05,0.0042957374724827465,0.42957374724827463,0.00013424179601508583,4.604758007083709e-05,0.0002099841514899647
2024,final_consumption,Final consumption,650400,Hats and other headgear; plaited or made by assembling strips of any...,"Hats and other headgear; plaited or made by assembling strips of any material, whether or not lined or trimmed",32,32,350931782.11399996,0.0007901136209874702,0.07901136209874701,2.4691050655858443e-05,0.003272193706396713,0.32721937063967127,0.00010225605332489728,2.0827148589956117e-05,9.497504793714662e-05
2024,final_consumption,Final consumption,920590,"Musical instruments; wind, other than brass, (eg. clarinet, bagpipes,...","Musical instruments; wind, other than brass, (eg. clarinet, bagpipes, pipe organs), other than fairground organs and mechanical street organs",32,32,512137272.782,0.0007858386858960668,0.07858386858960668,2.4557458934252087e-05,0.0033692194203709235,0.33692194203709236,0.00010528810688659136,3.039439464397284e-05,0.0001386031830456132
