model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,horizon,bh_q_value,test_family
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10362548949492492,0.012986225652671036,-7.979646455135407,5.923144023066531e-11,-0.12961086700473096,-0.07764011198511889,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,-0.09574083309374672,0.07524398693880935,-1.2724051048970333,0.20822106249987582,-0.2463037031872382,0.054822036999744764,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.11445127042137371,0.07410574767247416,1.5444317615850125,0.1278310470062997,-0.033833988161022455,0.26273652900376987,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,-0.012597676965171797,0.08408285330703956,-0.1498245655290708,0.8814140300212191,-0.18084707780903175,0.15565172387868814,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.01415191957970683,0.07656900741435399,-0.1848256893696371,0.8539996242559708,-0.16736614952063544,0.1390623103612218,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
confounding_primary_share_broad_control,rd2_countries,Imports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,primary_export_share_broad,0.11867719109967137,0.058343848584473314,2.034099463422339,0.046445236133948534,0.0019314197422585638,0.23542296245708416,1322,60,0.6352544177828954,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,,confounding
base_size_bin_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,0.013262855219486797,0.011746802481313705,1.1290608861930522,0.2639567282680667,-0.01029824681519817,0.036823957254171764,1045,54,0.8280424630197538,ok,1920,875,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.7509071541725083,base_size
base_size_bin_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.012357508876414368,0.009541489442262054,1.295134156065754,0.200887288781411,-0.00678029536177047,0.0314953131145992,1045,54,0.8280424630197538,ok,1920,875,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.7509071541725083,base_size
base_size_bin_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,0.003842017956460022,0.006265654170315498,0.6131870435272624,0.5423752686507706,-0.00872529280369699,0.016409328716617034,1045,54,0.8280424630197538,ok,1920,875,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.7509071541725083,base_size
base_size_bin_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10008225116782982,0.013063740711241877,-7.6610714633753405,3.9023855679507185e-10,-0.12628479678327423,-0.07387970555238542,1045,54,0.8280424630197538,ok,1920,875,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=53",10,,base_size
base_size_bin_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,-0.032737950777608604,0.040416037325518864,-0.8100237664056619,0.42154863853973024,-0.11380225578988556,0.048326354234668356,1045,54,0.8280424630197538,ok,1920,875,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=53",10,,base_size
base_size_bin_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.09696814738968261,0.048162055631924945,2.0133722723704883,0.049166026167105706,0.00036729717967275144,0.19356899759969248,1045,54,0.8280424630197538,ok,1920,875,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=53",10,,base_size
base_size_bin_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,7.583968896839738e-05,0.0650963064910493,0.00116503828030282,0.999074808318231,-0.13049081636543833,0.13064249574337514,1045,54,0.8280424630197538,ok,1920,875,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=53",10,,base_size
base_size_bin_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.02481484288371999,0.04258761630144591,-0.5826774315818537,0.5625814068281954,-0.11023478373047911,0.06060509796303913,1045,54,0.8280424630197538,ok,1920,875,,"reporter_code,year,base_size_bin",clustered by reporter_code,reporter_code,"Student t, df=53",10,,base_size
drop_bottom_10pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,0.010001686913035641,0.011426945699756696,0.8752721134614824,0.3854509436594348,-0.012928157166994527,0.03293153099306581,965,53,0.8431550492513683,ok,1749,784,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=52",10,0.7858321506713061,base_size
drop_bottom_10pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.00963840718265974,0.010140629030890136,0.9504742904310433,0.3462682377677878,-0.01071025366349175,0.02998706802881123,965,53,0.8431550492513683,ok,1749,784,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=52",10,0.7858321506713061,base_size
drop_bottom_10pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,0.0016579705943635323,0.006556428762398373,0.25287708514002655,0.8013602090347289,-0.01149846623431772,0.014814407423044785,965,53,0.8431550492513683,ok,1749,784,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=52",10,0.9486696467714086,base_size
drop_bottom_10pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10045553177657833,0.016923670044355597,-5.9358006574987785,2.431245965836193e-07,-0.1344153602010027,-0.06649570335215398,965,53,0.8431550492513683,ok,1749,784,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=52",10,,base_size
drop_bottom_10pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,0.030795697063873244,0.045747225055650986,0.6731708213210883,0.5038195771046261,-0.06100282593448681,0.1225942200622333,965,53,0.8431550492513683,ok,1749,784,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=52",10,,base_size
drop_bottom_10pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.07018817342719791,0.038235006563612506,1.8357044953143697,0.07212244069132365,-0.006535980335187791,0.1469123271895836,965,53,0.8431550492513683,ok,1749,784,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=52",10,,base_size
drop_bottom_10pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,0.023052060403047046,0.051912511210066785,0.4440559677370574,0.6588446036523379,-0.08111801435936253,0.1272221351654566,965,53,0.8431550492513683,ok,1749,784,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=52",10,,base_size
drop_bottom_10pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.03072105795615522,0.039595702868006566,-0.7758684839757679,0.4413412108633966,-0.11017564861041251,0.04873353269810207,965,53,0.8431550492513683,ok,1749,784,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=52",10,,base_size
drop_bottom_25pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,-0.0033358530365446976,0.007478991559303675,-0.4460297902589529,0.6579224287430032,-0.0184399829081437,0.011768276835054306,827,42,0.8580006311613037,ok,1461,634,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=41",10,0.7438631538104162,base_size
drop_bottom_25pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,-0.002560174783532739,0.0077827187514133206,-0.3289563538535705,0.7438631538104162,-0.01827769416343429,0.013157344596368812,827,42,0.8580006311613037,ok,1461,634,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=41",10,0.7438631538104162,base_size
drop_bottom_25pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,-0.005447240670564419,0.005594396249959708,-0.9736958962468293,0.3359175240718463,-0.016745353102241643,0.0058508717611128035,827,42,0.8580006311613037,ok,1461,634,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=41",10,0.7174951151135275,base_size
drop_bottom_25pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.0706310796686946,0.007746296681498451,-9.118044734510692,2.0514876395939018e-11,-0.0862750431861748,-0.054987116151214405,827,42,0.8580006311613037,ok,1461,634,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=41",10,,base_size
drop_bottom_25pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,0.04970581983441017,0.03713975140360089,1.33834551810142,0.1881588706991002,-0.025299429757169416,0.12471106942598975,827,42,0.8580006311613037,ok,1461,634,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=41",10,,base_size
drop_bottom_25pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.07916914190909534,0.032315618804456284,2.449872378683277,0.018649107419666373,0.01390642574833012,0.14443185806986056,827,42,0.8580006311613037,ok,1461,634,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=41",10,,base_size
drop_bottom_25pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,0.009469744569379164,0.04115907565230146,0.23007670651733045,0.8191762506888143,-0.07365269501593974,0.09259218415469805,827,42,0.8580006311613037,ok,1461,634,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=41",10,,base_size
drop_bottom_25pct_base,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.08404165709295822,0.03514065303059089,-2.391579263475772,0.021446718753388553,-0.15500964561630143,-0.013073668569615018,827,42,0.8580006311613037,ok,1461,634,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=41",10,,base_size
alternative_outcome_dollar_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,bucket_high_product_high_partner,-1747304679.6932468,2084779891.2894323,-0.8381242964755106,0.405724875695734,-5928843597.766247,2434234238.3797536,1045,54,0.6133038975830837,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.40572487569573407,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,bucket_high_product_low_partner,-2857118359.0193787,1474489142.97404,-1.9377005063981547,0.05799594135966252,-5814569052.679235,100332334.64047861,1045,54,0.6133038975830837,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.3479756481579751,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,bucket_low_product_high_partner,-1899785882.2023926,1978137813.8420308,-0.9603910652274225,0.3412195270891585,-5867427880.50289,2067856116.0981045,1045,54,0.6133038975830837,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.40572487569573407,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,log_initial_exports_constant_2015_usd,-1391448353.480423,1644977687.63054,-0.8458767337353336,0.4014244152628115,-4690855762.832626,1907959055.8717804,1045,54,0.6133038975830837,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,oil_export_share,-3528449576.685547,7221957743.986053,-0.4885724483259121,0.6271599588445351,-18013862400.040443,10956963246.66935,1045,54,0.6133038975830837,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,log_gdp_constant_2015_usd,3071996589.8347473,8419901347.010924,0.36484947545440183,0.7166756268646466,-13816186817.903942,19960179997.573437,1045,54,0.6133038975830837,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,log_population,28659451759.168633,13337065121.852665,2.1488574508202984,0.03623252101757222,1908686801.7190285,55410216716.61824,1045,54,0.6133038975830837,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
alternative_outcome_dollar_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_change_constant_2015_usd,log_gni_per_capita_constant_2015_usd,13389505725.076813,7330991229.073566,1.8264250094825,0.07342079874836954,-1314600574.3479137,28093612024.50154,1045,54,0.6133038975830837,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,bucket_high_product_high_partner,0.015960971337703467,0.01375990962487305,1.1599619309164413,0.2512631276138178,-0.01163791228832145,0.043559854963728384,1045,54,0.7504099387835639,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.7537893828414535,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,bucket_high_product_low_partner,0.012642948987337574,0.010814342723772612,1.1690908370737345,0.24759832187964306,-0.009047875622864274,0.03433377359753942,1045,54,0.7504099387835639,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.7537893828414535,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,bucket_low_product_high_partner,0.004650710169081029,0.006999440120468815,0.6644403108015345,0.509289178164533,-0.009388388822016517,0.018689809160178573,1045,54,0.7504099387835639,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.8041711104089886,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,log_initial_exports_constant_2015_usd,-0.08409150641884999,0.01835287584436461,-4.581925314155652,2.8366046112283004e-05,-0.12090271364625035,-0.047280299191449625,1045,54,0.7504099387835639,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,oil_export_share,0.012651968898663352,0.03405135801525136,0.37155548665626276,0.7117051425081675,-0.055646406075562066,0.08095034387288877,1045,54,0.7504099387835639,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,log_gdp_constant_2015_usd,0.08446308513006362,0.0568795607991103,1.4849461554102712,0.14348197277260158,-0.029622866158191097,0.19854903641831834,1045,54,0.7504099387835639,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,log_population,0.04642909002502853,0.07910766271882104,0.5869101478835914,0.5597559306270922,-0.11224078767220343,0.2050989677222605,1045,54,0.7504099387835639,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
alternative_outcome_asinh_change,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_asinh_real_export_change,log_gni_per_capita_constant_2015_usd,-0.015537985349695027,0.04581719274842853,-0.33913001686965993,0.7358518640938895,-0.10743563622156244,0.07635966552217238,1045,54,0.7504099387835639,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,alternative_outcome
placebo_prior_growth,rd2_countries,Exports,product_partner_bucket,gini_bucket,prior_export_growth_control,bucket_high_product_high_partner,0.025540776802877696,0.018711684020897887,1.364964092721576,0.17744709055991142,-0.011901216439187061,0.06298277004494246,1549,60,0.422876639295257,ok,1920,371,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",10,0.7817279836312288,placebo
placebo_prior_growth,rd2_countries,Exports,product_partner_bucket,gini_bucket,prior_export_growth_control,bucket_high_product_low_partner,-0.011158620515589496,0.01682487979124085,-0.663221411031938,0.5097718300921634,-0.04482512721475313,0.02250788618357414,1549,60,0.422876639295257,ok,1920,371,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",10,0.7817279836312288,placebo
placebo_prior_growth,rd2_countries,Exports,product_partner_bucket,gini_bucket,prior_export_growth_control,bucket_low_product_high_partner,-0.0013185495418356341,0.014417474454321011,-0.09145495946694437,0.9274409000186703,-0.03016784928863764,0.027530750204966373,1549,60,0.422876639295257,ok,1920,371,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",10,0.9274409000186704,placebo
placebo_prior_growth,rd2_countries,Exports,product_partner_bucket,gini_bucket,prior_export_growth_control,log_initial_exports_constant_2015_usd,0.1869690655537758,0.03509742397470165,5.3271449690593755,1.6362093522340534e-06,0.11673928239759344,0.25719884870995813,1549,60,0.422876639295257,ok,1920,371,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",10,,placebo
placebo_prior_growth,rd2_countries,Exports,product_partner_bucket,gini_bucket,prior_export_growth_control,oil_export_share,0.2857438402380872,0.14786379996636206,1.9324800275868186,0.058105411560352864,-0.010130940081171436,0.5816186205573458,1549,60,0.422876639295257,ok,1920,371,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",10,,placebo
placebo_prior_growth,rd2_countries,Exports,product_partner_bucket,gini_bucket,prior_export_growth_control,log_gdp_constant_2015_usd,-0.25375002375719324,0.12138476097567596,-2.0904602992795915,0.040894163281223236,-0.49664036943986994,-0.010859678074516543,1549,60,0.422876639295257,ok,1920,371,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",10,,placebo
placebo_prior_growth,rd2_countries,Exports,product_partner_bucket,gini_bucket,prior_export_growth_control,log_population,0.06411846194405019,0.13487524789881541,0.4753908737365392,0.6362637415983712,-0.20576628571998878,0.33400320960808916,1549,60,0.422876639295257,ok,1920,371,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",10,,placebo
placebo_prior_growth,rd2_countries,Exports,product_partner_bucket,gini_bucket,prior_export_growth_control,log_gni_per_capita_constant_2015_usd,-0.0863349200829957,0.11672917608093086,-0.7396173174660107,0.4624650099578138,-0.3199094619089899,0.14723962174299848,1549,60,0.422876639295257,ok,1920,371,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",10,,placebo
confounding_drop_top_oil_quartile,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,0.01983459572794856,0.014777705581274746,1.342197245632065,0.1859799613460599,-0.009894313289872319,0.04956350474576944,800,48,0.8290759320425128,ok,1433,633,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=47",10,0.37845090781060137,confounding
confounding_drop_top_oil_quartile,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.017162396833564644,0.012882959122155417,1.332178164258061,0.18922545390530068,-0.008754773969199863,0.043079567636329155,800,48,0.8290759320425128,ok,1433,633,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=47",10,0.37845090781060137,confounding
confounding_drop_top_oil_quartile,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,0.010068270376623889,0.006341697983509576,1.5876300641885788,0.11907555804616285,-0.0026895803826406835,0.02282612113588846,800,48,0.8290759320425128,ok,1433,633,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=47",10,0.37845090781060137,confounding
confounding_drop_top_oil_quartile,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10166557421569897,0.016326612587538727,-6.226985155101624,1.2192555949719533e-07,-0.134510482210021,-0.06882066622137695,800,48,0.8290759320425128,ok,1433,633,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=47",10,,confounding
confounding_drop_top_oil_quartile,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,0.30213187141085723,0.15369102654840058,1.9658393739449027,0.055240394080078185,-0.007054593293277178,0.6113183361149916,800,48,0.8290759320425128,ok,1433,633,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=47",10,,confounding
confounding_drop_top_oil_quartile,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.12008220557093219,0.05842126867378426,2.055453575331503,0.045414938833443975,0.0025537725163887748,0.2376106386254756,800,48,0.8290759320425128,ok,1433,633,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=47",10,,confounding
confounding_drop_top_oil_quartile,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,0.0025136581487812115,0.08352065984558375,0.030096243892571737,0.9761177355489249,-0.16550823699602243,0.17053555329358486,800,48,0.8290759320425128,ok,1433,633,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=47",10,,confounding
confounding_drop_top_oil_quartile,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.028772561703728793,0.04732276159839186,-0.6080068181123764,0.5461099330210684,-0.12397367843278886,0.06642855502533127,800,48,0.8290759320425128,ok,1433,633,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=47",10,,confounding
confounding_income_group_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,0.02070456121044887,0.008939417957513551,2.3160972346132174,0.02445207633591905,0.0027743594416934254,0.03863476297920432,1045,54,0.8718594329118148,ok,1920,875,"income_group_year_Low income::2014,income_group_year_Lower middle income::2014,income_group_year_Upper middle income::2014","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.07882677765475535,confounding
confounding_income_group_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_low_partner,0.01602380457114566,0.0070093308324537485,2.2860676652547482,0.026275592551585115,0.001964867324093492,0.030082741818197832,1045,54,0.8718594329118148,ok,1920,875,"income_group_year_Low income::2014,income_group_year_Lower middle income::2014,income_group_year_Upper middle income::2014","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.07882677765475535,confounding
confounding_income_group_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_low_product_high_partner,0.005570810793334879,0.0051119295316057285,1.0897667424584019,0.28074605896545396,-0.004682421393030458,0.015824042979700217,1045,54,0.8718594329118148,ok,1920,875,"income_group_year_Low income::2014,income_group_year_Lower middle income::2014,income_group_year_Upper middle income::2014","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.5614921179309079,confounding
confounding_income_group_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10931519910361209,0.012539312841967113,-8.71779821440863,8.127857668964976e-12,-0.13446587562042556,-0.08416452258679863,1045,54,0.8718594329118148,ok,1920,875,"income_group_year_Low income::2014,income_group_year_Lower middle income::2014,income_group_year_Upper middle income::2014","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,confounding
confounding_income_group_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,oil_export_share,-0.03977402306201028,0.03656561465383739,-1.087743866431524,0.28163013638833173,-0.113115358220281,0.033567312096260446,1045,54,0.8718594329118148,ok,1920,875,"income_group_year_Low income::2014,income_group_year_Lower middle income::2014,income_group_year_Upper middle income::2014","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,confounding
confounding_income_group_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.0831280489895655,0.039367800273522484,2.111574647605463,0.039454979514555046,0.004166241246474078,0.1620898567326569,1045,54,0.8718594329118148,ok,1920,875,"income_group_year_Low income::2014,income_group_year_Lower middle income::2014,income_group_year_Upper middle income::2014","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,confounding
confounding_income_group_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_population,-0.15433200919521717,0.07976458361580319,-1.934843789050263,0.05835428940827794,-0.3143195033508117,0.005655484960377349,1045,54,0.8718594329118148,ok,1920,875,"income_group_year_Low income::2014,income_group_year_Lower middle income::2014,income_group_year_Upper middle income::2014","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,confounding
confounding_income_group_year_fe,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.03237704782990203,0.044443659386337916,-0.7284964441936752,0.4695164873240384,-0.12151973966132071,0.05676564400151665,1045,54,0.8718594329118148,ok,1920,875,"income_group_year_Low income::2014,income_group_year_Lower middle income::2014,income_group_year_Upper middle income::2014","reporter_code,income_group_year",clustered by reporter_code,reporter_code,"Student t, df=53",10,,confounding
confounding_primary_share_broad_control,rd2_countries,Exports,product_partner_bucket,gini_bucket,annualized_real_export_growth_log,bucket_high_product_high_partner,0.006109702165610155,0.009366360436797025,0.6523026961045997,0.517025142964531,-0.012676837771199198,0.02489624210241951,1045,54,0.8359210454161907,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.8149333300047996,confounding
