country,iso3,reporter_code,year,population,log_population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,world_weighted_product_coverage,country_total_exports,country_active_products,world_benchmark_products,sample_window,total_positive_loo_contribution,total_raw_loo_contribution,positive_driver_product_count,main_positive_driver_bucket,top_positive_driver_product_id,top_positive_driver_contribution,overweight_niche_product_positive_share,overweight_large_world_product_positive_share,overweight_mid_world_product_positive_share,missing_large_world_product_positive_share,underweight_large_world_product_positive_share,underweight_other_product_positive_share,near_world_share_positive_share,overweight_niche_product_positive_contribution,overweight_large_world_product_positive_contribution,overweight_mid_world_product_positive_contribution,missing_large_world_product_positive_contribution,underweight_large_world_product_positive_contribution,underweight_other_product_positive_contribution,near_world_share_positive_contribution
North Macedonia,MKD,807,2011,1937398.0,14.476856393662544,1,True,0.9326457826805643,0.9550491258548556,0.7317917324126162,4477205700.0,3077,5011,balanced_2000_2024,0.06588307079125166,0.003445967372460945,3808,overweight_mid_world_product,HS1992:381512,0.008456531669768452,0.011632164620002224,0.04814362150957711,0.3107656192728784,0.2069524702347546,0.2590518858931796,0.16345423846960802,0.0,0.0007663627251150995,0.0031718496240626948,0.02047419329404221,0.01363466424690074,0.017067133736907603,0.010768867164223317,0.0
Egypt,EGY,818,2011,91093059.0,18.327392168328604,4,False,0.8711114532446682,0.947521244153598,0.7771761529796579,31534610405.0,3081,5011,balanced_2000_2024,0.10937993057763828,0.0035671514465666077,3907,underweight_large_world_product,HS1992:310210,0.004176832039470724,0.08655126369224672,0.0667576055409783,0.15237326983155744,0.15897515488623562,0.3252586141230302,0.21008409192595173,0.0,0.009466971214064812,0.007301942259601568,0.0166665776760635,0.017388691405025747,0.03557676463255588,0.02297898339032678,0.0
United Kingdom,GBR,826,2011,63258810.0,17.962744964409705,4,False,0.567254205475679,0.8808409431471638,0.9851132728803899,451451313183.0,4901,5011,balanced_2000_2024,0.14686057403161634,0.0011936138222686798,2568,underweight_large_world_product,HS1992:841191,0.006649225773368794,0.0345776298435193,0.20618423369561636,0.18520298723765577,0.03212341066451274,0.355839690253625,0.18607204830507085,0.0,0.005078090567471993,0.03028033491680715,0.027199017018092242,0.004717662530043687,0.05225882117387992,0.02732664782532135,0.0
United States,USA,842,2011,311839461.0,19.557999065271545,4,False,0.5479109087759367,0.8576620456964159,0.9736473981509647,1319806732479.0,4675,5011,balanced_2000_2024,0.16335317574752806,0.00419176800109089,2520,underweight_large_world_product,HS1992:270900,0.04195511944151442,0.03333227255812686,0.11770547156025035,0.10566465205840964,0.03415966285321868,0.5370204845460727,0.17211745642392187,0.0,0.005444932577252204,0.019227562582227242,0.017260656477998793,0.005580089409538136,0.08772400159207727,0.02811593310843441,0.0
Burkina Faso,BFA,854,2011,16661908.0,16.628635713955713,3,False,0.9903874589131799,0.9883046381163998,0.4216445891748134,2426984396.335,786,5011,balanced_2000_2024,0.019223110643740715,0.011945655552865087,4550,overweight_large_world_product,HS1992:710813,0.011643338279431537,0.003590479387343201,0.6056948063825848,0.0008444402129009772,0.18005034464586084,0.08908401050713267,0.12073591886417756,0.0,6.902018252696873e-05,0.011643338279431537,1.623276764461945e-05,0.0034611276965710314,0.001712471790566772,0.002320919926999787,0.0
Azerbaijan,AZE,31,2012,9295784.0,16.04507152200353,2,False,0.8991509936155629,0.9953332535569688,0.5842998201976928,23805381701.0,1128,5007,balanced_2000_2024,0.08120968049875732,0.03686348103064441,4901,underweight_large_world_product,HS1992:710812,0.0019664213042539513,5.72847061329312e-05,0.0,0.0029661684148542724,0.28810234564323844,0.39190910040225085,0.31696510083352347,0.0,4.652072682520547e-06,0.0,0.00024088158927582093,0.023396699440629942,0.031826812828222195,0.02574063456794684,0.0
Australia,AUS,36,2012,22733465.0,16.939348625917663,3,False,0.8891513283492132,0.9719261511340338,0.9697636227007471,246460368161.0,4621,5007,balanced_2000_2024,0.08835445351403393,0.012911459332689557,2970,overweight_large_world_product,HS1992:260111,0.027692202679894473,0.01856055344812601,0.6076158762467179,0.03780091089247422,0.023846634906146337,0.1928674923294935,0.11930853217704208,0.0,0.0016399075568271915,0.053685568692229624,0.0033398788242372524,0.0021069563952812453,0.017040701885394527,0.010541440160064086,0.0
Austria,AUT,40,2012,8429991.0,15.94730626236181,2,False,0.6916504755582229,0.8706063363622958,0.8937153599937913,152592064201.108,4747,5007,balanced_2000_2024,0.13342522622674502,0.003392928017953545,2653,underweight_large_world_product,HS1992:270900,0.027529668340561586,0.05074558255985834,0.10544175085116451,0.19136649568746092,0.24336895252114157,0.2577871462317725,0.15129007214860216,0.0,0.006770740833057065,0.01406858946106071,0.025533117979318898,0.03247155754669928,0.03439530830432125,0.020185912102287817,0.0
Armenia,ARM,51,2012,3024100.0,14.922124084517868,1,True,0.9734718526746432,0.9704818470613976,0.5890991043564926,1415159994.0,1512,5007,balanced_2000_2024,0.028515460238226265,0.002279975036440063,4285,underweight_large_world_product,HS1992:220820,0.0026927412956664343,0.030217007183320137,0.17594399277398512,0.11338667087988845,0.24794610916935828,0.24952623359407597,0.18297998639937207,0.0,0.0008616518668541628,0.0050171239301013415,0.0032332731050203067,0.007070297417241744,0.007115355392446232,0.005217758526562477,0.0
Belgium,BEL,56,2012,11106932.0,16.22307997586528,2,False,0.6799688213726646,0.8825684696619907,0.9946927395555267,298273831776.757,4862,5007,balanced_2000_2024,0.13692180253810726,0.003671350454085509,2729,underweight_large_world_product,HS1992:270900,0.028153353176209484,0.03595454600494591,0.1236067481403689,0.1445711733684946,0.004170940816644656,0.5469313096558611,0.14476528201368477,0.0,0.004922961248436497,0.016924458761253147,0.019794945652663487,0.0005710927348947514,0.07488682078260822,0.01982152335825116,0.0
Brazil,BRA,76,2012,196876111.0,19.098085210702852,4,False,0.8261556371569931,0.9525973889793098,0.9734243863650551,234316569010.99997,4466,5007,balanced_2000_2024,0.1245906370979577,0.005040883181429923,3319,overweight_large_world_product,HS1992:260111,0.012335708096606779,0.025432663959522282,0.40749042959196297,0.08906734800203085,0.01975636565300958,0.30791289144951534,0.15034030134395898,0.0,0.0031686718058151486,0.050769492234183144,0.011096957632198534,0.0024614581834486726,0.038363063316369406,0.018730993925942796,0.0
Cambodia,KHM,116,2012,14945085.0,16.519893041204913,3,False,0.9922959784046258,0.9614497649231356,0.386700057728922,5778775107.0,1043,5007,balanced_2000_2024,0.010102858793494485,0.0006778325056798762,4411,missing_large_world_product,HS1992:490700,0.0007212047906669516,0.1481752301774092,0.0,0.24322655364123708,0.3226723461095207,0.11456226453826363,0.17136360553356936,0.0,0.0014969934271759078,0.0,0.00245728352626573,0.0032599131493100675,0.001157406381693038,0.0017312623090497414,0.0
Canada,CAN,124,2012,34713395.0,17.36263619348411,3,False,0.6503158341621652,0.9309467828659734,0.9892003815096413,440516112924.0,4851,5007,balanced_2000_2024,0.1501236304099366,0.003685100646289685,3380,underweight_large_world_product,HS1992:870324,0.015162466079520431,0.03905714909787603,0.22970720480163678,0.11070548640050425,0.017885476434498296,0.3662883103503487,0.23635637291513598,0.0,0.00586340101603533,0.03448447951614053,0.01661950952474156,0.0026850326539582525,0.0549885309265159,0.03548267677254502,0.0
China,CHN,156,2012,1354190000.0,21.026469326554942,4,False,0.7559563719718823,0.8513455415192337,0.9515996777693556,2024326817421.0,4775,5007,balanced_2000_2024,0.12627546346191976,0.003947836862535414,2091,underweight_large_world_product,HS1992:270900,0.023078846619234872,0.05672675546561625,0.06989986387519534,0.10890423411499675,0.07938745324017979,0.5659611577962781,0.11912053550773373,0.0,0.007163197337111682,0.008826637706765394,0.013751932635836628,0.010024687450965186,0.07146700750216972,0.015042000829071145,0.0
Costa Rica,CRI,188,2012,4663934.0,15.355369855968943,1,True,0.9261711830988882,0.9580650399317876,0.7697492987622557,11250804023.0,3357,5007,balanced_2000_2024,0.060989090987927486,0.002906682792847781,3705,underweight_large_world_product,HS1992:270900,0.006530680120865107,0.12954478735461852,0.13249685436357392,0.028214881769595315,0.22264348134009165,0.31086556012642336,0.17623443504569722,0.0,0.007900818822982547,0.008080862706394187,0.0017207999914594652,0.013578823541319784,0.018959407931563477,0.010748377994208025,0.0
Croatia,HRV,191,2012,4260368.0,15.264866099491112,1,True,0.8309856254913626,0.9258605825265072,0.9338406214151558,12368983411.0,4076,5007,balanced_2000_2024,0.11682456277433972,0.0024585039031640443,3492,underweight_large_world_product,HS1992:270900,0.014951605847133398,0.05586863014213755,0.10092255271334002,0.14793549862346037,0.05751860870882367,0.4734196402804101,0.1643350695318283,0.0,0.006526828289156517,0.011790233094806202,0.017282499945489693,0.006719586313796655,0.0553070424845441,0.019198372646546558,0.0
Czech Republic,CZE,203,2012,10510785.0,16.167912430834612,2,False,0.6981903285105301,0.8957620550465974,0.9773968899424512,156303113821.0,4811,5007,balanced_2000_2024,0.13362638442952346,0.00395714985513318,2882,underweight_large_world_product,HS1992:270900,0.026770668312825485,0.020051934196569074,0.12781217625564784,0.08815734150987489,0.040407924633625525,0.5545524193483399,0.16901820405594276,0.0,0.002679467467506247,0.017079078999111208,0.01178014680688333,0.005399564871092055,0.07410283477416357,0.022585291510767047,0.0
Denmark,DNK,208,2012,5591572.0,15.536771022055307,2,False,0.7167528008894312,0.8898096762955272,0.9540613073439983,96014629212.0,4628,5007,balanced_2000_2024,0.14114419741581563,0.00156751573523084,2830,underweight_large_world_product,HS1992:430110,0.005318765645297319,0.05154537463837755,0.09125477862338746,0.2871817457929149,0.0701196738607182,0.3449646413597459,0.15493378572485597,0.0,0.007275330533831337,0.012880082489155953,0.04053403702241376,0.009896985090129817,0.048689757441556014,0.02186800483872875,0.0
Finland,FIN,246,2012,5413971.0,15.504493392658846,2,False,0.8068159309451953,0.9214221011391772,0.9448375254591245,71458873998.0,4310,5007,balanced_2000_2024,0.12217228195578067,0.0027441628212089286,3471,underweight_large_world_product,HS1992:270900,0.017155914491230884,0.05166505044022309,0.11309730334900037,0.2200155858222579,0.05954768690318177,0.3867666680290174,0.16890770545631953,0.0,0.006312037109642565,0.01381735563319253,0.02687980618574315,0.0072750767941500705,0.04725216641753893,0.020635839815513424,0.0
France,FRA,251,2012,65657659.0,17.9999648160363,4,False,0.6438306971466081,0.8600538666499016,0.9869602942390717,544414610935.0,4783,5007,balanced_2000_2024,0.14750612403520236,0.006047659612584799,2108,underweight_large_world_product,HS1992:270900,0.03151936371793296,0.021933824124025343,0.2767613757084054,0.10052947854535463,0.011960237876342763,0.47626106772910515,0.11255401601676669,0.0,0.003235373381804796,0.040823997813397295,0.014828713731505294,0.0017642083316783408,0.07025142412958729,0.01660240664722934,0.0
Georgia,GEO,268,2012,3728874.0,15.13161686937046,1,True,0.9308694663901472,0.964974788549831,0.7553753494373976,2340070186.0,2178,5007,balanced_2000_2024,0.05614762266554141,0.0038172897019723706,4028,overweight_mid_world_product,HS1992:720230,0.00828491341357207,0.011367438712103647,0.060319175388171234,0.32708232722914926,0.1657550592020537,0.22870366899284836,0.20677233047567378,0.0,0.0006382546594808636,0.0033867782991916506,0.018364895089829414,0.009306752518981387,0.012841167308835333,0.01160977478922276,0.0
Germany,DEU,276,2012,80425823.0,18.20284586417347,4,False,0.6015238700848958,0.8296217924606968,0.9700568439634094,1331527671816.0908,4562,5007,balanced_2000_2024,0.13425973096259436,0.005394294159964952,2161,underweight_large_world_product,HS1992:270900,0.03841518515673237,0.02216011724583112,0.10405823599063804,0.06502251905553257,0.04089527759432006,0.6261198085439249,0.14174404156975332,0.0,0.0029752113795248336,0.013970830768545217,0.008729905914905967,0.005490588967454024,0.08406267704545844,0.019030516886705873,0.0
Greece,GRC,300,2012,11045011.0,16.217489390761617,2,False,0.8471580815132111,0.9447046180200264,0.8732970938573333,34437289303.0,4345,5007,balanced_2000_2024,0.08945423516026685,0.007215711739063324,3153,underweight_large_world_product,HS1992:270900,0.01354043909643965,0.016486281812674294,0.021850166116182287,0.18038792886785632,0.19402225177388074,0.41011156172200974,0.17714180970739657,0.0,0.0014747677301893969,0.001954589898047865,0.016136464209018708,0.01735611213650523,0.036686216084224954,0.015846085102280694,0.0
Guyana,GUY,328,2012,746288.0,13.522866863665536,1,True,0.9824951240866543,0.9913546602160588,0.51811103379324,1371180732.0,1399,5007,balanced_2000_2024,0.019996445995087764,0.0037327823016746198,4688,underweight_large_world_product,HS1992:260600,0.0019162832783071737,0.011705816388089589,0.0,0.22891204906803714,0.27574364600885976,0.2782314169019898,0.2054070716330237,0.0,0.00023407472523284678,0.0,0.004577427426813885,0.005513892925904762,0.005563639502217388,0.004107411414918882,0.0
"China, Hong Kong SAR",HKG,344,2012,7150100.0,15.782636900586374,2,False,0.8083020136818745,0.9417796548923584,0.8477056949933639,492373048378.0,4474,5007,balanced_2000_2024,0.10521365626353885,0.003953345591401036,3232,underweight_large_world_product,HS1992:270900,0.01750681539324339,0.013320599786417519,0.041887382002036996,0.00812788437263172,0.25967219177905376,0.451730501050772,0.225261441009088,0.0,0.0014015090071523018,0.004407124611741864,0.000855164432531863,0.027321060727041102,0.0475282176613121,0.023700579823759615,0.0
Hungary,HUN,348,2012,9920362.0,16.110099970530726,2,False,0.7366431705291946,0.9217714669628324,0.9376742638237032,99252325189.0,4440,5007,balanced_2000_2024,0.13095273502390514,0.0039043643109129,3426,underweight_large_world_product,HS1992:270900,0.02341268301845889,0.016947823390110972,0.13641382748480427,0.080695074356835,0.08917104717463166,0.4480595815309177,0.2287126460627004,0.0,0.002219363825637144,0.017863763804214283,0.010567240689984936,0.011677192512463686,0.05867462765514009,0.029950546536465006,0.0
Iceland,ISL,352,2012,320716.0,12.678311275300475,1,True,0.9873300742976787,0.9779849386684558,0.5900158862593696,5032443194.0,1803,5007,balanced_2000_2024,0.015533115703298517,0.0028102438152742826,4286,overweight_large_world_product,HS1992:760110,0.003997346666041235,0.06361214561069253,0.2758044351847078,0.10719063347056366,0.22730296258091864,0.1639049090501004,0.1621849141030169,0.0,0.00098809481790596,0.004284102203206963,0.001665004512008128,0.0035307232174719427,0.00254595391661383,0.0025192370360916927,0.0
Ireland,IRL,372,2012,4599533.0,15.341465334566513,1,True,0.908757313316856,0.9659623838603242,0.9316699448016658,118789868916.95702,4043,5007,balanced_2000_2024,0.06794075879513273,0.0039462808635026825,3615,underweight_large_world_product,HS1992:270900,0.008128111307068031,0.01288407185879392,0.2635701691883209,0.08784001519364053,0.055630769434916225,0.40448659441882306,0.1755883799055054,0.0,0.0008753536184574751,0.01790715729041603,0.005967917284831925,0.0037795966877652853,0.027481126147273938,0.011929607766388073,0.0
Italy,ITA,380,2012,60191247.0,17.91303750103654,4,False,0.6512843108701519,0.8243822583681548,0.9949200566747052,484528083938.0,4875,5007,balanced_2000_2024,0.15179653366142865,0.003246016957748621,2363,underweight_large_world_product,HS1992:270900,0.029423695518228876,0.058192033148116225,0.05461101565201226,0.16511524713413872,0.0020539178566890393,0.6107944446213597,0.10923334158768402,0.0,0.008833348918594996,0.008289762875705486,0.025063922169612396,0.0003117776110707071,0.09271647947317985,0.016581242613265212,0.0
Japan,JPN,392,2012,127629000.0,18.664638175779704,4,False,0.734867746685039,0.9053052339215052,0.8731621106548806,763109924127.0,4609,5007,balanced_2000_2024,0.12482123347822272,0.004041292547525721,2918,underweight_large_world_product,HS1992:270900,0.024663160410720475,0.02019120631308721,0.07030215478000217,0.0714129701644855,0.26092343967116255,0.3542402029903599,0.22293002608090268,0.0,0.0025202912774128228,0.008775201675816802,0.008913855022274597,0.03256878558313514,0.04421669908483272,0.02782640083475063,0.0
Korea,KOR,410,2012,50199853.0,17.731522656370817,4,False,0.7210424102365236,0.933456939780517,0.9721875245643302,547786800232.00006,4632,5007,balanced_2000_2024,0.14356692729019271,0.004206406166427423,3346,underweight_large_world_product,HS1992:270900,0.025571278422718446,0.007683336575971771,0.17160205524881006,0.0590273927247489,0.03410273685219124,0.5103984023713026,0.21718607622697544,0.0,0.0011030730235486175,0.02463637978875355,0.008474381399443676,0.004896025142055116,0.07327633032227132,0.031180737614120435,0.0
Kyrgyzstan,KGZ,417,2012,5652076.0,15.547533469263737,2,False,0.9330330293974078,0.9486626700828242,0.6177511980936136,1631872147.0,1752,5007,balanced_2000_2024,0.05442253663800245,0.007969139326044927,4190,missing_large_world_product,HS1992:270900,0.005919984562358982,0.02966740171629858,0.024774493468547466,0.1348951147918434,0.30252629035695194,0.26720429371863597,0.24093240594772258,0.0,0.0016145752568595961,0.001348290778479977,0.007341334327046645,0.016464248120910185,0.014541935464734035,0.013112152689972012,0.0
Luxembourg,LUX,442,2012,530946.0,13.182415600137544,1,True,0.9042888252344731,0.944094403175174,0.8283629190638689,13339671287.0,3674,5007,balanced_2000_2024,0.0755889735144758,0.0023681960100007116,3341,overweight_mid_world_product,HS1992:270900,0.008467483656881769,0.026804328554283826,0.07357342807353892,0.3331026708031778,0.172154004490043,0.2529498604563305,0.14141570762262592,0.0,0.0020261116811630675,0.005561339906019924,0.025178888960942558,0.013012944485808808,0.019120220302523916,0.010689468178017525,0.0
Mexico,MEX,484,2012,116818208.0,18.57612950661971,4,False,0.668861076943073,0.9365450051660312,0.976665673183874,366362774799.0,4664,5007,balanced_2000_2024,0.1482038706728377,0.0021448355066255864,3562,underweight_large_world_product,HS1992:852810,0.009419272688735103,0.023367939407189734,0.233596851656669,0.056096868789507044,0.033540161509954716,0.3857447464012673,0.2676534322354122,0.0,0.0034632190697938547,0.03461995759250702,0.008313773087231247,0.0049707817587674175,0.05716886450837999,0.03966727465615816,0.0
Morocco,MAR,504,2012,33355241.0,17.322725469403203,3,False,0.9347129098142722,0.9554212762098022,0.8335111594004836,21394007798.0,3042,5007,balanced_2000_2024,0.0617726214514539,0.002725474373080905,3689,overweight_mid_world_product,HS1992:270900,0.005772960314669118,0.038921630432815026,0.09236973785337664,0.3151651569235688,0.10203427437954336,0.291061424438801,0.16044777597189516,0.0,0.0024042911429996705,0.005705920849986668,0.01946857793332768,0.006302924606321314,0.01797962719097901,0.009911279727839561,0.0
Mozambique,MOZ,508,2012,24337846.0,17.007543145305245,3,False,0.9890529929431695,0.9792229028692248,0.4965245483688977,3469830716.0,914,5007,balanced_2000_2024,0.01560779235012899,0.0027697475042081088,4544,overweight_mid_world_product,HS1992:760410,0.004687113080238947,0.0036962935769609714,0.0737976178104039,0.36458591228698906,0.20983111084367428,0.18758859040059592,0.16050047508137585,0.0,5.769098261432237e-05,0.001151817894718965,0.005690381212757667,0.003275000406644968,0.0029278437662259016,0.002505058087167167,0.0
Netherlands,NLD,528,2012,16754962.0,16.634205011171268,3,False,0.6323061804974797,0.869405030840305,0.9812982977949101,478248211112.5,4855,5007,balanced_2000_2024,0.1367924002770693,0.004712006874381447,2624,underweight_large_world_product,HS1992:270900,0.03241936446530924,0.03176139882882397,0.08053184096455615,0.14151970898530716,0.04465328478802494,0.5546782621187437,0.14685550431454403,0.0,0.004344717981952129,0.01101614382427285,0.0193588206786125,0.006108230006409476,0.07587577085673636,0.02008871692908598,0.0
New Zealand,NZL,554,2012,4408100.0,15.298954315582971,1,True,0.8418994986413767,0.9309771396764566,0.9172783503157524,19960586521.145,4014,5007,balanced_2000_2024,0.11015399151578043,0.0032639974725737764,3023,overweight_mid_world_product,HS1992:440320,0.010172400696138673,0.09652351088707216,0.17831793220975506,0.30000895047823933,0.06935500915954097,0.21209766569329566,0.1436969315720968,0.0,0.010632449999327886,0.01964243199174487,0.03304718338563817,0.00763973109053695,0.023363404467296123,0.01582879058123643,0.0
Niger,NER,562,2012,17836769.0,16.696772558848295,3,False,0.9630113627140544,0.9682045049543508,0.4577884208754657,630734798.0,634,5007,balanced_2000_2024,0.04572837948682207,0.005138838783675159,4771,missing_large_world_product,HS1992:630900,0.004289085670176496,0.02273448403800798,0.046417952218019656,0.25002053491893933,0.2565216341465298,0.2243583023998848,0.19994709227861845,0.0,0.001039611113527128,0.002122617734026777,0.011433033900271505,0.011730318632832248,0.010259541593161114,0.009143256513003295,0.0
Norway,NOR,579,2012,5018573.0,15.428656188309334,1,True,0.8572124606029374,0.9789481024037104,0.9294822140116638,156054344652.0,3996,5007,balanced_2000_2024,0.10975615854848064,0.02262655933191704,4082,overweight_large_world_product,HS1992:271121,0.03510289426709812,0.018359904895498057,0.3400096084934861,0.04468151626845699,0.05105667704113352,0.3356451311815504,0.21024716211987488,0.0,0.0020151126326453106,0.03731814849781789,0.004904071583747283,0.0056037847402852226,0.03683912023398783,0.0230759208599971,0.0
Panama,PAN,591,2012,3759256.0,15.139731623446337,1,True,0.9124161881776013,0.933144874002848,0.7495342735225267,16761427112.0,3486,5007,balanced_2000_2024,0.08000212997435863,0.0038937726205838796,3161,overweight_large_world_product,HS1992:293500,0.013198969420801121,0.025373895590229165,0.2730115231220233,0.09552135491107229,0.22117264555736652,0.24942497722674828,0.13549560359256044,0.0,0.0020299656929653187,0.021841503357305725,0.007641911850922445,0.01769428273665319,0.019954529446945757,0.010839936889566193,0.0
Peru,PER,604,2012,29550366.0,17.20160668752648,3,False,0.9204373097392835,0.9745729088691948,0.9034277243184449,52326688912.35,3659,5007,balanced_2000_2024,0.06699332345141262,0.00666555770895394,3755,underweight_large_world_product,HS1992:260300,0.010533662776861186,0.020732244017094677,0.17786621158949362,0.15859568474817876,0.05986477066969611,0.38791758571884577,0.19502350325669104,0.0,0.001388921929310838,0.011915848644092342,0.010624852006333008,0.004010539944819591,0.025987888292553718,0.013065272634303127,0.0
Poland,POL,616,2012,38063164.0,17.454757548274017,3,False,0.6986522909518235,0.8803135130331123,0.9756868879902958,179470234647.0,4801,5007,balanced_2000_2024,0.12850093524486894,0.0034710977852155933,2729,underweight_large_world_product,HS1992:270900,0.02538623929298578,0.022212483274600073,0.0792711354603004,0.1570467055597725,0.04654927787296761,0.5386190162936089,0.15630138153875062,0.0,0.0028543248748971184,0.010186415044571295,0.020180648541556323,0.005981625741649621,0.06921304733440004,0.02008487370779455,0.0
Senegal,SEN,686,2012,13310495.0,16.404063379762405,2,False,0.9342477443987085,0.9599940976178488,0.7039832210975596,2531076684.0,1924,5007,balanced_2000_2024,0.0692864664015359,0.004832621303380913,4196,underweight_large_world_product,HS1992:280920,0.0074794412747516414,0.0315893361587362,0.08076750271165395,0.2531424770729485,0.14982298595657628,0.30156937805682343,0.18310832004326164,0.0,0.002188713478409099,0.0055960948629669716,0.01753934773251642,0.01038070528265811,0.020894676580466176,0.012686928464519132,0.0
India,IND,699,2012,1278674502.0,20.969089833017946,4,False,0.8043648575743372,0.9158833196272866,0.9863201643846098,287037544356.0,4838,5007,balanced_2000_2024,0.11902132172202384,0.004782964687210622,2526,underweight_large_world_product,HS1992:270900,0.017622438360942794,0.05884915247799181,0.14932677100354233,0.1080942658302363,0.014483896750396852,0.5282036004923522,0.14104231344548052,0.0,0.007004303910151499,0.017773069653323592,0.012865522389686523,0.0017238925349175593,0.0628674906689316,0.016787042565013066,0.0
Singapore,SGP,702,2012,5312437.0,15.485561233320963,1,True,0.7705164469292058,0.9480216770421076,0.980534667102972,382189788607.37805,4699,5007,balanced_2000_2024,0.12248062389873515,0.005382957636397623,3271,underweight_large_world_product,HS1992:270900,0.020802369666631404,0.008157081168719355,0.16117766407028672,0.044708272795949966,0.02241785506385125,0.5570170096881686,0.2065221172130241,0.0,0.0009990843907373703,0.019741140853869465,0.0054758971454828,0.00274575287469192,0.0682237908688147,0.025294957765138903,0.0
Slovakia,SVK,703,2012,5407579.0,15.503312046041517,2,False,0.7566571536209125,0.9229872019655576,0.9404949720823561,79838936660.51,4282,5007,balanced_2000_2024,0.1333208644933216,0.004723712611854336,3322,underweight_large_world_product,HS1992:270900,0.021427500431635438,0.021273851623458184,0.17674815480366668,0.10122565996627149,0.07531102375062232,0.4364114750084748,0.18902983484750652,0.0,0.002836248289542098,0.023564216796024273,0.013495492495610328,0.010040530792310043,0.05818275512293547,0.025201620996899377,0.0
Slovenia,SVN,705,2012,2057159.0,14.536836462682349,1,True,0.7921773352480967,0.91247349311939,0.9265632350120434,27037035950.0,4414,5007,balanced_2000_2024,0.11418288143747668,0.0033686773793701885,3193,underweight_large_world_product,HS1992:270900,0.01838521848078012,0.025078246173465185,0.09561572021423631,0.1331226917051973,0.10412716268373827,0.46868279161244963,0.1733733876109133,0.0,0.0028635064094846285,0.010917678444781087,0.015200332523612303,0.011889539471138133,0.053515551626469926,0.019796272961990602,0.0
South Africa,ZAF,710,2012,53782567.0,17.80045993916458,4,False,0.8294785111994091,0.9268615254594824,0.9985581695967933,98657054954.452,4926,5007,balanced_2000_2024,0.11431873429214812,0.005029059848820405,2173,underweight_large_world_product,HS1992:270900,0.015074075290401834,0.051274793015928605,0.27694704292902267,0.20569096975732168,0.0,0.3772294744346745,0.08885771986305252,0.0,0.005861669438672834,0.03166023541359908,0.02351433131798153,0.0,0.04312439605506424,0.010158102066830432,0.0
Zimbabwe,ZWE,716,2012,13817887.0,16.44147447025826,3,False,0.990533408514907,0.9830946603842836,0.5962961766711616,3982030974.0099998,1660,5007,balanced_2000_2024,0.010963708326448995,0.001407033108934752,4070,overweight_mid_world_product,HS1992:710221,0.0019472748072718593,0.005606543083998746,0.11310551689693063,0.27575883497107745,0.2204604200389481,0.2181636572401357,0.16690502776890936,0.0,6.146850309263208e-05,0.0012400558973701958,0.003023339435064276,0.0024170637428334585,0.0023918827054122405,0.0018298980426761924,0.0
Spain,ESP,724,2012,46773055.0,17.66081784721818,3,False,0.6516211211350664,0.8533803464192391,0.9744469824568786,252950241975.284,4545,5007,balanced_2000_2024,0.14958763169366474,0.0038776151935507874,2385,underweight_large_world_product,HS1992:270900,0.0313100871821983,0.027866122440881227,0.13920684071058734,0.10320356103638512,0.018528058800595312,0.5775657841289565,0.13362963288259444,0.0,0.004168427260417107,0.02082362161745399,0.015437976277785426,0.002771568435862015,0.08639669779514503,0.01998934030700117,0.0
Sweden,SWE,752,2012,9519374.0,16.068839648302987,2,False,0.6773628545218207,0.897386434891829,0.9769014442704417,164351242886.922,4711,5007,balanced_2000_2024,0.15932439526105835,0.003084718679077336,3019,underweight_large_world_product,HS1992:270900,0.02860861708491158,0.027937103244174092,0.10990240121665748,0.22515256624976643,0.0303577374668006,0.44534554510593705,0.16130464671666436,0.0,0.004451062079723789,0.017510133611582157,0.03587229645921941,0.004836728163391979,0.0709544096562098,0.02569976529093121,0.0
Switzerland,CHE,757,2012,7996861.0,15.894559647644897,2,False,0.8795698977799856,0.9504925441291954,0.9634955680302795,305805275417.182,4510,5007,balanced_2000_2024,0.08547047364314031,0.011119574711977331,2898,underweight_large_world_product,HS1992:710812,0.01705604514882808,0.003993116761854095,0.2647491627033772,0.08782623734684449,0.02518083563221284,0.4776749891438508,0.14057565841186054,0.0,0.0003412935809480322,0.022628236332882468,0.007506550104329657,0.002152217948215296,0.040827107569606835,0.012015068107158022,0.0
Turkey,TUR,792,2012,75175827.0,18.135340287776028,4,False,0.782424142191058,0.8965534848489933,0.8840826084943036,150453684677.0,4704,5007,balanced_2000_2024,0.12754609100926873,0.0034929985715400624,2729,underweight_large_world_product,HS1992:270900,0.019422593646694297,0.05349709614780507,0.09386115782205742,0.13293062845675546,0.19361904757965043,0.38160461211159985,0.14448745788213174,0.0,0.006823345493999544,0.011971623777807472,0.01695478203506462,0.024695352663722026,0.048672176585942806,0.018428810452732258,0.0
Uganda,UGA,800,2012,34337438.0,17.35174680377792,3,False,0.9395722222040371,0.959020623637137,0.8000975104650108,2238072866.0,2626,5007,balanced_2000_2024,0.06047580014372167,0.0041695458678217,3794,underweight_large_world_product,HS1992:090111,0.009603377400739799,0.049732590107376184,0.22865930495500003,0.14155425438887514,0.10041709776803572,0.31572919806927024,0.1639075547114427,0.0,0.0030076181799633117,0.013828354427460887,0.008560606797915149,0.006072804335632287,0.0190939758819747,0.009912440520775334,0.0
