model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,variant,model_description,outcome_sd,outcome_label,bh_q_value,effect_of_population_doubling,effect_of_population_doubling_sd,doubling_ci_low_sd,doubling_ci_high_sd
main_two_way_clustered,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.45527711139253035,0.035490168416715366,-12.82826009859399,3.1009206128377724e-12,-0.5285252189397254,-0.3820290038453353,3635,25,0.5199018147235365,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,1.3749743247294484,Observed fixed-universe Theil,,-0.31557404613520856,-0.22951268286213533,-0.2664382590816623,-0.19258710664260834
main_two_way_clustered,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.4219916671076826,0.04162566093662673,-10.137776977286839,3.7602158200720775e-10,-0.5079028088416022,-0.336080525373763,3635,25,0.5199018147235365,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,1.3749743247294484,Observed fixed-universe Theil,,,,-0.25604216283551773,-0.16942372262097827
main_two_way_clustered,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,0.0666550781540611,0.020393257049908697,3.268486146716791,0.003252369806951497,0.02456546426184405,0.10874469204627815,3635,25,0.295655027553666,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.6986193094270016,Global-market component,,0.046201779492490255,0.06613298382832325,0.024373048472148613,0.1078929191844979
main_two_way_clustered,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.26038457097807555,0.029488167585074682,8.830137383981368,5.2646883672107634e-09,0.19952398431419388,0.3212451576419572,3635,25,0.295655027553666,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.6986193094270016,Global-market component,,,,0.19796115755074342,0.31872891613987736
main_two_way_clustered,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.5219321895465924,0.044007788330552515,-11.859995908593291,1.592962545866661e-11,-0.6127598005824502,-0.43110457851073464,3635,25,0.5453132090354171,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,1.7383362007530971,Country-specific specialization (KL),,-0.36177582562769944,-0.20811614316664853,-0.24433290174259342,-0.17189938459070367
main_two_way_clustered,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.682376238085759,0.055269653290533585,-12.34630936616775,6.919804046925049e-12,-0.7964471960137707,-0.5683052801577473,3635,25,0.5453132090354171,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,1.7383362007530971,Country-specific specialization (KL),,,,-0.31757673121151886,-0.2266070294503533
main_two_way_clustered,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,0.051161699078440925,0.00557993527422552,9.168869630937078,2.6022687236865397e-09,0.039645278691989416,0.06267811946489243,3635,25,0.5391151888801431,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.2316762857584397,Global-market share of observed Theil,,0.03546258746887768,0.15306956149086923,0.11861383679345641,0.18752528618828204
main_two_way_clustered,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.10924369776205464,0.008299530594355673,13.162635708138586,1.8005114789798057e-12,0.09211430850617622,0.12637308701793307,3635,25,0.5391151888801431,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.2316762857584397,Global-market share of observed Theil,,,,0.27559477234047935,0.37809285779239893
main_two_way_clustered,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,-0.0068416726608765575,0.0016052358022406869,-4.262098223405266,0.00027119565266282624,-0.010154716524194914,-0.0035286287975582016,3635,25,0.08788796518559028,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.05375323642279308,Observed active-product Gini,,-0.004742286115200644,-0.08822326674249821,-0.13094491786073284,-0.04550161562426361
main_two_way_clustered,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,-0.004362006866210885,0.0026327331288704433,-1.6568359391908343,0.1105698004241967,-0.009795700984037033,0.0010716872516152625,3635,25,0.08788796518559028,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.05375323642279308,Observed active-product Gini,,,,-0.12631541783434708,0.01381939109780131
main_two_way_clustered,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.004080958018751622,0.0008018877103250618,5.0891888804447705,3.3165164941892906e-05,0.0024259431268245394,0.005735972910678704,3635,25,0.09525201150808227,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.040990634757227036,World-market benchmark Gini,,0.002828704544681187,0.06900855674557368,0.04102243472237855,0.09699467876876881
main_two_way_clustered,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,0.0024641950936542117,0.0014482327143831534,1.7015187332678008,0.10176744047167594,-0.0005248103224638231,0.005453200509772247,3635,25,0.09525201150808227,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.040990634757227036,World-market benchmark Gini,,,,-0.008874485537953728,0.09221302818957354
main_two_way_clustered,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,-0.01092263067962815,0.0017034078586907462,-6.412222782641955,1.2476467841899918e-06,-0.014438291709045849,-0.007406969650210451,3635,25,0.19741045520426648,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.05115252924908189,Observed minus benchmark Gini,,-0.007570990659881811,-0.14800813901138035,-0.19564743595560896,-0.1003688420671517
main_two_way_clustered,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,-0.006826201959865076,0.002759237118420336,-2.473945393925796,0.020825272168549312,-0.012520987479763452,-0.001131416439966699,3635,25,0.19741045520426648,ok,3635,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",noncommodity_broad,Main specification with reporter and year two-way clustered standard errors,0.05115252924908189,Observed minus benchmark Gini,,,,-0.16966682384684204,-0.015331365367747948
full_current_raw_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.4568637302633711,0.03560661740231088,-12.83086582197276,4.307260441491805e-26,-0.5272041777354524,-0.3865232827912899,3721,155,0.5299941455451659,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.3807940103430782,Observed fixed-universe Theil,,-0.31667380653215504,-0.22934181649113097,-0.2646521397394798,-0.1940314932427821
full_current_raw_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.42524430622446296,0.04180811455670119,-10.171334219048223,6.551721232214398e-19,-0.5078357372681638,-0.3426528751807622,3721,155,0.5299941455451659,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.3807940103430782,Observed fixed-universe Theil,,,,-0.25492934271024836,-0.17200891122296486
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,0.06556676724687674,0.02056242229291082,3.1886694239074056,0.0017316056052770657,0.024945947559034787,0.10618758693471869,3721,155,0.29869706727100753,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.6957565533148139,Global-market component,,0.04544741985560278,0.06532086494776983,0.02485239001279997,0.10578933988273968
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.2582027333322612,0.02948810153337932,8.756166721685569,3.388016881395577e-15,0.1999493408933195,0.31645612577120286,3721,155,0.29869706727100753,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.6957565533148139,Global-market component,,,,0.19919944876511,0.31526928536163074
full_current_raw_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.5224304975102483,0.04419900720936886,-11.819960005787387,2.3713166496717952e-23,-0.609745108437794,-0.4351158865827026,3721,155,0.5549356155719711,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.7449111170347733,Country-specific specialization (KL),,-0.3621212263877581,-0.2075298981435406,-0.2422146885579458,-0.1728451077291353
full_current_raw_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.6834470395567236,0.0552771420184402,-12.364008242841658,7.939190820248644e-25,-0.7926463735070055,-0.5742477056064417,3721,155,0.5549356155719711,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.7449111170347733,Country-specific specialization (KL),,,,-0.3148702496154119,-0.22811372693901533
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,0.051804275965142255,0.005614126928568231,9.227485702457013,2.036060962158863e-16,0.04071363526039165,0.06289491666989286,3721,155,0.5499488446562197,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.2337795909585284,Global-market share of observed Theil,,0.03590798782618769,0.15359761593798676,0.12071430776047795,0.1864809241154956
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.10986721335881575,0.008279386197395319,13.269970833511763,2.7906680428018188e-27,0.09351138479642152,0.12622304192120998,3721,155,0.5499488446562197,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.2337795909585284,Global-market share of observed Theil,,,,0.2772575332865307,0.37424629442912777
full_current_raw_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,-0.007324518878521752,0.0016242027747693341,-4.509608647579096,1.2799769946468704e-05,-0.010533112064215831,-0.004115925692827672,3721,155,0.09909179535555623,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.05399105467046897,Observed active-product Gini,,-0.005076969609605445,-0.09403353278783702,-0.1352260476183384,-0.052841017957335625
full_current_raw_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,-0.0050419115987996805,0.0025744398156705896,-1.9584499773929904,0.05198393201209392,-0.010127686711278042,4.3863513678681076e-05,3721,155,0.09909179535555623,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.05399105467046897,Observed active-product Gini,,,,-0.13002112169067254,0.0005631279296431327
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.0041567133368070365,0.0007626285268736248,5.450508590135451,1.9539914668325499e-07,0.002650149789105833,0.00566327688450824,3721,155,0.0999600686774691,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.04065149550155659,World-market benchmark Gini,,0.0028812141298037194,0.07087596887286458,0.04518760827162934,0.09656432947409982
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,0.0026125629000551963,0.001407661195645504,1.8559600194542314,0.06537029211463409,-0.0001682549819703935,0.005393380782080786,3721,155,0.0999600686774691,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.04065149550155659,World-market benchmark Gini,,,,-0.0028689096164611454,0.09196234078626558
full_current_raw_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,-0.011481232215328816,0.0017276331393028179,-6.6456425002139285,4.924037209889719e-10,-0.014894150851016738,-0.008068313579640895,3721,155,0.2160975762357411,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.051986707723723775,Observed minus benchmark Gini,,-0.007958183739409184,-0.15308112569278015,-0.19858612174637766,-0.10757612963918263
full_current_raw_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,-0.0076544744988548815,0.0026149683101858224,-2.9271767726741387,0.00393931294216498,-0.012820313168265957,-0.0024886358294438065,3721,155,0.2160975762357411,ok,3721,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.051986707723723775,Observed minus benchmark Gini,,,,-0.1709353085735771,-0.03318138393734535
inclusive_world_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.45527711139253035,0.03590400755708666,-12.680398160808338,1.1014012721345516e-25,-0.526205049564005,-0.38434917322105566,3635,155,0.5199018147235365,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,1.3749743247294484,Observed fixed-universe Theil,,-0.31557404613520856,-0.22951268286213533,-0.2652686235239085,-0.19375674220036215
inclusive_world_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.4219916671076826,0.04269829725891316,-9.883102938480596,3.828515395618587e-18,-0.5063416434492423,-0.3376416907661229,3635,155,0.5199018147235365,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,1.3749743247294484,Observed fixed-universe Theil,,,,-0.2552551536742267,-0.1702107317822693
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,0.08319856133736,0.0204744252004104,4.063535875756469,7.680919877506713e-05,0.042751578854911224,0.12364554381980879,3635,155,0.3297715159307165,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.6947804382658287,Global-market component,,0.05766884821763476,0.08300298200907347,0.04265108042151009,0.12335488359663685
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.271024186168329,0.029887937640883412,9.068012300641238,5.296890370291708e-16,0.2119809222737655,0.3300674500628925,3635,155,0.3297715159307165,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.6947804382658287,Global-market component,,,,0.2114826073303165,0.32929154277393363
inclusive_world_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.538475672729891,0.04360799332391516,-12.348095651413162,8.768590008216254e-25,-0.6246227427844773,-0.45232860267530484,3635,155,0.5705228381740959,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,1.7406089566085776,Country-specific specialization (KL),,-0.3732428943528438,-0.2144323645674411,-0.24873794394247847,-0.18012678519240374
inclusive_world_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.6930158532760127,0.05567987650216992,-12.446433016944729,4.745227266406991e-25,-0.8030107843895384,-0.5830209221624869,3635,155,0.5705228381740959,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,1.7406089566085776,Country-specific specialization (KL),,,,-0.31977582273466726,-0.2321712219565834
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,0.05790318692194853,0.005752954208498475,10.064948341916544,1.258408894325334e-18,0.046538294583539745,0.0692680792603573,3635,155,0.5833910563370344,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.23793275891057908,Global-market share of observed Theil,,0.040135430760384116,0.1686839212227518,0.13557564677662587,0.20179219566887774
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.11446964503128448,0.008448926124062383,13.5484253679621,4.937905784381737e-28,0.09777889236836698,0.13116039769420199,3635,155,0.5833910563370344,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.23793275891057908,Global-market share of observed Theil,,,,0.28485007223775977,0.3820972794125619
inclusive_world_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,-0.0068416726608765575,0.0016088841683048758,-4.2524333296690715,3.65427330720049e-05,-0.010020004122431439,-0.003663341199321676,3635,155,0.08788796518559028,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.05375323642279308,Observed active-product Gini,,-0.004742286115200644,-0.08822326674249821,-0.1292078034526929,-0.04723873003230354
inclusive_world_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,-0.004362006866210885,0.0025638089937145016,-1.7013774726997566,0.09089025423947318,-0.00942678091686587,0.0007027671844440997,3635,155,0.08788796518559028,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.05375323642279308,Observed active-product Gini,,,,-0.12155819908010577,0.009062172343560023
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.0039766731193055125,0.0007711560410434923,5.156768419948399,7.618136889211204e-07,0.002453263569195384,0.005500082669415641,3635,155,0.09360277737260692,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.0409460845585706,World-market benchmark Gini,,0.002756419760655139,0.06731827451565649,0.04152955635418077,0.09310699267713221
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,0.002486566106186255,0.001433834735612153,1.734206909923029,0.08488244789793016,-0.000345957291484946,0.0053190895038574566,3635,155,0.09360277737260692,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.0409460845585706,World-market benchmark Gini,,,,-0.00585646524624177,0.09004308794094626
inclusive_world_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,-0.01081834578018203,0.0016760318401242405,-6.454737625616999,1.337883333229705e-09,-0.014129326665553735,-0.007507364894810326,3635,155,0.19612585751858502,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.050907833606888324,Observed minus benchmark Gini,,-0.007498705875855756,-0.1472996461362109,-0.19238105901473365,-0.10221823325768817
inclusive_world_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,-0.006848572972397113,0.002591643102491975,-2.6425602220506055,0.009078220373225225,-0.011968332972553355,-0.0017288129722408717,3635,155,0.19612585751858502,ok,3635,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",noncommodity_broad,Inclusive-world benchmark sensitivity; source-parity rows,0.050907833606888324,Observed minus benchmark Gini,,,,-0.16295755816262988,-0.023539046007687008
balanced_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.5129326483535296,0.05566499906327997,-9.21463499479139,1.7986829039456873e-14,-0.6235910040816869,-0.4022742926253723,2175,87,0.5098842009015189,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,1.2969663684627748,Observed fixed-universe Theil,,-0.3555378190233949,-0.2741303303375514,-0.3332702811824474,-0.21499037949265548
balanced_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.3975485355245199,0.055395521777935504,-7.176546456556111,2.3703512454381665e-10,-0.5076711881393365,-0.28742588290970333,2175,87,0.5098842009015189,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,1.2969663684627748,Observed fixed-universe Theil,,,,-0.2713184098423278,-0.15361110758403757
balanced_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,0.09737129888678381,0.030351007144046434,3.208173568167206,0.0018773232429030722,0.03703549359132903,0.1577071041822386,2175,87,0.329784994255952,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.6951884039808796,Global-market component,,0.06749264129083393,0.09708539570618363,0.03692674937682317,0.1572440420355441
balanced_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.2757378028419722,0.03672381817091608,7.508418693248689,5.163809469355783e-11,0.20273326851630602,0.34874233716763836,2175,87,0.329784994255952,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.6951884039808796,Global-market component,,,,0.20213799981859995,0.34771835428411846
balanced_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.6103039472403133,0.06346791689019746,-9.615944198959113,2.743117851923479e-15,-0.7364739902250721,-0.4841339042555546,2175,87,0.5707517318259336,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,1.6447889125803932,Country-specific specialization (KL),,-0.4230304603142288,-0.2571943773931247,-0.3103649750893431,-0.20402377969690627
balanced_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.6732863383664922,0.06893996969206642,-9.766269718043896,1.3574921563825548e-15,-0.8103344622944324,-0.536238214438552,2175,87,0.5707517318259336,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,1.6447889125803932,Country-specific specialization (KL),,,,-0.3414912658723869,-0.2259815856026536
balanced_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,0.06222609976990613,0.0072575200005623305,8.574016987219423,3.623746129651755e-13,0.04779862750832444,0.07665357203148782,2175,87,0.5761170897887247,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.2234223886205166,Global-market share of observed Theil,,0.043131845612752295,0.19305068699275177,0.14829079617577637,0.23781057780972711
balanced_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.11048477108666076,0.00969845443319564,11.391997750538076,7.274080207719029e-19,0.09120488177126068,0.12976466040206083,2175,87,0.5761170897887247,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.2234223886205166,Global-market share of observed Theil,,,,0.282954662884878,0.402582789707708
balanced_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,-0.008610381703693078,0.0020531238985631293,-4.193795469293899,6.639200841838445e-05,-0.012691856931293535,-0.004528906476092621,2175,87,0.14805323813240712,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.04061694515829107,Observed active-product Gini,,-0.005968261801459795,-0.1469401940052477,-0.21659247916630997,-0.0772879088441854
balanced_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,-0.004920587974445409,0.0032453471281441034,-1.516197737916349,0.13313659429168784,-0.01137212454160264,0.001530948592711823,2175,87,0.14805323813240712,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.04061694515829107,Observed active-product Gini,,,,-0.19407062821363802,0.0261263543204652
balanced_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.0048708852982068855,0.0013276133225026026,3.6689035999014217,0.0004215353629203351,0.002231677361745326,0.007510093234668445,2175,87,0.17002057707266838,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.0274850710751032,World-market benchmark Gini,,0.003376240411282991,0.12283906423444874,0.05628076663823659,0.1893973618306609
balanced_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,0.0014954345684960481,0.0010480377280157882,1.4268900140907141,0.15723222263081232,-0.000587995480455564,0.00357886461744766,2175,87,0.17002057707266838,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.0274850710751032,World-market benchmark Gini,,,,-0.014828683118413013,0.09025553954039678
balanced_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,-0.013481267001899982,0.002298329321684571,-5.86568116009538,8.116812241387726e-08,-0.018050194477678864,-0.0089123395261211,2175,87,0.22314627010507715,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.04926476091720421,Observed minus benchmark Gini,,-0.009344502212742798,-0.18967923600496997,-0.253963303136473,-0.125395168873467
balanced_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,-0.006416022542941452,0.0036737332350924457,-1.7464584748979464,0.08430187193105358,-0.01371916250557886,0.0008871174196959574,2175,87,0.22314627010507715,ok,2175,0,,year,clustered by reporter_code,reporter_code,"Student t, df=86",noncommodity_broad,Countries with complete 2000-2024 control coverage,0.04926476091720421,Observed minus benchmark Gini,,,,-0.19302638708360878,0.012481597938154825
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.46259040855863287,0.04128176887922066,-11.205682826044782,1.6002665054257016e-21,-0.5441637278618782,-0.38101708925538763,3518,150,0.49752195286292134,ok,3518,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",noncommodity_broad,Excludes five largest average-population reporters,1.361284072554646,Observed fixed-universe Theil,,-0.32064323744648954,-0.23554469189135244,-0.27708070735199825,-0.1940086764307067
