reporter_code,country,iso3,year,top_export_sectors,top_export_value_share,weighted_top_sector_input_product_gini,weighted_top_sector_top_supplier_share,weighted_top_sector_source_hhi,median_top_sector_matched_requirement_share,total_exports
703,Slovakia,SVK,2015,10,0.85232311597623,0.800532296804939,0.25737735055247396,0.12285273484200493,0.2852249909518301,74939091833.233
703,Slovakia,SVK,2016,10,0.862037374492612,0.7975345371879822,0.2584335833188864,0.11926196939869545,0.31110698506909246,76877796453.207
703,Slovakia,SVK,2017,10,0.8619899933503328,0.8113591287289535,0.273002832763858,0.12868803742304596,0.3542977829456734,82933223783.651
703,Slovakia,SVK,2018,10,0.8620496279338666,0.7907730739404109,0.2547070342092199,0.11880468649097074,0.33527114112107204,90007040436.34999
703,Slovakia,SVK,2019,10,0.8628283527627696,0.7931605896004518,0.23025736009897946,0.1086991008060977,0.2958703625122026,89726523866.635
703,Slovakia,SVK,2020,10,0.8655833455068103,0.7941234178793436,0.26835023520596085,0.12524434111065288,0.2746097708484526,86895514008.748
703,Slovakia,SVK,2021,10,0.855668289816469,0.7898905770650316,0.2765783062815348,0.13477082098461246,0.3036089669711168,104293576926.234
703,Slovakia,SVK,2022,10,0.8373010647475403,0.7783474534943254,0.23296448163053615,0.11422162473823363,0.3229249885920228,108013508248.514
703,Slovakia,SVK,2023,10,0.8610073437032555,,,,0.0,117058774304.46
703,Slovakia,SVK,2024,10,0.8577496878264217,,,,0.0,115322054684.552
703,Slovakia,SVK,2025,10,0.8630227221498217,,,,0.0,129537169317.173
724,Spain,ESP,1989,10,0.7567178903408819,,,,0.0,43926315149.0
724,Spain,ESP,1990,10,0.7611607180411579,,,,0.0,54888773105.0
724,Spain,ESP,1991,10,0.7699772556522657,,,,0.0,59435499571.0
724,Spain,ESP,1992,10,0.7692265845732436,,,,0.0,63588440518.0
724,Spain,ESP,1993,10,0.7679123485835384,,,,0.0,60216693136.0
724,Spain,ESP,1994,10,0.783770650697571,,,,0.0,72505884116.0
724,Spain,ESP,1995,10,0.7912392462283081,0.7225335094988251,0.25381211391750336,0.1380996693148481,0.10119110515559278,88991536404.0
724,Spain,ESP,1996,10,0.7787388016657797,0.7221564018814377,0.25864223448893453,0.14410751665157998,0.09665394973734887,100897467898.0
724,Spain,ESP,1997,10,0.772271318593838,0.7297819679552209,0.2533907703502502,0.14026057943057282,0.10474194663699912,104327410295.0
724,Spain,ESP,1998,10,0.7828712623975784,0.7239370222901726,0.24946310538232166,0.1349414525804436,0.10675642315286046,107629158213.0
724,Spain,ESP,1999,10,0.7776303535789446,0.7273628681000538,0.24913634652267846,0.1322691859185338,0.107436951464039,109941043265.0
724,Spain,ESP,2000,10,0.7735627200450137,0.7318675116498917,0.2668672215232001,0.1441284987475747,0.11154618336989205,106439924611.218
724,Spain,ESP,2001,10,0.7719097668134287,0.7345694213997258,0.2596037294583688,0.13805272761261342,0.11582552192210446,114276371057.595
724,Spain,ESP,2002,10,0.7610720216407624,0.7321234621095484,0.25859077672316994,0.13686391910632323,0.11492311794451143,116126204939.252
724,Spain,ESP,2003,10,0.7752963838542806,0.7388159581114131,0.26429291754224943,0.13957136431826817,0.11613476680537861,143651415056.962
724,Spain,ESP,2004,10,0.7509767599788082,0.7459129836586554,0.2470235885533571,0.1293744323617785,0.11793944121303518,177742920437.419
724,Spain,ESP,2005,10,0.7371836833473842,0.7424763128750035,0.24893246097512237,0.12834198048032477,0.11403180243727369,189814668031.531
724,Spain,ESP,2006,10,0.7310410584560969,0.7389201876058008,0.2382397923834915,0.1262424098608321,0.12265473716222,210180356201.422
724,Spain,ESP,2007,10,0.7594436259744742,0.7384423382331207,0.23946831010546618,0.12811958992125333,0.12986432633643552,229016275646.802
724,Spain,ESP,2008,10,0.7578762995581767,0.7455204027904613,0.2346673968518267,0.12242273864977277,0.11567776182024375,272794577377.638
724,Spain,ESP,2009,10,0.752989646807765,0.7508283368185832,0.23003812706405666,0.11575046883406132,0.1030760103081897,217317768731.91202
724,Spain,ESP,2010,10,0.7463866324603022,0.756559946520108,0.21213557935666152,0.10404523307698123,0.10967012531616274,240693474400.134
724,Spain,ESP,2011,10,0.7612581348104712,0.7605507519867211,0.21793455709067638,0.10715468572234271,0.1403976745821462,265239074008.501
724,Spain,ESP,2012,10,0.7651037824353073,0.7607342152749743,0.21947012421329304,0.10988768921459592,0.14379326042708918,252950241975.284
724,Spain,ESP,2013,10,0.7641946317164563,0.7487576468762662,0.21454630021532,0.10573570615730866,0.11696862751038345,273069360532.004
724,Spain,ESP,2014,10,0.7650628313870192,0.7409117924913567,0.22962782131917447,0.11890916236814407,0.12371904587628499,279029303619.738
724,Spain,ESP,2015,10,0.7739407050383457,0.7320992426905232,0.21283216610100988,0.11108549213214747,0.12482997377099556,242670650167.388
724,Spain,ESP,2016,10,0.7653545726656096,0.7446203645855138,0.2044591132449953,0.1008389640049771,0.1436935107733273,258468790736.235
724,Spain,ESP,2017,10,0.7567631029718054,0.7416978266546066,0.20396057464548362,0.10088054169131447,0.12923338873946127,304627440523.656
724,Spain,ESP,2018,10,0.7584503894170328,0.7302347603497178,0.21012099395786946,0.11137523328130011,0.13545210194188229,328998662939.396
724,Spain,ESP,2019,10,0.7583933850572404,0.7354728895437791,0.21181038756246853,0.11638816826104906,0.13766222198502542,318095647927.541
724,Spain,ESP,2020,10,0.7624429993724153,0.7438080567677302,0.20954990484839928,0.11054397070893378,0.1238404212190331,292463650368.456
724,Spain,ESP,2021,10,0.7463667226585555,0.7480456293633239,0.21273650323328466,0.11405650120569114,0.14867367505059376,367458373630.154
724,Spain,ESP,2022,10,0.7379451897521423,0.757673356560207,0.19488515610641344,0.09640119084504412,0.18812664812390234,383634446200.065
724,Spain,ESP,2023,10,0.7552573800549238,,,,0.0,398314062248.369
724,Spain,ESP,2024,10,0.7541516693771418,,,,0.0,383468213566.261
724,Spain,ESP,2025,10,0.7548604060734669,,,,0.0,432101131252.323
